whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
streiten,streiten,71.8,72.3570098877,72.76,73.0078887939
für,für,72.76,73.0078887939,73.26,73.2734680176
freiheit,freiheit,73.26,73.3997268677,74.08,74.9931945801
und,und,74.08,75.2653045654,75.44,75.4648513794
für,für,75.44,75.4648513794,75.92,75.8955078125
revoluzierung,revoluzzer,75.92,75.8955078125,77.72,77.4987792969
sie,ruhm,77.72,77.4987792969,79.24,78.6793670654
rufen,sie,79.24,79.1575546265,79.66,79.3534698486
gemeinsam,rufen,79.66,79.3534698486,80.68,79.767074585
zur,gemeinsam,80.68,79.767074585,81.7,81.3641738892
letzten,zur,81.7,81.5695266724,82.08,81.7523803711
großen,letzten,82.08,81.7523803711,82.8,82.3673477173
schlacht,großen,82.8,82.3673477173,85.04,82.9895706177
den,schlacht,85.1,83.0802688599,85.58,84.702041626
hüttenfriede,den,85.58,85.4073486328,87.36,85.6293869019
wo,hüttenfrieden,87.4,85.6293869019,88.48,87.89478302
gewalt,rohe,88.48,88.2525177002,89.36,88.6399993896
kostet,gewalt,89.36,88.6399993896,90.44,89.5492095947
macht,kostet,90.44,89.6620407104,91.2,90.2816314697
und,macht,91.2,90.4881668091,92.04,91.3850326538
ich,und,92.04,91.8965988159,92.24,92.0968704224
steh,ich,92.24,92.0968704224,92.5,92.2666702271
auf,steh,92.5,92.2666702271,92.7,92.4974136353
der,auf,92.7,92.4974136353,92.84,92.702041626
straße,der,92.84,92.702041626,93.4,92.889251709
und,straße,93.4,92.889251709,95.46,94.2410888672
weiß,ich,95.46,93.705581665,95.72,93.8797302246
nicht,steh,95.72,93.8797302246,95.88,94.1387786865
was,auf,95.94,94.1387786865,96.12,94.3412246704
soll,der,96.12,94.3412246704,96.56,94.526260376
ich,straße,96.56,94.526260376,96.88,95.6473464966
hier,und,96.88,95.3371429443,97.4,95.5363235474
ich,weiß,98.24000000000001,95.5363235474,98.76,95.7496566772
bin,nicht,98.76,95.7496566772,98.98,95.954284668
nicht,was,98.98,95.954284668,99.2,96.1567382812
dagegen,soll,99.2,96.1567382812,99.92,96.584487915
ich,ich,99.92,96.584487915,101.94,96.9665298462
bin,und,101.94,96.9665298462,102.18,97.1689758301
nicht,weiß,102.18,97.1689758301,102.38,97.3746948242
dafür,nicht,102.38,97.3746948242,102.82,97.580406189
ich,was,104.68,97.580406189,105.2,97.7697982788
fühl,soll,105.2,97.7697982788,105.44,98.1942825317
meine,ich,105.44,98.1942825317,105.82,98.5919265747
unmacht,ich,105.82,98.5919265747,106.6,98.8016357422
und,bin,106.6,98.8016357422,108.46,99.0062561035
geh,nicht,108.46,99.0062561035,108.66,99.2195892334
jetzt,dagegen,108.66,99.2195892334,108.9,100.3936538696
nach,ich,108.9,100.2579574585,109.1,100.4473495483
hause,bin,109.1,100.4473495483,109.66,100.6465301514
wo,nicht,110.7,100.6465301514,111.62,100.855506897
seid,dagegen,111.62,100.855506897,112.04,101.7396850586
ihr,ich,112.04,101.8427200317,112.3,102.0310211182
denn,bin,112.3,102.0310211182,112.64,102.2200469971
alle,nicht,112.64,102.2200469971,113.1,102.4326553345
die,dafür,114.54,102.4326553345,114.94,103.7511138916
bühne,und,114.94,103.2663955688,115.4,103.462310791
gehört,ich,115.4,103.462310791,115.98,103.66040802
jetzt,bin,115.98,103.66040802,116.4,103.8650360107
dir,nicht,116.4,103.8650360107,116.92,104.0696563721
die,dafür,142.84,104.0696563721,144.16,105.3892059326
revolution,ich,144.16,105.0383682251,144.92,105.2190475464
nach,fühl,144.92,105.2190475464,145.58,105.48462677
dir,meine,145.58,105.48462677,145.9,105.9102020264
die,ohnmacht,146.42,105.9102020264,147.42,107.2965087891
revolution,ich,147.42,106.6710205078,147.92,106.8712921143
nach,fühl,147.92,106.8712921143,148.74,107.1183700562
dir,meine,148.74,107.1183700562,149.38,107.5141983032
die,ohnmacht,149.58,107.5141983032,150.72,108.642539978
revolution,und,150.72,108.3406829834,151.2,108.5235366821
nach,geh,151.2,108.5235366821,155.22,108.7390441895
dir,jetzt,155.22,108.7390441895,155.72,108.9538345337
,nach,,108.9538345337,,109.1765975952
,hause,,109.1765975952,,110.2907943726
,und,,109.9711532593,,110.1746902466
,geh,,110.1746902466,,110.3640823364
,jetzt,,110.3640823364,,110.573059082
,nach,,110.573059082,,110.7896575928
,hause,,110.7896575928,,111.6520614624
,wo,,111.5254440308,,111.8062591553
,seid,,111.8062591553,,112.1110229492
,ihr,,112.1110229492,,112.4070739746
,denn,,112.4070739746,,112.6291122437
,alle,,112.6291122437,,114.1333312988
,wo,,113.1798629761,,113.473739624
,seid,,113.473739624,,113.7142868042
,ihr,,113.7142868042,,113.9453964233
,denn,,114.011428833,,114.2171401978
,alle,,114.2171401978,,115.2482528687
,die,,114.8255767822,,115.0258483887
,bühne,,115.0258483887,,115.4449005127
,gehört,,115.4449005127,,116.0620422363
,jetzt,,116.0620422363,,116.4800033569
,dir,,116.4800033569,,117.414604187
,die,,144.0413665771,,144.2220458984
,revolution,,144.2220458984,,145.2342834473
,gehört,,145.2342834473,,145.6435394287
,die,,145.6435394287,,145.8318328857
,revolution,,145.8318328857,,148.3479309082
,die,,147.3240814209,,147.5178222656
,revolution,,147.5178222656,,148.5235443115
,gehört,,148.5235443115,,148.9436798096
,die,,148.9436798096,,149.147567749
,revolution,,149.147567749,,151.6596832275
,die,,150.5393218994,,150.7483062744
,revolution,,150.7483062744,,151.7583618164
,gehört,,151.7583618164,,152.1828613281
,die,,152.1828613281,,152.3678894043
,revolution,,152.3678894043,,154.6869812012
,die,,153.7589111328,,153.9755096436
,revolution,,153.9755096436,,154.9877624512
,gehört,,154.9877624512,,155.3915710449
,die,,155.3915710449,,155.626663208
,revolution,,155.626663208,,160.2234954834
