whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
fahrt,in,166.26,226.9514770508,166.72,227.0222167969
und,die,166.72,227.0222167969,167.62,227.0875244141
vor,badewanne,167.62,227.0875244141,167.94,227.5501098633
uns,kommst,167.94,227.5501098633,168.5,227.7297058105
liegt,du,168.5,227.7297058105,168.92,227.8225860596
das,mit,168.92,227.8225860596,169.32,228.1012268066
meer,vielleicht,169.32,228.2057189941,169.86,228.5017700195
der,später,169.86,228.5017700195,172.0,229.0677490234
meine,muss,172.0,229.2970581055,172.2,229.4385528564
sehnsucht,noch,172.2,229.4385528564,172.96,229.5600891113
kennt,kartoffeln,172.96,229.5600891113,173.66,230.0052642822
der,schälen,175.0,230.0052642822,175.06,230.4718322754
meine,,175.06,,199.72,
sehnsucht,,199.72,,199.78,
kennt,,199.78,,199.78,
ich,,226.16,,226.42,
glaube,,226.42,,226.5,
ich,,226.5,,226.62,
gehe,,226.62,,226.72,
jetzt,,226.72,,226.86,
in,,226.86,,226.94,
die,,226.94,,227.04,
badewanne,,227.04,,227.48,
kommst,,227.48,,227.74,
du,,227.74,,227.82,
mit,,227.82,,228.02,
vielleicht,,228.02,,228.42,
später,,228.42,,228.9,
ich,,228.9,,229.26,
muss,,229.26,,229.42,
noch,,229.42,,229.54,
katuffel,,229.54,,230.0,
chillen,,230.0,,230.52,
ich,,230.52,,230.92,
bin,,230.92,,231.66,
musik,,231.66,,231.92,
ich,,231.92,,232.32,
bin,,232.32,,232.4,
musik,,232.4,,232.86,
ich,,232.86,,232.86,
bin,,232.86,,233.42,
musik,,233.42,,233.42,
