whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
,saw,,78.1823120117,,78.3866424561
,the,,78.3866424561,,78.5670471191
,suns,,78.5670471191,,78.8562240601
,rays,,78.8562240601,,79.6429901123
,when,,80.3991317749,,80.5757369995
,your,,80.5757369995,,80.7395553589
,life,,80.7395553589,,80.957824707
,is,,81.0195083618,,81.1902313232
,a,,81.1902313232,,81.6202545166
,wreck,,81.6202545166,,82.3248977661
,life,,82.2015686035,,82.5732803345
,is,,82.5732803345,,83.201789856
,a,,83.201789856,,83.7937011719
,wreck,,83.7937011719,,84.4538803101
,you,,85.1254043579,,85.2963409424
,got,,85.2963409424,,85.4544372559
,to,,85.4544372559,,85.5336074829
,take,,85.584312439,,85.9194717407
,that,,85.9194717407,,86.1283111572
,first,,86.1283111572,,87.5668029785
,step,,88.1170883179,,88.6117019653
,whoa,,89.9797363281,,90.4881668091
,oh,,90.578956604,,90.8840255737
,oh,,90.8840255737,,91.1412277222
,oh,,91.2082214355,,91.4677581787
,oh,,91.5254364014,,92.3602752686
,paddle,,92.1566848755,,92.4580764771
,on,,92.4580764771,,92.909324646
,through,,92.909324646,,93.1874847412
,the,,93.2709503174,,93.4004974365
,waves,,93.4004974365,,94.0062484741
,now,,94.0062484741,,94.4544219971
,whoa,,94.9053573608,,95.5188369751
,oh,,95.5188369751,,95.8298110962
,oh,,95.8298110962,,96.1407012939
,oh,,96.1407012939,,96.4438934326
,oh,,96.4438934326,,97.0877685547
,gonna,,97.0877685547,,97.3278884888
,take,,97.4032821655,,97.6504440308
,me,,97.6504440308,,97.9424285889
,to,,97.9424285889,,98.3177490234
,that,,98.3177490234,,98.5887832642
,place,,98.5887832642,,99.4133300781
,whoa,,99.8023529053,,100.4525604248
,oh,,100.4525604248,,100.7238082886
,oh,,100.7881317139,,101.0909805298
,oh,,101.0909805298,,101.3463973999
,oh,,101.4075317383,,102.0354537964
,find,,102.0354537964,,102.3228302002
,that,,102.3228302002,,102.5175476074
,fire,,102.6144943237,,103.274887085
,inside,,103.274887085,,104.3461227417
,whoa,,104.8020629883,,105.3344192505
,oh,,105.3921585083,,105.71434021
,oh,,105.71434021,,106.039604187
,oh,,106.039604187,,106.2878875732
,oh,,106.3658294678,,107.0188369751
,its,,107.0188369751,,107.1168212891
,a,,107.1168212891,,107.2503738403
,fate,,107.2503738403,,107.5694961548
,that,,107.5694961548,,107.8584213257
,you,,107.8584213257,,108.5210647583
,decide,,108.5210647583,,110.0698394775
,when,,129.8034362793,,129.9679412842
,i,,129.9679412842,,130.03465271
,feel,,130.0913696289,,130.3351898193
,like,,130.3351898193,,130.5943756104
,im,,130.5943756104,,130.8111724854
,losing,,130.8111724854,,132.1099395752
,control,,132.2751464844,,133.1838531494
,gotta,,134.7490844727,,135.1087188721
,reach,,135.1087188721,,135.4258117676
,within,,135.4258117676,,135.8918304443
,my,,135.8918304443,,137.3307189941
,soul,,137.3307189941,,138.8669433594
,and,,139.6676635742,,139.78465271
,if,,139.78465271,,139.9391784668
,youre,,139.9391784668,,140.0914764404
,ever,,140.0914764404,,140.5337219238
,feeling,,140.5337219238,,141.2343139648
,low,,141.2343139648,,142.1465759277
,yeah,,142.1465759277,,143.4296569824
,take,,144.9369354248,,145.3517456055
,that,,145.3517456055,,145.5126647949
,first,,145.5126647949,,146.0857696533
,step,,146.0857696533,,146.8081665039
,and,,147.1822052002,,147.434463501
,go,,147.434463501,,148.0861663818
,yeah,,148.0861663818,,149.3507537842
,take,,149.5953826904,,149.8011169434
,that,,149.8011169434,,149.950378418
,first,,149.950378418,,150.2475280762
,step,,150.2475280762,,150.567199707
,to,,150.567199707,,150.764465332
,the,,150.764465332,,150.8491516113
,right,,150.8491516113,,151.4724731445
,got,,151.9884796143,,152.1899108887
,to,,152.1899108887,,152.4376068115
,find,,152.4376068115,,152.7263946533
,whats,,152.7263946533,,153.0039367676
,inside,,153.0039367676,,153.849609375
,before,,154.6070404053,,154.8084716797
,we,,154.8084716797,,154.9188690186
,run,,154.9188690186,,155.0918884277
,of,,155.2493438721,,155.4016876221
,time,,155.4016876221,,155.7135925293
,run,,155.7135925293,,155.8751678467
,out,,155.8751678467,,156.0713653564
,of,,156.0713653564,,156.1766357422
,time,,156.1766357422,,156.7056732178
,run,,156.9668884277,,157.069732666
,out,,157.069732666,,157.2075500488
,of,,157.2075500488,,157.4020843506
,time,,157.4020843506,,159.2301177979
,whoa,,159.2301177979,,159.7387695312
,oh,,159.8466644287,,160.1650695801
,oh,,160.1650695801,,160.3965606689
,oh,,160.4737243652,,160.7774505615
,oh,,160.7774505615,,161.544128418
,paddle,,161.4356384277,,161.7244415283
,on,,161.7244415283,,162.1734619141
,through,,162.1734619141,,162.4895629883
,the,,162.4895629883,,162.665145874
,waves,,162.665145874,,163.255065918
,now,,163.255065918,,163.7355041504
,whoa,,164.1952819824,,164.7107543945
,oh,,164.7868041992,,165.1164703369
,oh,,165.1164703369,,165.4217224121
,oh,,165.4217224121,,165.7287445068
,oh,,165.7287445068,,166.3648529053
,gonna,,166.3648529053,,166.6107025146
,take,,166.6926574707,,166.9195404053
,me,,167.0066680908,,167.1372375488
,to,,167.2482299805,,167.5986175537
,that,,167.5986175537,,167.8433074951
,place,,167.8433074951,,168.6842651367
,whoa,,169.128112793,,169.6798248291
,oh,,169.7382507324,,170.0485687256
,oh,,170.0485687256,,170.3613128662
,oh,,170.3613128662,,170.6289367676
,oh,,170.6827087402,,171.3080596924
,find,,171.3080596924,,171.6415557861
,that,,171.6415557861,,171.7928314209
,fire,,171.8863525391,,172.5679321289
,inside,,172.5679321289,,173.592376709
,whoa,,174.1360015869,,174.6314697266
,oh,,174.6856384277,,174.9274902344
,oh,,175.0081176758,,175.3123931885
,oh,,175.3123931885,,175.552520752
,oh,,175.6325531006,,176.3497467041
,its,,176.2747802734,,176.444152832
,a,,176.444152832,,176.5450744629
,fate,,176.5450744629,,176.8544311523
,that,,176.8544311523,,177.177947998
,you,,177.177947998,,177.7342376709
,decide,,177.7871704102,,180.8200836182
,that,,181.8310546875,,182.1647186279
,you,,182.1647186279,,182.7163085938
,decide,,182.7163085938,,186.5723419189
,whoa,,238.4214019775,,239.1269836426
,oh,,239.1269836426,,239.4249267578
,oh,,239.4249267578,,239.7080535889
,oh,,239.7080535889,,239.9959716797
,oh,,239.9959716797,,240.7769470215
,im,,240.7769470215,,240.9332580566
,paddling,,240.9332580566,,241.4154052734
,on,,241.4154052734,,242.0228118896
,im,,242.0228118896,,242.1360168457
,paddling,,242.1360168457,,242.5562438965
,strong,,242.5562438965,,243.3793334961
,whoa,,243.3793334961,,243.9873046875
,oh,,243.9873046875,,244.3170623779
,oh,,244.3170623779,,244.6498260498
,oh,,244.6498260498,,244.9413757324
,oh,,244.9413757324,,245.3386230469
,find,,245.4710235596,,245.7294616699
,that,,245.7294616699,,245.9222717285
,fire,,245.9222717285,,246.6538543701
,find,,246.6538543701,,246.9108581543
,that,,246.9108581543,,247.1315002441
,fire,,247.1315002441,,248.3284606934
,whoa,,248.3284606934,,248.9809112549
,oh,,248.9809112549,,249.2942657471
,oh,,249.2942657471,,249.5796203613
,oh,,249.5796203613,,249.8805999756
,oh,,249.8805999756,,250.7357940674
,im,,250.7357940674,,250.8503265381
,paddling,,250.8503265381,,251.3398742676
,on,,251.3398742676,,251.7180938721
,im,,251.9248809814,,252.0501403809
,paddling,,252.0501403809,,252.4493560791
,strong,,252.4493560791,,253.5872955322
,whoa,,253.2729034424,,253.9521789551
,oh,,253.9521789551,,254.2428894043
,oh,,254.2428894043,,254.5380401611
,oh,,254.5380401611,,254.8673553467
,oh,,254.8673553467,,255.4158782959
,find,,255.3164215088,,255.6134033203
,that,,255.6134033203,,255.7627868652
,fire,,255.7627868652,,256.3555603027
,find,,256.5382385254,,256.7984313965
,that,,256.7984313965,,256.9468078613
,fire,,256.9468078613,,259.4539794922
,find,,266.4439697266,,266.6833496094
,that,,266.6833496094,,266.9102783203
,fire,,266.9102783203,,267.3124694824
,find,,267.2367248535,,267.3987121582
,that,,267.3987121582,,267.5325622559
,fire,,267.5325622559,,270.4498901367
,find,,271.4223327637,,271.6969909668
,that,,271.6969909668,,271.9706726074
,fire,,271.9706726074,,274.2769165039
,find,,275.0456542969,,275.3623046875
,that,,275.3623046875,,275.5939025879
,fire,,275.5939025879,,276.5939025879
