whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
a,ashamed,110.38,101.4290237427,110.54,102.5066680908
liar,for,110.54,103.0606536865,111.04,103.3219070435
stuck,choosing,111.66,103.379524231,112.36,103.8146057129
in,to,112.36,103.8723754883,112.76,104.1423568726
your,love,112.76,104.1423568726,112.98,104.5282516479
ways,you,112.98,104.6907653809,113.6,105.1580963135
so,i,113.6,107.4370880127,115.48,107.5460281372
now,began,115.48,107.5460281372,115.92,107.9057769775
i,to,115.92,107.9057769775,117.04,108.0515060425
choose,see,117.04,108.0515060425,118.0,108.2794952393
to,clearer,118.0,108.2794952393,118.54,108.9752349854
walk,that,118.54,109.8657455444,119.32,110.0245361328
away,you,119.32,110.0245361328,120.32,110.1345214844
forever,were,120.32,110.1345214844,122.0,110.2945480347
time,just,123.91999999999999,110.2945480347,124.88,110.4442062378
wasted,a,124.88,110.4442062378,125.84,110.5680618286
gave,liar,125.84,110.5680618286,126.52,111.1517486572
all,stuck,126.52,112.1168899536,126.96,112.4342880249
of,in,126.96,112.4936828613,127.16,112.7888793945
my,your,127.16,112.7888793945,127.3,113.0517578125
soul,ways,127.3,113.0517578125,127.82,113.7752380371
and,so,127.82,115.3281173706,128.24,115.4946517944
my,now,128.24,115.4946517944,128.48,116.3911132812
heart,i,128.48,116.6738357544,128.96,117.1885681152
to,choose,128.96,117.7576293945,129.3,118.2613525391
someone,to,129.3,118.2613525391,129.8,118.7936477661
that,walk,129.8,118.8499755859,130.44,119.2558746338
would,away,130.44,119.4897994995,130.7,120.3657150269
never,forever,130.7,121.7391662598,131.5,124.1320648193
give,time,131.5,124.6616592407,132.36,125.1276168823
me,wasted,132.36,125.231590271,132.68,125.942855835
the,gave,132.68,126.3366088867,132.9,126.6510391235
same,all,132.9,126.6510391235,133.28,126.974357605
i,of,133.28,126.974357605,133.76,127.1498947144
was,my,133.76,127.1498947144,147.6,127.3775024414
a,soul,147.6,127.3775024414,148.18,128.0
fool,and,148.18,128.0634307861,151.98,128.2395324707
how,my,151.98,128.2395324707,152.5,128.5113677979
deep,heart,152.5,128.5113677979,153.58,128.9728546143
down,to,153.58,129.1266784668,154.24,129.3258056641
i,someone,154.24,129.3258056641,154.78,129.9827270508
still,that,154.78,130.2016906738,155.52,130.4816436768
do,would,155.52,130.4816436768,155.92,130.8266601562
love,never,155.92,130.9030456543,157.54,131.979675293
you,give,157.54,132.2135162354,158.06,132.450088501
how,me,158.06,132.450088501,160.78,132.7060852051
could,the,160.78,132.7060852051,161.36,132.8936920166
you,same,161.36,132.8936920166,161.78,133.3765106201
just,i,161.78,133.5466003418,162.1,133.8671569824
throw,was,162.1,133.8671569824,162.5,134.1433563232
it,a,162.5,134.1433563232,163.0,134.412399292
all,fool,163.0,134.412399292,163.52,134.8469848633
away,to,163.52,134.958114624,164.46,135.2106781006
i,believe,167.60000000000002,135.2106781006,168.58,135.8215332031
stayed,that,168.58,135.8215332031,169.56,136.2488861084
with,you,169.56,136.3659973145,169.98,136.7898406982
you,would,169.98,136.9483642578,170.48,137.3274536133
through,finally,170.48,137.4538269043,170.96,138.4507904053
all,be,170.96,138.5602264404,171.4,138.7702026367
the,the,171.4,138.7702026367,171.7,139.0846862793
lies,one,171.7,139.0846862793,172.38,139.4994049072
and,to,172.38,139.4994049072,172.72,140.7415924072
pain,give,172.72,141.1735839844,173.44,141.442779541
how,me,173.44,141.442779541,173.72,141.7629241943
deep,the,173.72,141.7629241943,173.72,141.9893341064
down,same,173.72,141.9893341064,174.46,142.2704772949
my,heartbroken,174.46,142.5358581543,179.38,144.1714172363
eyes,now,179.38,144.1714172363,181.3,145.8742828369
as,how,181.3,146.8910369873,182.7,147.1651306152
i,you,182.7,147.1651306152,182.86,147.4352416992
now,let,182.86,147.4352416992,183.34,147.906036377
realize,me,183.34,148.006942749,184.14,148.396194458
your,down,184.14,148.5561981201,186.78,150.1409454346
love,but,186.78,150.8309326172,188.1,151.0077972412
was,somehow,188.1,151.0077972412,188.76,152.8736572266
never,deep,188.76,153.3024139404,189.48,153.7472991943
truly,down,189.48,153.8081665039,190.56,154.3796844482
mine,i,190.56,154.4345397949,191.46,154.7733306885
at,still,191.46,154.8261260986,193.08,155.4869842529
all,do,193.08,155.6382293701,194.36,156.0990447998
time,love,195.35999999999999,157.1335296631,196.2,157.6848754883
waits,you,196.2,157.6848754883,196.82,159.4107971191
to,how,196.82,160.5867004395,197.1,160.9371490479
give,could,197.1,161.1085205078,197.76,161.5161895752
all,you,197.76,161.5810852051,198.1,161.8855438232
of,just,198.1,161.8855438232,198.28,162.1661987305
my,throw,198.28,162.1661987305,198.44,162.7686920166
soul,it,198.44,162.7686920166,198.92,163.0874938965
and,all,198.92,163.0874938965,199.38,163.6292114258
my,away,199.38,163.9364013672,199.72,164.8442687988
heart,babe,199.72,164.8442687988,200.1,165.0844421387
to,how,200.1,165.2614440918,200.44,165.5029907227
someone,could,200.44,165.5834960938,200.98,165.8692016602
that,you,200.98,165.9297180176,201.58,166.3517456055
would,throw,201.58,166.4243011475,201.82,166.7098388672
never,it,201.82,166.7970428467,202.66,167.0489196777
give,all,202.66,167.0489196777,203.46,167.3539276123
me,away,203.46,167.3539276123,203.8,168.9625396729
the,i,203.8,169.2308502197,204.1,169.3169708252
same,stayed,204.1,169.3169708252,204.4,169.6216430664
i,with,204.4,169.6216430664,205.0,170.1384124756
was,you,205.0,170.2558898926,205.26,170.6209564209
a,through,205.26,170.8184356689,205.44,171.0766296387
fool,all,205.44,171.0766296387,205.82,171.6615142822
to,the,205.82,171.6615142822,206.24,171.8349151611
believe,lies,206.24,171.9364471436,206.82,172.4655456543
that,and,206.82,172.4655456543,207.24,172.7415924072
you,pain,207.24,173.0016174316,207.8,173.7523803711
would,through,207.8,173.9435272217,208.4,174.194229126
finally,all,208.4,174.194229126,209.08,174.4727935791
be,the,209.08,174.4727935791,209.86,174.6926879883
the,lies,209.86,174.6926879883,210.2,175.0044403076
one,and,210.2,175.1190032959,210.56,175.2950439453
to,pain,210.56,175.2950439453,211.02,176.1574554443
give,oh,211.02,176.3916320801,212.38,177.4806365967
me,tears,212.38,177.9364776611,212.66,178.2602081299
the,roll,212.66,178.2602081299,212.88,178.4609527588
same,down,212.88,178.5561981201,213.3,179.0539245605
heartbroken,my,213.3,179.0539245605,214.98,179.6765136719
now,eyes,214.98,179.6765136719,215.66,181.1530151367
heartbroken,tears,215.84,180.4166564941,217.2,180.893661499
now,roll,217.2,180.893661499,218.26,181.3267822266
dont,down,218.26,181.3267822266,219.04,181.6079406738
let,my,219.04,181.6079406738,219.04,181.8727416992
me,eyes,219.04,181.8727416992,219.76,182.482635498
down,as,219.76,182.482635498,220.66,182.7490386963
but,i,220.72,182.7490386963,222.08,182.9717407227
somehow,now,222.08,182.9717407227,223.56,183.4006347656
deep,realize,223.9,183.4795379639,224.92,184.7212677002
down,your,224.92,186.5774993896,225.36,187.6190490723
i,love,225.82,187.6905059814,225.98,188.5441741943
still,was,225.98,188.5441741943,226.66,188.8188781738
do,never,226.66,188.8188781738,227.16,189.7777709961
love,truly,227.16,189.8502807617,228.68,190.9688873291
you,mine,228.68,191.0551147461,229.14,191.977142334
,at,,192.6538238525,,193.0380401611
,all,,193.0380401611,,195.804901123
,time,,195.804901123,,196.3174438477
,wasted,,196.3174438477,,197.2799987793
,gave,,197.4857177734,,197.7538604736
,all,,197.7538604736,,198.0349121094
,of,,198.0349121094,,198.2512664795
,my,,198.2512664795,,198.464553833
,soul,,198.464553833,,199.1128692627
,and,,199.1128692627,,199.372833252
,my,,199.372833252,,199.6158447266
,heart,,199.6158447266,,200.256942749
,to,,200.256942749,,200.4305877686
,someone,,200.4305877686,,201.2952423096
,that,,201.4043426514,,201.634979248
,would,,201.634979248,,201.8844451904
,never,,201.8844451904,,203.2457122803
,give,,203.3366546631,,203.5757293701
,me,,203.5757293701,,203.8298492432
,the,,203.8298492432,,204.0393829346
,same,,204.0393829346,,204.7378845215
,i,,204.7378845215,,204.9693450928
,was,,204.9693450928,,205.2361755371
,a,,205.2361755371,,205.4052581787
,fool,,205.4052581787,,205.965713501
,to,,206.0576171875,,206.3248291016
,believe,,206.3248291016,,206.9164276123
,that,,206.9164276123,,207.404083252
,you,,207.404083252,,207.9601287842
,you,,207.9601287842,,208.2334136963
,would,,208.2334136963,,208.5086212158
,finally,,208.5086212158,,209.6300048828
,be,,209.6300048828,,209.9818878174
,the,,209.9818878174,,210.1971893311
,one,,210.1971893311,,210.6768188477
,too,,210.7338409424,,211.931427002
,give,,212.2048950195,,212.4629211426
,me,,212.4629211426,,212.7201538086
,the,,212.7201538086,,212.9446258545
,same,,212.9446258545,,213.4171447754
,heartbroken,,213.5120239258,,215.223236084
,now,,215.223236084,,216.9244384766
,heartbroken,,215.9273834229,,217.7193603516
,now,,217.911239624,,218.0289001465
,how,,218.0289001465,,218.32081604
,you,,218.32081604,,218.4947357178
,let,,218.4947357178,,219.1404571533
,me,,219.1404571533,,220.0304718018
,down,,220.2080535889,,220.7060241699
,oh,,220.9851226807,,221.5619049072
,but,,221.9292755127,,222.2171173096
,somehow,,222.2171173096,,223.9351501465
,how,,223.9351501465,,224.4784698486
,deep,,224.4784698486,,224.8990478516
,down,,224.9896697998,,225.5231781006
,i,,225.5231781006,,226.0645446777
,still,,226.0645446777,,226.6946105957
,do,,226.7485198975,,227.8399963379
,love,,228.2950592041,,228.8477935791
,you,,228.8477935791,,230.5447692871
