whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
you,but,159.38,165.0155487061,159.7,165.3410797119
nothings,i,159.7,165.3410797119,160.98,165.5612182617
more,wished,160.98,165.5612182617,161.24,165.9791412354
of,just,161.24,166.1102600098,161.56,166.5551300049
funny,your,161.56,166.5551300049,161.84,167.19090271
you,honey,161.84,167.4028167725,162.1,167.7984313965
could,i,162.1,167.7984313965,162.38,167.9528045654
give,burnt,162.38,167.9528045654,162.78,168.3255310059
me,your,162.78,168.3255310059,163.02,168.7969970703
just,t,163.02,168.7969970703,163.3,169.1499938965
your,shirt,163.3,169.1499938965,163.58,169.4501953125
money,that,163.58,169.4501953125,164.08,169.6586914062
but,one,164.08,169.6586914062,165.18,169.8700866699
i,with,165.18,169.8700866699,165.42,170.1079406738
wish,bunny,165.42,170.2441711426,165.8,171.3052215576
it,and,165.8,171.441619873,165.98,171.6296386719
was,now,165.98,171.6296386719,166.18,171.9275970459
just,about,166.18,171.9275970459,166.44,172.4009094238
your,you,166.44,172.4969940186,167.0,172.846572876
honey,nothing,167.0,172.846572876,167.64,173.5427246094
and,more,167.64,173.7747802734,167.8,174.2926330566
your,of,167.8,174.2926330566,168.22,174.5016479492
t,funny,168.22,174.5016479492,168.92,177.7922973633
shirt,wrong,168.92,178.005645752,169.32,178.3437652588
and,concept,169.32,178.4532318115,169.7,179.6643981934
run,wrong,169.7,181.2065582275,169.82,181.655166626
with,concept,169.82,181.655166626,170.1,182.8052368164
bonnie,to,170.1,182.8052368164,170.68,183.1292724609
and,love,170.68,183.1292724609,171.6,183.880279541
i,wrong,171.6,184.4665527344,171.84,185.2299346924
will,concept,171.84,185.3549346924,172.02,192.8272094727
count,to,172.02,194.1359558105,172.32,194.5592498779
you,love,172.32,194.5592498779,172.74,195.1709747314
nothing,to,172.74,195.7472229004,173.44,196.1244812012
its,love,173.64,196.1244812012,173.94,196.7383270264
more,wrong,173.94,197.4571990967,174.26,197.861114502
of,concept,174.26,197.861114502,174.5,200.0181427002
a,,174.5,,174.96,
lie,,174.96,,175.76,
wrong,,177.67999999999998,,178.26,
concept,,178.26,,179.04,
wrong,,179.04,,181.36,
concept,,181.36,,182.72,
to,,182.72,,183.0,
love,,183.0,,183.78,
wrong,,183.78,,184.7,
concept,,184.7,,188.22,
to,,192.9,,194.3,
love,,194.3,,195.14,
to,,195.38,,195.92,
love,,195.92,,196.76,
wrong,,197.2,,197.78,
concept,,197.78,,198.8,
to,,218.28,,218.44,
love,,218.44,,218.56,
to,,218.56,,218.58,
love,,218.58,,218.58,
wrong,,218.58,,218.58,
concept,,218.58,,218.58,
to,,218.58,,218.58,
love,,218.58,,218.62,
to,,218.62,,218.64,
love,,218.64,,218.94,
and,,218.94,,218.94,
to,,218.94,,218.94,
love,,218.94,,219.36,
and,,219.36,,219.36,
love,,219.36,,219.92,
for,,219.92,,219.92,
love,,219.92,,219.92,
and,,219.92,,219.94,
forgiveness,,219.94,,219.96,
