whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
,reach,,95.2832183838,,95.6222839355
,the,,95.6222839355,,95.7747955322
,border,,95.7747955322,,96.9122161865
,to,,96.9122161865,,97.1132965088
,throw,,97.1132965088,,97.3865966797
,your,,97.3865966797,,97.6584396362
,past,,97.6584396362,,98.399230957
,and,,98.399230957,,99.1767807007
,go,,99.4030456543,,100.8125076294
,ahead,,100.8125076294,,102.8121566772
,hey,,103.2513046265,,103.795715332
,light,,103.795715332,,103.9653701782
,your,,103.9653701782,,104.2934112549
,heart,,104.2934112549,,105.254486084
,as,,105.5748443604,,105.6908721924
,were,,105.6908721924,,106.0639801025
,led,,106.0639801025,,106.2841873169
,by,,106.2841873169,,107.0043029785
,a,,107.0043029785,,108.1964187622
,winding,,108.1964187622,,108.9316558838
,thread,,108.9316558838,,110.7403182983
,no,,112.4723739624,,113.1595458984
,face,,113.2951507568,,114.1124343872
,is,,114.1124343872,,114.2744369507
,seen,,114.2744369507,,114.8033599854
,at,,114.8033599854,,114.9952087402
,dusk,,114.9952087402,,115.7291870117
,of,,115.7291870117,,115.9293212891
,a,,115.9293212891,,116.0891418457
,raining,,116.0891418457,,116.9589004517
,day,,116.9589004517,,117.5108108521
,no,,117.5108108521,,118.0111923218
,name,,118.0111923218,,119.5073013306
,is,,119.6664733887,,119.9132232666
,spoken,,119.9132232666,,120.670173645
,with,,120.670173645,,121.5275802612
,the,,121.5275802612,,121.8431549072
,loud,,121.8431549072,,122.4844360352
,voice,,122.4844360352,,123.5069351196
,still,,123.630317688,,124.3395004272
,still,,124.3395004272,,125.4015045166
,one,,125.4015045166,,126.0402679443
,day,,126.0402679443,,126.55078125
,it,,126.55078125,,127.0729980469
,all,,127.0729980469,,128.0551757812
,will,,128.3825836182,,128.6360626221
,gone,,128.6360626221,,128.9580688477
,forever,,128.9580688477,,130.1989746094
,will,,130.1989746094,,130.5151367188
,gone,,130.5151367188,,130.8930969238
,forever,,130.8930969238,,132.8244171143
,dont,,132.8244171143,,133.4197235107
,close,,133.4197235107,,133.9594421387
,your,,133.9594421387,,134.4839935303
,eyes,,134.4839935303,,135.5943756104
,youll,,135.8316650391,,136.076461792
,gone,,136.076461792,,136.4604644775
,forever,,136.4604644775,,137.4810028076
,youll,,137.8363342285,,138.0785522461
,gone,,138.0785522461,,138.400970459
,forever,,138.400970459,,143.6672973633
,and,,169.2149658203,,170.406036377
,we,,170.406036377,,170.7838134766
,are,,170.7838134766,,171.5036468506
,one,,171.5036468506,,173.8536071777
,so,,174.0917358398,,176.0957489014
,i,,176.0957489014,,176.6051025391
,promise,,176.6051025391,,179.2653045654
,one,,189.2640075684,,190.1292114258
,day,,190.1292114258,,190.8536529541
,it,,190.8536529541,,191.559967041
,all,,191.559967041,,192.9001159668
,will,,193.3468322754,,193.6829071045
,gone,,193.6829071045,,194.2191467285
,forever,,194.2191467285,,195.4004516602
,will,,195.7942352295,,196.1320495605
,gone,,196.1320495605,,196.6428527832
,forever,,196.6428527832,,199.3360595703
,dont,,199.6706695557,,200.363571167
,close,,200.363571167,,200.9415740967
,your,,200.9415740967,,201.560043335
,eyes,,201.766204834,,203.132522583
,youll,,203.4546508789,,203.7123260498
,gone,,203.7123260498,,204.3184967041
,forever,,204.3184967041,,205.7926483154
,youll,,206.0885925293,,206.3986663818
,gone,,206.3986663818,,206.7934265137
,forever,,206.7934265137,,209.1319732666
,theres,,209.4522857666,,210.3338928223
,no,,210.3338928223,,210.8884277344
,more,,210.8884277344,,211.7158050537
,pain,,211.7158050537,,213.4458007812
,which,,213.6722106934,,213.9852294922
,lasts,,213.9852294922,,214.3779907227
,forever,,214.3779907227,,215.8911590576
,and,,216.1265716553,,216.4935302734
,never,,216.4935302734,,216.9632720947
,severs,,216.9632720947,,219.6707611084
,once,,219.6707611084,,220.4593048096
,in,,220.4593048096,,221.2631835938
,the,,221.2631835938,,221.8661804199
,end,,221.8661804199,,223.5319671631
,the,,223.7409057617,,223.9459381104
,flame,,224.0142974854,,224.4205627441
,was,,224.4205627441,,224.6525115967
,rendered,,224.6525115967,,226.1471252441
,but,,226.1471252441,,226.4708404541
,living,,226.4708404541,,227.0376586914
,embers,,227.0376586914,,228.7564697266
,will,,228.9178314209,,229.4839019775
,burn,,229.6083679199,,230.5795898438
