whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
nothing,me,85.62,92.579284668,86.28,93.0590057373
till,im,86.28,93.2189102173,86.86,93.4008178711
it,fucking,86.86,93.5116958618,87.2,94.3558044434
drops,crazy,87.2,94.3558044434,87.66,95.3485870361
all,and,87.66,95.3485870361,89.04,95.5490493774
at,i,89.04,95.5490493774,89.38,95.6977157593
once,cant,89.38,95.6977157593,89.98,95.8704223633
your,stop,89.98,95.8704223633,90.9,96.5311584473
heart,itll,90.9,97.6595153809,91.3,97.9055480957
oh,be,91.3,97.9055480957,91.68,98.0680236816
my,fun,91.68,98.1797561646,92.06,98.7428588867
oh,ha,92.42,99.5047912598,92.42,99.6702041626
me,lets,92.42,100.0620346069,92.88,100.3307647705
im,skip,92.88,100.3307647705,93.42,100.4930648804
fucking,the,93.42,100.6110916138,94.14,100.6846237183
crazy,games,94.14,100.7910003662,94.92,101.611579895
and,fast,94.92,101.611579895,95.54,101.9219741821
i,forward,95.54,101.9219741821,95.62,102.2597503662
cant,to,95.62,102.2597503662,95.92,102.3677215576
stop,the,95.92,102.3677215576,96.34,102.5237808228
itll,whats,96.34,102.5237808228,97.86,102.851020813
be,your,97.86,102.851020813,98.02,103.0068740845
fun,name,98.02,103.0068740845,98.52,103.3913192749
lets,why,99.53999999999999,103.3913192749,100.3,103.8121337891
skip,take,100.3,103.8121337891,100.52,104.232925415
the,our,100.52,104.2979660034,100.72,104.7048568726
games,time,100.72,104.7048568726,101.48,105.4171447754
fast,time,101.48,106.5721969604,101.96,107.8639450073
forward,so,101.96,108.3936386108,102.22,108.7390441895
to,oh,102.22,108.8167037964,102.38,109.3391647339
the,my,102.38,109.3391647339,102.48,109.6561508179
whats,oh,102.48,109.6561508179,102.82,109.9468917847
your,me,102.82,110.043800354,102.88,110.7207870483
name,im,102.88,110.7207870483,103.2,110.8636703491
why,fucking,103.2,110.9277648926,103.62,111.7039489746
take,crazy,103.62,111.7947769165,104.12,112.7557296753
our,and,104.12,112.7557296753,104.56,112.8929672241
time,i,104.56,112.8929672241,105.14,113.1109466553
time,cant,105.14,113.1109466553,106.82,113.3801345825
so,stop,107.78,113.5144348145,108.66,113.976600647
oh,so,108.66,114.8897781372,109.18,115.0504455566
my,thisll,109.18,115.0504455566,109.52,115.3600463867
oh,be,109.88,115.3600463867,109.88,115.5052261353
me,fun,109.88,115.5052261353,110.36,116.2536087036
im,so,110.36,117.4794616699,110.92,117.7747344971
fucking,come,110.92,117.7747344971,111.62,118.0318450928
crazy,to,111.62,118.0318450928,112.38,118.272026062
and,me,112.38,118.272026062,112.92,119.0424880981
i,tonight,112.92,119.0424880981,113.1,119.3508148193
cant,we,113.1,119.3508148193,113.38,119.4715042114
stop,dont,113.38,119.4715042114,113.82,119.6195068359
so,have,113.82,119.6195068359,115.02,119.7442703247
itll,to,115.02,119.7442703247,115.28,119.8955764771
be,be,115.28,119.8955764771,115.5,120.0250167847
fun,enemies,115.5,120.0250167847,115.98,121.2995910645
so,keep,115.98,121.3573226929,117.66,121.5104751587
come,it,117.66,121.5104751587,117.96,121.6413192749
to,going,117.96,121.6413192749,118.18,121.8640136719
me,like,118.18,121.8640136719,118.74,122.0503387451
so,its,118.74,122.0503387451,119.16,122.2238464355
now,meant,119.16,122.2238464355,119.32,122.4056243896
we,to,119.32,122.4056243896,119.46,122.5886154175
dont,be,119.46,122.5886154175,119.56,123.5853042603
have,meant,119.56,124.3835296631,119.72,124.5820617676
to,to,119.72,124.5820617676,119.82,124.7506866455
be,be,119.82,124.7506866455,119.98,125.1003570557
enemies,just,119.98,125.1003570557,120.52,125.3558425903
keep,wait,121.02,125.3558425903,121.46,125.6791534424
it,and,121.46,125.6791534424,121.6,125.8559646606
going,see,121.6,125.8559646606,121.84,126.212638855
like,so,121.84,126.212638855,122.04,126.3760528564
its,come,122.04,126.4934082031,122.18,126.7652359009
meant,with,122.18,126.7652359009,122.38,127.0378341675
to,me,122.38,127.0378341675,122.52,127.6821746826
be,and,122.52,127.7568664551,123.04,127.9356155396
meant,maybe,124.12,127.9356155396,124.56,128.1160888672
to,you,124.56,128.1160888672,124.72,128.2928009033
be,can,124.72,128.2928009033,125.02,128.4240722656
just,touch,125.02,128.4240722656,125.32,128.5505371094
a,my,125.32,128.5505371094,125.44,128.7369842529
wait,body,125.44,128.7369842529,125.64,129.6239471436
and,dont,125.64,130.0251464844,125.8,130.1587371826
see,be,125.8,130.1587371826,126.1,130.2852020264
so,scared,126.1,130.2852020264,126.42,130.4819335938
come,to,126.42,130.4819335938,126.64,130.6393280029
with,take,126.64,130.6393280029,126.9,130.826171875
me,ahold,126.9,130.826171875,127.26,131.2088928223
and,of,127.26,131.2088928223,127.86,131.530166626
maybe,me,127.86,131.530166626,128.08,132.0881652832
you,take,128.08,132.7549591064,128.28,132.9182891846
can,me,128.28,132.9182891846,128.4,133.1303253174
touch,in,128.4,133.1303253174,128.54,133.3432159424
my,and,128.54,133.3432159424,128.68,133.5066986084
body,breathe,128.68,133.5066986084,129.32,133.887588501
dont,tear,129.32,133.887588501,130.2,134.04637146
be,me,130.2,134.04637146,130.32,134.2184753418
scared,up,130.32,134.2184753418,130.46,134.2998657227
to,to,130.46,134.4228210449,130.58,134.6375579834
take,pieces,130.58,134.6375579834,130.8,135.4379882812
a,oh,130.8,135.4379882812,130.9,135.9368743896
hold,get,130.9,138.2542572021,131.16,138.4539031982
of,a,131.16,138.4539031982,131.3,138.5244140625
me,taste,131.3,138.5244140625,131.62,138.7466430664
take,of,132.48,138.7466430664,132.92,138.928604126
me,my,132.92,138.928604126,133.1,139.1066894531
in,bad,133.1,139.1066894531,133.34,139.2872161865
and,side,133.34,139.2872161865,133.46,140.0163269043
breathe,just,133.46,142.607925415,133.76,142.7474517822
throw,a,133.94,142.7474517822,134.02,142.8527374268
me,taste,134.02,142.8527374268,134.18,143.1285705566
up,of,134.18,143.1285705566,134.42,143.3157196045
to,my,134.42,143.3157196045,134.52,143.4694976807
pieces,bad,134.52,143.4694976807,135.04,143.6495666504
get,side,137.92000000000002,143.6495666504,138.36,144.6022644043
a,you,138.36,146.8216400146,138.5,146.9986877441
taste,want,138.5,146.9986877441,138.7,147.1640167236
of,a,138.7,147.1640167236,138.88,147.2541656494
my,taste,138.88,147.2541656494,139.04,147.5245513916
bad,of,139.04,147.5245513916,139.28,147.6904754639
side,my,139.28,147.6904754639,139.74,147.8422546387
just,bad,142.22,147.8422546387,142.66,148.0130767822
a,side,142.66,148.0130767822,142.84,149.0430908203
taste,just,142.84,151.3280334473,143.06,151.4683380127
of,a,143.06,151.4683380127,143.26,151.5937194824
my,taste,143.26,151.5937194824,143.44,151.7939147949
bad,of,143.44,151.7939147949,143.72,151.9731903076
side,my,143.72,151.9731903076,144.18,152.1694488525
just,bad,144.18,152.1694488525,144.58,152.3429870605
a,side,144.58,152.3429870605,145.0,153.2226715088
taste,you,145.0,153.3820953369,145.26,153.5810089111
of,wanna,145.26,153.5810089111,145.26,153.8562469482
my,know,145.26,153.8562469482,145.42,154.0838165283
bad,what,145.42,154.0838165283,146.28,154.2720184326
side,it,146.28,154.2720184326,146.28,154.4308013916
you,feels,146.28,154.4308013916,146.92,154.6645507812
want,like,146.92,154.6645507812,147.14,155.393737793
a,to,147.14,155.558303833,147.22,155.6776123047
taste,get,147.22,155.6776123047,147.42,155.8133239746
of,a,147.42,155.8133239746,147.62,155.9579467773
my,taste,147.62,155.9579467773,147.78,156.1933288574
bad,of,147.78,156.1933288574,148.04,156.3782501221
side,my,148.04,156.3782501221,148.54,156.5670471191
dont,bad,148.54,156.5670471191,148.78,156.7550048828
be,side,148.78,156.7550048828,148.78,157.1758728027
scared,come,148.78,157.0835723877,148.78,157.3216705322
to,to,148.78,157.3216705322,148.78,157.5183563232
take,me,148.78,157.5183563232,148.9,158.2730102539
a,tonight,148.9,158.3265533447,149.12,158.5073547363
hold,we,149.12,158.5073547363,149.46,158.7058563232
of,dont,149.46,158.7058563232,149.78,158.8774414062
me,have,149.78,158.8774414062,150.76,159.0156860352
just,to,150.76,159.0156860352,151.4,159.1485900879
a,be,151.4,159.1485900879,151.56,159.2742156982
taste,enemies,151.56,159.2742156982,151.78,160.5224456787
of,just,151.78,160.0735015869,151.98,160.2238006592
my,a,151.98,160.2238006592,152.14,160.3343658447
bad,taste,152.14,160.3343658447,152.34,160.600112915
side,of,152.34,160.600112915,152.86,160.7598876953
you,my,152.86,160.7598876953,153.5,160.9078979492
want,bad,153.5,160.9078979492,153.72,161.0944976807
to,side,153.72,161.0944976807,153.8,161.5693206787
know,meant,153.8,161.5693206787,153.96,161.7192840576
what,to,153.96,161.7192840576,154.2,161.8801269531
it,be,154.2,161.8801269531,154.32,162.6761016846
feels,meant,154.32,163.682434082,154.56,163.8641662598
like,to,154.56,163.8641662598,155.1,164.0419158936
to,be,155.1,164.0419158936,155.66,164.4088897705
get,you,155.66,164.3442840576,155.84,164.4594268799
a,want,155.84,164.4594268799,155.94,164.6017608643
taste,a,155.94,164.6017608643,156.16,164.7050170898
of,taste,156.16,164.7050170898,156.34,164.9698638916
my,of,156.34,164.9698638916,156.52,165.1623077393
bad,my,156.52,165.1623077393,156.78,165.2927856445
side,bad,156.78,165.2927856445,157.04,165.4564208984
you,side,157.04,165.4564208984,157.46,166.1765136719
want,come,157.46,165.8790740967,168.9,166.1004333496
to,with,168.9,166.1004333496,169.0,166.2847595215
know,me,169.0,166.2847595215,169.42,166.9970092773
what,and,169.42,166.9970092773,169.64,167.1823730469
it,maybe,169.64,167.1823730469,169.94,167.4766998291
feels,you,169.94,167.4766998291,169.96,167.6001434326
like,can,169.96,167.6001434326,170.38,167.7608947754
you,touch,170.38,167.7608947754,170.78,167.8586425781
want,my,170.78,167.8586425781,171.18,167.9847564697
to,body,171.18,168.0586090088,171.26,169.1312408447
know,just,171.26,168.7949523926,171.42,168.9256134033
what,a,171.42,168.9256134033,171.66,169.0370635986
it,taste,171.66,169.0370635986,171.78,169.2587585449
feels,of,171.78,169.2587585449,171.98,169.4356689453
like,my,171.98,169.4356689453,172.54,169.6341400146
to,bad,172.54,169.6341400146,173.14,169.8238525391
get,side,173.14,169.8238525391,173.28,170.338684082
a,take,173.28,169.9907836914,173.38,170.1282196045
taste,a,173.38,170.1282196045,173.6,170.2498779297
of,hold,173.6,170.2498779297,173.82,170.5357513428
my,of,173.82,170.5357513428,173.98,170.666015625
bad,me,173.98,170.666015625,174.22,170.9401092529
side,you,174.22,170.9401092529,174.48,171.1610717773
get,wanna,177.14000000000001,171.1610717773,177.62,171.3299255371
a,know,177.62,171.3299255371,177.8,171.5068817139
taste,what,177.8,171.5068817139,177.98,171.6314849854
of,it,177.98,171.6314849854,178.18,171.7211303711
my,feels,178.18,171.7211303711,178.34,172.0843353271
bad,like,178.34,172.0843353271,178.6,172.7613220215
side,to,178.6,172.9869689941,178.96,173.1760101318
get,get,181.4,173.1760101318,181.88,173.3071899414
a,a,181.88,173.3071899414,182.1,173.4070892334
taste,taste,182.1,173.4070892334,182.32,173.6463470459
of,of,182.32,173.6463470459,182.56,173.8525848389
my,my,182.56,173.8525848389,182.66,174.0232086182
bad,bad,182.66,174.0232086182,182.96,174.2251586914
side,side,182.96,174.2251586914,183.54,174.5574798584
just,oh,185.84,174.5574798584,186.32,175.0029907227
a,get,186.32,177.4935150146,186.48,177.6734924316
taste,a,186.48,177.6734924316,186.68,177.790725708
of,taste,186.68,177.790725708,186.92,177.9924468994
my,of,186.92,177.9924468994,187.08,178.1589050293
bad,my,187.08,178.1589050293,187.36,178.3458862305
side,bad,187.36,178.3458862305,187.78,178.564453125
just,side,190.14000000000001,178.564453125,190.62,179.4539642334
a,get,190.62,181.8917999268,190.82,182.0087127686
taste,a,190.82,182.0087127686,191.04,182.1211090088
of,taste,191.04,182.1211090088,191.26,182.3758544922
my,of,191.26,182.3758544922,191.4,182.6076965332
bad,my,191.4,182.6076965332,191.68,182.7575836182
side,bad,191.68,182.7575836182,192.12,182.914855957
you,side,194.48000000000002,182.914855957,194.96,183.9673461914
want,just,194.96,186.2402038574,195.2,186.378616333
a,a,195.2,186.378616333,195.22,186.4545135498
taste,taste,195.22,186.4545135498,195.46,186.7513885498
of,of,195.46,186.7513885498,195.64,186.9211273193
my,my,195.64,186.9211273193,195.78,187.111541748
bad,bad,195.78,187.111541748,196.08,187.2980957031
side,side,196.08,187.2980957031,196.4,187.9190979004
just,just,198.58,190.4886322021,199.06,190.6757965088
a,a,199.06,190.6757965088,199.54,190.8099822998
taste,taste,199.54,190.8607940674,199.74,191.0989532471
of,of,199.74,191.0989532471,199.98,191.3268585205
my,my,199.98,191.3268585205,200.14,191.4816741943
bad,bad,200.14,191.4816741943,200.4,191.6623840332
side,side,200.4,191.6623840332,200.84,192.2902526855
yeah,you,200.84,194.8773040771,200.96,195.0224609375
taste,want,203.78,195.0224609375,204.14,195.1802062988
of,a,204.14,195.1802062988,204.38,195.28074646
what,taste,204.38,195.28074646,204.52,195.4851989746
i,of,204.52,195.4851989746,204.7,195.7197723389
want,my,204.7,195.7197723389,204.7,195.8477325439
to,bad,204.7,195.8477325439,204.84,196.0007629395
say,side,204.84,196.0007629395,205.02,196.493057251
,hey,,199.1395263672,,199.3162994385
,just,,199.3162994385,,199.471206665
,a,,199.471206665,,199.5897521973
,taste,,199.5897521973,,199.8034362793
,of,,199.8034362793,,200.0639343262
,my,,200.0639343262,,200.2509765625
,bad,,200.2509765625,,200.3990478516
,side,,200.3990478516,,200.7423095703
,taste,,203.9572296143,,204.1821594238
,of,,204.1821594238,,204.4348297119
,my,,204.4348297119,,204.5707550049
,bad,,204.5707550049,,204.7208404541
,side,,204.7208404541,,205.0644836426
