whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
sturm,sturm,110.66,110.6895217896,111.38,111.4906158447
erobert,erobert,111.38,111.4906158447,112.98,113.6761932373
du,du,112.98,114.5092086792,114.62,114.7352371216
bist,bist,114.62,114.7352371216,115.04,115.2304763794
in,in,115.04,115.2304763794,115.42,115.5073013306
meinem,meinem,115.42,115.5073013306,115.82,115.9746017456
herzen,herzen,115.82,115.9746017456,116.62,116.7619018555
drin,drin,116.62,116.7619018555,117.04,117.1301574707
so,so,117.66,118.4736480713,118.58,118.6260299683
ergibt,ergibt,118.58,118.6260299683,119.1,119.0736541748
mein,mein,119.1,119.2228546143,119.4,119.4884338379
leben,leben,119.4,119.4884338379,119.84,120.010887146
einen,einen,119.84,120.010887146,120.48,120.6907958984
sinn,sinn,120.48,120.7727890015,121.02,121.2495269775
dein,dein,121.02,122.4663925171,122.92,122.9460296631
lächeln,lächeln,122.92,122.9460296631,123.38,123.4764633179
kann,kann,123.38,123.4764633179,123.64,123.7101135254
so,so,123.64,123.7101135254,123.88,123.9492034912
schön,schön,123.88,123.9492034912,124.54,124.6628570557
sein,sein,124.54,124.7365112305,125.38,125.7701568604
mein,mein,125.7,126.2399978638,126.64,126.7403182983
traum,traum,126.64,126.7403182983,127.32,127.4641265869
war,brach,127.32,127.4641265869,127.7,127.7358703613
rein,ein,127.7,127.7358703613,128.54,128.8228607178
ich,ich,129.70000000000002,130.455871582,130.58,130.7326965332
halte,halte,130.58,130.7326965332,131.28,131.225402832
es,es,131.28,131.225402832,131.46,131.4412689209
nicht,nicht,131.46,131.4412689209,131.6,131.7093811035
mehr,mehr,131.6,131.7093811035,131.84,131.8654022217
aus,aus,131.84,131.9488372803,132.66,132.794921875
es,es,132.96,134.478729248,134.84,134.8469848633
tut,tut,134.84,134.9841308594,135.16,135.202545166
so,so,135.16,135.2838134766,135.56,135.7612762451
weh,weh,135.56,135.7612762451,136.5,136.5333404541
der,der,137.62,138.4660339355,138.66,138.8698425293
schmerz,schmerz,138.66,138.8698425293,139.24,139.276184082
wird,wird,139.24,139.276184082,139.56,139.5098419189
stärker,stärker,139.56,139.6901550293,140.4,140.6730194092
wenn,wenn,140.74,141.0006408691,141.2,141.264755249
ich,ich,141.2,141.264755249,141.48,141.5187225342
dich,dich,141.48,141.5187225342,141.82,141.9936523438
seh,seh,141.82,141.9936523438,142.52,142.8012695312
ich,ich,145.34,146.4888916016,146.62,146.73777771
kann,kann,146.62,146.73777771,147.08,147.1974639893
dich,dich,147.08,147.1974639893,147.36,147.4488830566
nicht,nicht,147.36,147.4488830566,147.62,147.7130126953
vergessen,vergessen,147.62,147.7130126953,148.38,148.9777832031
es,es,148.38,150.4609527588,150.68,150.7207183838
gelingt,gelingt,150.68,150.7207183838,151.2,151.2685699463
mir,mir,151.2,151.2685699463,151.54,151.7322387695
nicht,nicht,151.54,151.7322387695,152.3,152.5115661621
ich,ich,153.86,154.4620361328,154.8,154.9757843018
warte,warte,154.8,154.9757843018,155.34,155.4808197021
bis,bis,155.48,155.4808197021,155.62,155.7333374023
das,das,155.62,155.7333374023,155.9,155.9597320557
eis,eis,155.9,155.9597320557,156.58,156.7441253662
zusammenbricht,zusammenbricht,156.58,156.7441253662,158.34,158.7954711914
ich,ich,162.13,162.4380950928,162.6,162.7047576904
halte,halte,162.6,162.7047576904,163.26,163.2595062256
es,es,163.26,163.2595062256,163.44,163.4920654297
nicht,nicht,163.44,163.4920654297,163.6,163.7180938721
mehr,mehr,163.6,163.7180938721,163.84,163.951751709
aus,aus,163.84,163.951751709,164.68,164.7818603516
es,es,165.88,166.4827270508,166.84,166.8712921143
tut,tut,166.84,167.0008087158,167.16,167.2326507568
so,so,167.16,167.3099365234,167.56,167.7322387695
weh,weh,167.56,167.7322387695,168.48,168.7147369385
der,der,169.57999999999998,170.4794616699,170.66,170.8800048828
schmerz,schmerz,170.66,170.8800048828,171.24,171.2587738037
wird,wird,171.24,171.2587738037,171.58,171.5882110596
stärker,stärker,171.58,171.6419067383,172.4,172.5170135498
wenn,wenn,172.7,173.0057067871,173.2,173.2484283447
ich,ich,173.2,173.2484283447,173.48,173.4984130859
dich,dich,173.48,173.4984130859,173.78,173.986038208
seh,seh,173.78,173.986038208,174.6,174.8462524414
der,ich,176.54,194.5117492676,176.6,194.7559204102
schmerz,kann,176.6,194.7559204102,176.66,195.1873016357
wird,dich,176.66,195.1873016357,176.68,195.4488830566
stärker,nicht,176.68,195.4488830566,176.7,195.6850738525
wenn,vergessen,176.72,195.6850738525,176.74,197.0068054199
ich,es,176.74,198.4696655273,176.8,198.7613677979
dich,gelingt,176.8,198.7613677979,176.82,199.1512908936
seh,mir,176.82,199.2812652588,176.86,199.7206420898
der,nicht,177.36,199.7206420898,177.4,200.7365112305
schmerz,ich,177.4,202.4620361328,177.44,202.9942932129
wird,warte,177.44,202.9942932129,177.46,203.4590454102
stärker,bis,177.46,203.4590454102,177.5,203.7246246338
wenn,das,177.52,203.7246246338,177.54,203.9902038574
ich,eis,177.54,203.9902038574,177.56,204.7644500732
dich,zusammenbricht,177.56,204.7644500732,177.58,206.7301635742
seh,ich,177.58,210.4380950928,177.58,210.7174530029
der,halte,178.66,210.7174530029,178.76,211.2431793213
schmerz,es,178.76,211.2431793213,178.82,211.4945983887
wird,nicht,178.82,211.4945983887,178.94,211.7206420898
stärker,mehr,178.94,211.7206420898,178.98,211.9644470215
wenn,aus,179.0,211.9644470215,179.02,212.818145752
ich,es,179.02,214.4783630371,179.04,214.8716583252
dich,tut,179.04,214.9765014648,179.22,215.2881622314
seh,so,179.22,215.2881622314,179.26,215.7663421631
der,weh,179.56,215.7663421631,179.6,216.7800445557
schmerz,der,179.6,218.4446258545,179.64,218.8901519775
wird,schmerz,179.64,218.8901519775,179.66,219.2711181641
stärker,wird,179.66,219.2711181641,179.66,219.5011291504
wenn,stärker,179.66,219.67237854,179.66,220.67237854
ich,wenn,179.66,221.0057067871,179.68,221.2571411133
dich,ich,179.68,221.2571411133,179.7,221.5085754395
seh,dich,179.7,221.5085754395,179.72,221.9606323242
der,seh,179.72,221.9606323242,182.1,222.7722473145
schmerz,ich,182.1,242.4914245605,182.7,242.7326965332
wird,kann,182.7,242.7326965332,182.94,243.1873016357
stärker,dich,182.94,243.1873016357,183.48,243.4361877441
wenn,nicht,184.44,243.4361877441,186.76,243.67237854
ich,vergessen,186.76,243.67237854,186.78,245.0140533447
dich,es,186.78,246.4856262207,186.84,246.7174530029
seh,gelingt,186.84,246.7174530029,186.84,247.250793457
der,mir,186.84,247.250793457,187.98,247.7714233398
schmerz,nicht,187.98,247.7714233398,187.98,248.7945556641
wird,ich,187.98,250.4609527588,188.0,250.9638061523
stärker,warte,188.0,250.9638061523,188.08,251.4615936279
wenn,bis,188.12,251.4615936279,188.12,251.7282562256
ich,das,188.12,251.7282562256,188.12,251.9847564697
dich,eis,188.12,251.9847564697,188.12,252.746673584
seh,zusammenbricht,188.12,252.746673584,188.12,255.0566864014
der,,188.16,,188.16,
schmerz,,188.16,,188.22,
wird,,188.22,,188.34,
stärker,,188.34,,188.68,
wenn,,188.7,,189.1,
ich,,189.1,,189.1,
dich,,189.1,,189.1,
seh,,189.1,,189.1,
der,,193.86,,194.62,
schmerz,,194.62,,194.62,
wird,,194.62,,194.62,
republicans,,194.62,,194.62,
aus,,194.62,,194.62,
der,,194.62,,194.62,
recht,,194.62,,194.62,
sellen,,194.62,,194.62,
ich,,194.62,,194.62,
ich,,194.62,,194.84,
kann,,194.84,,195.02,
dich,,195.02,,195.38,
nicht,,195.38,,195.62,
vergessen,,195.62,,196.4,
es,,197.92000000000002,,198.68,
gelingt,,198.68,,199.2,
mir,,199.2,,199.5,
nicht,,199.5,,200.28,
ich,,202.06,,202.82,
warte,,202.82,,203.28,
bis,,203.44,,203.64,
das,,203.64,,203.92,
eis,,203.92,,204.56,
zusammenbricht,,204.56,,204.94,
ich,,209.82000000000002,,210.58,
harte,,210.58,,211.2,
bis,,212.4,,212.66,
das,,212.66,,215.54,
eis,,215.54,,215.9,
zusammenbricht,,215.9,,216.52,
der,,216.52,,218.68,
schmerz,,218.68,,219.24,
wird,,219.24,,219.56,
stärker,,219.56,,220.26,
wenn,,220.26,,221.14,
ich,,221.14,,221.48,
dich,,221.48,,221.78,
seh,,221.78,,222.32,
ich,,241.4,,241.96,
kann,,241.96,,243.08,
dich,,243.08,,243.36,
nicht,,243.36,,243.62,
vergessen,,243.62,,244.38,
es,,245.6,,246.68,
gelingt,,246.68,,247.2,
mir,,247.2,,247.5,
nicht,,247.5,,248.28,
ich,,249.72,,250.8,
warte,,250.8,,251.34,
bis,,251.46,,251.62,
das,,251.62,,251.92,
eis,,251.92,,252.56,
zusammenbricht,,252.56,,254.3,
