whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
voice,their,137.76,137.5176544189,138.6,138.0048675537
sharing,voice,139.04,138.0048675537,139.34,138.6666717529
their,sharing,139.34,138.8870849609,139.8,139.3575439453
memories,their,139.8,139.5143737793,140.68,139.9988708496
sacred,memories,140.96,139.9988708496,141.62,140.9809570312
secrets,sacred,141.62,140.9809570312,142.46,141.8594818115
from,secrets,142.46,141.8594818115,143.48,142.9213867188
past,from,143.48,142.9213867188,144.58,143.5174560547
time,past,144.58,143.9803619385,145.56,144.6704711914
hear,time,152.51999999999998,144.9571228027,152.92,145.6761932373
their,world,152.92,177.5028381348,153.2,178.0170898438
voice,thats,153.2,178.0170898438,153.4,178.2919769287
sharing,gone,153.62,178.2919769287,157.1,178.5215911865
their,forever,157.1,178.5215911865,157.1,179.2072601318
feelings,long,157.1,179.2997283936,157.1,179.602935791
and,ago,157.1,179.602935791,157.1,179.9618988037
where,lost,157.1,180.2249450684,157.1,180.4848022461
they,in,157.1,180.4848022461,157.1,180.7435913086
are,their,157.1,180.7435913086,157.1,180.9385223389
hear,eyes,157.1,180.9385223389,157.1,181.5727844238
their,that,157.1,181.763885498,157.64,182.2839050293
voice,shine,157.64,182.4137115479,157.66,183.2504577637
sharing,with,157.9,183.2504577637,157.92,183.7351531982
their,mystery,157.92,184.0092010498,157.94,184.7809448242
feelings,last,157.94,184.7809448242,157.96,185.4693145752
and,remaining,158.0,185.4693145752,158.02,186.3681030273
where,shadows,158.02,186.3681030273,161.34,187.0468902588
they,of,161.34,187.0468902588,161.36,187.3690185547
are,lost,161.36,187.3690185547,161.38,187.7173156738
a,time,176.66,187.7173156738,177.28,188.2340087891
world,whisper,177.28,188.4107666016,177.9,189.0169525146
thats,in,177.9,189.0169525146,178.24,189.7412567139
gone,the,178.24,189.7412567139,178.48,190.4867401123
forever,moonlight,178.48,190.4867401123,179.08,192.2975006104
long,so,179.22,192.539276123,179.56,192.9962768555
ago,hear,179.56,192.9962768555,179.96,193.539642334
lost,their,180.18,193.539642334,180.46,193.9888458252
to,voice,180.46,193.9888458252,180.72,194.6702880859
the,sharing,180.72,194.8462371826,180.94,195.4840393066
rights,their,180.94,195.4840393066,181.36,196.0027160645
their,yearning,181.36,196.0027160645,182.2,196.9947662354
shine,gift,182.2,196.9947662354,183.06,197.4773254395
with,theyre,183.06,197.4773254395,183.58,198.0038909912
mystery,giving,183.58,198.0038909912,184.52,198.7089996338
lost,to,184.82,198.9440460205,185.36,199.9158477783
remain,you,185.36,199.9158477783,185.96,200.4680328369
and,hear,186.32,201.0688018799,186.42,201.494430542
shadows,their,186.42,201.494430542,186.88,201.9920043945
of,voice,186.88,201.9920043945,187.3,202.6956939697
lost,sharing,187.3,202.8574829102,187.66,203.5109710693
time,their,187.66,203.5109710693,188.24,204.021270752
whispering,memories,188.38,204.021270752,189.06,204.7230529785
in,sacred,189.06,204.7230529785,189.96,205.8109741211
their,secrets,189.96,205.8109741211,190.3,206.9238128662
own,from,190.3,206.9238128662,190.8,207.4630432129
light,past,190.8,207.9590759277,191.86,208.5344390869
so,so,192.34,208.5344390869,192.76,208.5950164795
hear,hear,192.76,208.9184265137,193.34,209.5351867676
their,their,193.34,209.5351867676,193.86,210.0268249512
voice,voice,193.86,210.0268249512,194.6,210.8236999512
sharing,sharing,195.02,210.8236999512,195.32,211.5079193115
their,their,195.32,211.5079193115,195.78,212.0373687744
yearning,yearning,195.78,212.0373687744,196.74,212.723815918
keep,gift,196.98,213.0471038818,197.34,213.5104675293
their,theyre,197.34,213.5104675293,197.82,213.9742431641
keeping,giving,197.82,213.9742431641,198.52,214.9400024414
to,to,198.52,214.9400024414,199.36,216.0194396973
you,you,199.36,216.0194396973,200.22,216.5550994873
hear,hear,200.58,216.9439697266,201.34,217.4898986816
their,their,201.34,217.4898986816,201.78,218.0041046143
voice,voice,201.78,218.0041046143,202.56,226.5077514648
sharing,sharing,202.88,218.8764648438,203.36,219.3882598877
their,their,203.36,219.3882598877,203.76,219.8639526367
memories,memories,203.76,219.9165039062,204.68,220.7846832275
sacred,sacred,204.96,220.7846832275,205.66,221.8333435059
secrets,secrets,205.66,221.8333435059,206.84,222.9175567627
from,from,206.84,222.9175567627,207.38,223.4485321045
past,past,207.38,224.0210876465,208.52,224.5442199707
hear,time,208.52,224.9231109619,209.36,225.6544189453
their,,209.36,,209.74,
voice,,209.74,,210.72,
sharing,,210.98,,211.3,
their,,211.3,,211.9,
yearning,,211.9,,212.72,
keep,,212.96,,213.34,
their,,213.34,,213.78,
keeping,,213.78,,214.52,
to,,214.52,,215.34,
you,,215.34,,216.28,
hear,,216.68,,217.38,
their,,217.38,,217.86,
voice,,217.86,,218.68,
sharing,,218.94,,219.38,
their,,219.38,,222.06,
love,,222.06,,222.66,
lost,,224.02,,224.54,
their,,224.54,,224.98,
eyes,,224.98,,226.12,
