whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
wir,wir,105.26,105.3736038208,105.54,105.6979598999
müssen,müssen,105.54,105.6979598999,106.14,106.583946228
blind,blind,106.14,106.583946228,107.02,107.0091629028
vertrauen,vertrauen,107.02,107.1281661987,108.52,108.936416626
doch,doch,109.74,110.759185791,110.82,110.9507446289
das,das,110.82,111.0465316772,111.2,111.2419052124
kannst,kannst,111.2,111.3070297241,111.82,111.9782333374
du,du,111.82,111.9782333374,112.28,112.6399993896
schlecht,schlecht,112.28,112.7401351929,113.64,113.8938751221
wenn,wenn,117.0,117.659866333,117.86,118.0117950439
gottes,gottes,117.86,118.0117950439,118.32,118.4740142822
stimme,stimme,118.32,118.4740142822,119.04,119.4634017944
unhörbar,unhörbar,119.04,119.7931976318,120.78,120.8090667725
ist,ist,120.78,120.957824707,121.72,122.0281143188
dann,dann,121.94,122.8009033203,122.92,123.0911560059
weil,weil,122.92,123.0911560059,123.3,123.4198608398
du,du,123.3,123.4198608398,123.54,123.6897964478
nicht,nicht,123.54,123.6897964478,123.86,123.8929672241
leist,leis,123.86,123.9727859497,124.18,124.1832199097
genug,genug,124.18,124.2732009888,124.58,125.0829925537
bist,bist,124.58,125.1700668335,126.0,126.1641693115
wenn,wenn,126.0,126.9659881592,127.36,127.5573730469
jedes,jedes,127.36,127.5573730469,128.16,128.3337860107
wunder,wunder,128.16,128.4281158447,128.9,129.1101989746
erklärbar,erklärbar,128.9,129.356918335,130.42,130.5360565186
ist,ist,130.42,130.5360565186,131.26,131.3596343994
dann,dann,131.42,132.350112915,132.48,132.6621246338
weil,weil,132.48,132.6621246338,132.86,132.9763336182
du,du,132.86,132.9763336182,133.06,133.0503387451
schon,schon,133.06,133.1940155029,133.48,133.5582733154
viel,viel,133.48,133.5582733154,133.78,133.868850708
zu,zu,133.78,133.868850708,133.98,134.0734710693
klug,klug,133.98,134.1474761963,134.68,134.6757354736
bist,bist,134.68,134.8092498779,135.38,135.7786865234
wenn,wenn,135.38,136.8816375732,137.06,137.1900177002
gottes,gottes,137.06,137.1900177002,137.64,137.8394622803
stimme,stimme,137.64,137.8394622803,138.56,138.7102050781
unhörbar,unhörbar,138.56,139.0186004639,140.04,140.2158660889
ist,ist,140.04,140.2158660889,140.94,140.9959259033
dann,dann,141.16,141.9755096436,142.08,142.2889862061
weil,weil,142.08,142.2889862061,142.48,142.6024475098
du,du,142.48,142.6024475098,142.7,142.8854370117
nicht,nicht,142.7,142.8854370117,143.06,143.1815032959
leist,leis,143.06,143.1815032959,143.38,143.4122467041
genug,genug,143.38,143.4644927979,143.82,144.3178253174
bist,bist,143.82,144.3831329346,145.16,145.4149627686
wenn,wenn,145.16,146.4961395264,146.64,146.7733306885
jedes,jedes,146.64,146.7733306885,147.24,147.3132019043
wunder,wunder,147.24,147.392288208,147.9,148.0678405762
erklärbar,erklärbar,147.9,148.5823059082,149.68,149.823135376
ist,ist,149.68,149.823135376,150.4,150.4711151123
dann,dann,150.56,151.5827636719,151.72,151.8875274658
weil,weil,151.72,151.8875274658,152.08,152.1458435059
du,du,152.08,152.1458435059,152.26,152.2416381836
schon,schon,152.26,152.3896636963,152.66,152.7401428223
viel,viel,152.66,152.7401428223,152.92,152.984664917
zu,zu,152.92,153.0383605957,153.14,153.309753418
klug,klug,153.14,153.309753418,153.86,153.872833252
bist,bist,153.86,153.9613647461,155.0,155.1092987061
wunder,übers,157.07999999999998,196.2927856445,158.48,196.8108825684
wunder,dünne,158.48,196.889251709,159.08,197.5243530273
wunder,eis,162.86,197.7360534668,164.26,198.5523834229
wunder,folgst,172.92,198.5523834229,174.32,198.969619751
wunder,du,178.58,198.969619751,179.98,199.1791381836
wunder,dunklen,179.98,199.2489776611,180.88,200.0892486572
wunder,fußabdrücken,181.36,200.0892486572,181.44,202.6100616455
wunder,kannst,181.52,203.4503326416,181.8,203.7638092041
wunder,den,181.96,203.7638092041,182.3,203.9219970703
wunder,vor,182.34,204.0163269043,183.02,204.6650390625
wunder,dir,184.86,204.6650390625,185.8,204.9698028564
wunder,nicht,185.94,204.9698028564,186.44,205.4302062988
wunder,erblicken,187.38,205.5836791992,187.56,207.6299285889
wunder,da,189.76,209.1537475586,189.94,209.4541473389
wunder,ist,190.58,209.4541473389,191.04,209.7197265625
wunder,kein,191.14,209.7850341797,191.68,210.4674835205
wunder,beweis,192.06,210.6949615479,192.32,212.2884368896
wunder,da,195.66,215.4927825928,196.66,215.745300293
wunder,ist,198.26,215.745300293,198.8,215.974609375
wunder,nichts,199.4,216.0761871338,199.66,216.6116943359
wunder,zu,200.26,216.6116943359,200.64,216.9208221436
wunder,sehn,201.56,216.9208221436,201.88,217.5201873779
wunder,nur,202.62,217.8829956055,203.12,218.1833953857
wunder,ein,208.64,218.1833953857,209.64,218.4010925293
kein,fast,209.64,218.4010925293,210.28,218.9278869629
beweis,unhörbar,210.28,219.0759124756,212.08,220.4807281494
da,leises,212.28,220.5895690918,215.6,221.96824646
ist,sprödes,215.6,222.5632629395,215.94,223.0857086182
nichts,knistern,215.94,223.2598571777,216.36,223.9346923828
zu,dünnen,216.36,224.1596374512,216.8,225.124710083
sehen,eises,216.8,225.3975524902,217.52,226.9750518799
nur,doch,217.8,228.3682556152,218.08,228.5968322754
ein,du,218.08,228.6730194092,218.32,228.9560089111
fast,bleibst,218.32,228.9560089111,218.84,229.5981903076
unhörbar,nicht,218.84,229.5981903076,220.16,230.2548828125
leises,stehn,220.16,230.3593597412,221.8,232.6784515381
sprödes,,222.08,,223.08,
knisternd,,223.08,,223.98,
dünnen,,223.98,,225.12,
eises,,225.12,,226.3,
doch,,227.36,,228.54,
du,,228.54,,228.8,
bleibst,,228.8,,229.52,
nicht,,229.52,,230.22,
stehen,,230.22,,231.14,
untertitelung,,240.06,,241.46,
des,,241.46,,241.46,
zdf,,241.46,,241.46,
2020,,241.46,,241.46,
