whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
guess,and,53.78,52.5800895691,54.32,52.8303070068
thats,a,54.32,52.8303070068,54.54,52.9120254517
what,past,54.54,52.9120254517,54.72,53.8895225525
makes,guess,54.72,54.1464118958,55.24,54.3611030579
me,thats,55.24,54.3611030579,55.56,54.5817565918
the,what,55.56,54.5817565918,55.88,54.9981422424
eyes,makes,55.88,54.9981422424,56.5,55.3452072144
i,me,56.5,55.3452072144,57.26,55.7307434082
shouldve,the,57.26,55.7307434082,57.68,55.9434013367
known,ass,57.68,56.0142745972,58.16,56.777141571
i,i,58.18,57.2180328369,58.84,57.3222732544
shouldve,shouldve,58.84,57.3222732544,59.26,57.8432998657
cared,known,59.26,57.8432998657,59.88,58.5168266296
how,i,59.88,58.7906532288,60.64,58.9047737122
could,shouldve,60.64,58.9047737122,60.88,59.2975883484
ive,cared,60.88,59.2975883484,61.34,60.1903610229
been,how,61.34,60.487953186,61.56,60.7320747375
so,could,61.56,60.7320747375,61.88,60.961643219
unprepared,i,61.88,60.961643219,62.78,61.1379013062
now,have,62.98,61.1379013062,63.12,61.3724212646
where,been,63.12,61.3724212646,63.38,61.6844215393
does,so,63.38,61.6844215393,63.72,61.930721283
the,unprepared,63.72,61.930721283,63.88,62.9053955078
good,now,63.88,62.9751739502,64.62,63.2658195496
boy,where,64.62,63.2658195496,65.36,63.504119873
go,does,65.36,63.504119873,66.16,63.7649307251
to,the,66.16,63.7649307251,66.94,63.9136505127
hide,good,67.3,64.1416015625,67.78,64.8002929688
away,boy,67.78,65.0198516846,68.34,65.6492080688
hide,go,68.6,65.8590011597,68.86,66.4463424683
the,to,68.86,66.4463424683,69.08,67.0984115601
pain,hide,69.08,67.3964233398,69.62,67.8776016235
cause,away,69.62,67.8776016235,70.42,68.6069335938
she,hide,70.42,68.6069335938,70.62,68.958480835
wont,the,70.62,68.958480835,70.86,69.1898269653
see,pain,70.86,69.1898269653,71.04,69.8184127808
me,cause,71.04,70.2551574707,71.24,70.525062561
cry,you,71.24,70.525062561,71.8,70.7132415771
when,wont,71.8,70.7132415771,73.28,70.9180908203
im,see,73.28,70.9180908203,73.64,71.1030654907
done,me,73.64,71.1030654907,74.14,71.3185348511
what,cry,75.9,71.3185348511,77.06,72.8660354614
is,when,77.06,73.0980682373,77.44,73.2891693115
it,im,77.44,73.2891693115,78.16,73.7765579224
that,done,78.16,73.7765579224,78.86,74.7580947876
you,what,78.86,76.8160934448,79.58,77.1035385132
want,is,79.58,77.1035385132,80.42,77.5785751343
from,it,80.42,77.736907959,80.68,78.4304733276
me,that,80.68,78.7245254517,81.08,79.0272979736
what,you,81.3,79.4693603516,81.58,79.8146057129
is,want,81.58,80.1764602661,83.82,80.4597930908
it,from,83.82,80.4597930908,84.5,80.8199310303
that,me,84.5,80.8199310303,85.2,81.3484420776
you,want,85.2,81.3484420776,86.0,81.6536102295
want,from,86.0,81.6536102295,86.82,81.9796905518
from,me,86.82,81.9796905518,87.08,82.6387329102
me,what,87.08,83.3091888428,87.46,83.5884170532
i,is,87.92,83.5884170532,89.08,83.9619064331
want,it,89.08,84.165687561,89.32,84.6476211548
you,that,89.32,84.9454879761,89.5,85.4552383423
to,you,89.5,85.7134399414,89.64,86.2222213745
feel,want,89.64,86.6611785889,90.22,86.8838043213
i,from,91.52000000000001,86.8838043213,92.2,87.1506271362
want,me,92.2,87.1506271362,92.48,87.8631668091
you,want,92.48,87.8631668091,92.68,88.1175613403
to,from,92.68,88.1175613403,92.84,88.3870925903
feel,me,92.84,88.3870925903,93.44,88.95728302
i,i,93.44,88.95728302,93.86,89.1905975342
want,want,93.86,89.1905975342,95.7,89.3583297729
you,you,95.7,89.3583297729,95.88,89.5459747314
to,to,95.88,89.5459747314,96.02,89.7393951416
feel,feel,96.02,89.7393951416,96.66,90.5650787354
i,i,97.88,91.9854431152,98.56,92.3704376221
want,want,98.56,92.3704376221,98.9,92.5643615723
you,you,98.9,92.5643615723,99.08,92.7989730835
to,to,99.08,92.7989730835,99.24,92.8947677612
feel,feel,99.24,92.8947677612,99.84,93.8775482178
im,i,104.86000000000001,95.2998657227,105.54,95.5148925781
a,want,105.54,95.5148925781,105.68,95.6659927368
feather,you,105.68,95.6659927368,106.06,95.9471054077
in,to,106.06,95.9471054077,106.4,96.0444564819
the,feel,106.4,96.0444564819,106.52,97.1319732666
wind,i,106.52,98.3710403442,107.14,98.6952133179
carried,want,108.4,98.6952133179,109.44,98.8802261353
away,you,109.44,98.8802261353,109.98,99.1455459595
by,to,109.98,99.1455459595,110.38,99.289390564
all,feel,110.38,99.289390564,110.86,100.2637634277
that,im,110.86,105.4088897705,111.12,105.5309448242
you,a,111.12,105.5309448242,111.3,105.6325454712
say,feather,111.3,105.6325454712,111.84,106.1820678711
sitting,in,111.84,106.1820678711,112.48,106.3559341431
on,the,112.48,106.3559341431,112.98,106.5659408569
thin,wind,112.98,106.5659408569,113.4,107.3868484497
air,carried,113.4,108.9210968018,114.68,109.5703735352
im,away,117.36000000000001,109.5703735352,118.4,110.0879821777
lost,by,118.4,110.1798095703,118.82,110.4979629517
to,all,118.82,110.5504379272,119.06,110.9153213501
my,that,119.06,110.9153213501,119.22,111.185874939
friends,you,119.22,111.185874939,120.58,111.4037704468
too,say,120.58,111.4037704468,121.94,112.0467987061
unpersuaded,sitting,121.94,112.0467987061,122.98,112.75025177
by,on,122.98,112.75025177,123.56,112.933555603
other,thin,123.56,112.933555603,124.02,113.7033996582
satan,air,124.02,114.1685791016,124.54,115.7630844116
and,im,124.54,118.1316757202,124.88,118.352355957
you,a,124.88,118.352355957,125.06,118.5629348755
cant,loss,125.06,118.5629348755,125.48,118.8818435669
pretend,to,125.48,118.8818435669,126.34,119.0494995117
to,my,126.34,119.0494995117,127.86,119.2616043091
care,friends,127.86,119.2616043091,128.64,121.1374130249
i,too,130.14000000000001,121.693031311,130.86,122.0048217773
was,unpersuaded,130.86,122.0048217773,131.32,123.3052139282
reckless,by,131.32,123.4012451172,131.8,123.7016677856
in,all,131.8,123.7016677856,132.7,123.9205932617
the,theyre,132.7,123.9205932617,132.84,124.0534591675
past,saying,132.84,124.0534591675,133.64,124.7556991577
i,and,133.64,124.7556991577,134.28,124.9479751587
was,you,134.28,124.9479751587,134.54,125.2152175903
see,cant,134.54,125.2152175903,134.8,125.5485687256
through,pretend,134.8,125.5485687256,135.12,127.2326507568
just,to,135.12,127.6182327271,135.46,127.9005966187
like,care,135.46,127.9005966187,135.82,129.7269897461
glass,yeah,135.82,129.9724731445,136.5,130.5606689453
did,yeah,136.5,130.5606689453,137.26,130.8756256104
all,i,137.26,130.8756256104,137.52,131.1485290527
i,was,137.52,131.1485290527,137.68,131.3437347412
could,reckless,137.68,131.3437347412,138.2,132.2086181641
to,in,138.2,132.6165466309,138.9,132.8039703369
make,the,138.9,132.8039703369,139.18,132.9398345947
this,past,139.18,132.9398345947,139.42,133.7919311523
last,i,139.42,134.1737365723,139.88,134.2582550049
so,was,139.88,134.2582550049,140.44,134.427230835
how,see,140.44,134.427230835,140.72,134.9299926758
could,through,140.72,134.9299926758,140.9,135.381942749
you,just,140.9,135.381942749,141.16,135.6038360596
be,like,141.16,135.6038360596,141.54,135.7931976318
such,glass,141.54,135.8840484619,142.02,136.6857147217
an,did,142.02,137.1501922607,142.3,137.3184204102
ass,all,142.3,137.3184204102,142.76,137.5330505371
i,i,143.08,137.5330505371,143.12,137.6806488037
know,could,143.12,137.6806488037,143.42,138.7878723145
where,to,143.42,138.7878723145,143.74,138.9995117188
the,make,143.74,138.9995117188,143.98,139.2297210693
good,this,143.98,139.2297210693,144.42,139.5287628174
boys,last,144.42,139.5287628174,145.4,140.1623535156
go,so,145.4,140.3735656738,146.12,140.512298584
to,how,146.12,140.512298584,146.72,140.7342987061
hide,could,146.72,140.7342987061,147.6,140.9662628174
the,you,147.6,140.9662628174,147.84,141.2847137451
pain,be,147.84,141.3511047363,148.36,141.6700286865
hide,such,148.56,141.6700286865,148.8,142.0892181396
the,an,148.8,142.0892181396,149.02,142.3404693604
pain,ass,149.02,142.3404693604,149.42,142.8729095459
but,i,149.42,143.0503692627,149.68,143.2145080566
that,know,149.68,143.2145080566,149.9,143.6237640381
dont,where,149.9,143.6237640381,150.14,143.7810821533
mean,the,150.14,143.7810821533,150.28,143.9883880615
the,good,150.28,144.1600341797,150.5,144.7996368408
time,boys,150.5,144.896987915,151.26,145.6351776123
when,go,152.62,145.6351776123,153.34,146.294418335
you,to,153.34,146.4191894531,153.52,147.0243988037
go,hide,153.52,147.3502502441,153.7,147.6555938721
down,the,153.7,147.6555938721,154.52,147.8789825439
what,pain,156.34,147.8789825439,157.06,148.4879760742
is,hide,157.06,148.4879760742,157.4,148.9260559082
it,the,157.4,148.9260559082,158.02,149.0522003174
that,pain,158.02,149.0522003174,158.8,149.5778961182
you,but,158.8,149.5778961182,159.6,149.757232666
want,that,159.6,149.757232666,160.42,149.9175872803
from,dont,160.42,149.9175872803,160.66,150.1240692139
me,mean,160.66,150.1240692139,161.1,150.3872680664
what,i,161.18,150.3872680664,161.56,150.5530090332
is,die,161.56,150.5530090332,163.8,151.7162780762
it,when,163.8,153.0792694092,164.56,153.2612609863
that,you,164.56,153.2612609863,165.24,153.7655639648
you,dont,165.24,153.7655639648,165.98,156.0424499512
want,what,165.98,156.9251098633,166.84,157.1816253662
from,is,166.84,157.1816253662,167.08,157.474822998
me,it,167.08,157.8125915527,167.44,158.1206359863
what,that,167.54,158.6416625977,167.94,158.9173736572
from,you,167.94,159.3789215088,168.24,159.7692565918
me,want,168.24,160.2427215576,168.6,160.5765686035
i,from,168.74,160.5765686035,169.1,160.7986907959
want,me,169.1,160.7986907959,169.34,161.2900085449
you,want,169.34,161.2900085449,169.5,161.5978240967
to,from,169.5,161.6805267334,169.66,161.9593963623
feel,me,169.66,161.9593963623,170.28,162.6790008545
i,what,171.27999999999997,163.2751922607,172.2,163.6060638428
want,is,172.2,163.6060638428,172.44,163.9183654785
you,it,172.44,164.1851654053,172.66,164.7694091797
to,that,172.66,164.9641571045,172.88,165.3971862793
feel,you,172.88,165.7329559326,173.36,166.254699707
what,want,181.7,166.5944366455,182.62,166.9476318359
is,from,182.62,166.9476318359,183.06,167.1872253418
it,me,183.06,167.1872253418,183.7,167.7208099365
that,want,183.7,167.7208099365,184.42,168.0552978516
you,from,184.42,168.0552978516,185.22,168.3103942871
want,me,185.22,168.3103942871,186.04,168.702041626
from,i,186.04,169.0728912354,186.28,169.2200317383
me,want,186.28,169.2200317383,186.74,169.4299621582
what,you,186.8,169.4299621582,187.2,169.5792388916
from,to,187.2,169.5792388916,187.46,169.7054595947
me,feel,187.46,169.7054595947,188.04,170.7085723877
what,i,188.24,171.9885406494,189.16,172.2236022949
is,want,189.16,172.2236022949,189.44,172.5037536621
it,you,189.44,172.5037536621,190.1,172.7474822998
that,to,190.1,172.7474822998,190.8,172.895904541
you,feel,190.8,172.895904541,191.54,173.8350982666
want,i,191.54,175.2412261963,192.38,175.4767456055
from,want,192.38,175.4767456055,192.68,175.7058563232
me,you,192.68,175.7058563232,193.16,175.9109039307
i,to,193.76,175.9109039307,194.68,176.0622253418
want,feel,194.68,176.0622253418,194.9,177.1640777588
you,i,194.9,178.6584014893,195.08,178.7830657959
to,want,195.08,178.7830657959,195.22,178.993270874
feel,you,195.22,178.993270874,195.88,179.1911468506
i,to,195.88,179.1911468506,197.66,179.4297637939
want,feel,197.66,179.4297637939,198.1,180.3950958252
you,what,198.1,182.5350646973,198.28,183.0208740234
to,is,198.28,183.0208740234,198.48,183.1346893311
feel,it,198.48,183.3570556641,199.08,183.8269348145
i,that,200.38,184.0908203125,201.06,184.538772583
want,you,201.06,184.7067108154,201.3,185.4530639648
you,want,201.3,185.6479034424,201.46,186.0970306396
to,from,201.46,186.0970306396,201.64,186.3471679688
feel,me,201.64,186.3471679688,202.34,186.8660583496
i,want,203.34,186.8660583496,204.02,187.3123321533
want,from,204.02,187.3123321533,204.48,187.5861206055
you,me,204.48,187.5861206055,204.68,188.2530670166
to,what,204.68,188.8169708252,204.84,189.2718353271
feel,is,204.84,189.2718353271,206.0,189.5216369629
good,it,208.05999999999997,189.8056182861,208.73999999999998,190.2122497559
boys,that,208.73999999999998,190.4295654297,209.42,191.0010223389
go,you,209.42,191.1915130615,210.18,191.9265289307
to,want,210.18,192.1037902832,210.76,192.4709777832
hide,from,210.76,192.4709777832,211.66,192.7811126709
the,me,211.66,192.7811126709,211.88,193.3238525391
pain,want,211.88,193.3238525391,212.36,193.6217193604
hide,from,212.54,193.6217193604,212.84,193.9571990967
the,me,212.84,193.9571990967,213.06,194.4746704102
pain,i,213.06,194.4746704102,213.44,194.7952575684
cause,want,213.44,194.7952575684,213.68,194.9793701172
you,you,213.68,194.9793701172,213.86,195.1353912354
wont,to,213.86,195.1353912354,214.1,195.2405700684
see,feel,214.1,195.2405700684,214.26,196.1502075195
me,i,214.26,197.8628082275,214.42,198.0098724365
cry,want,214.42,198.0098724365,214.9,198.1940307617
when,you,216.66,198.1940307617,217.34,198.3606872559
im,to,217.34,198.3606872559,217.66,198.4604644775
done,feel,217.66,198.4604644775,218.08,199.9036712646
i,i,219.2,200.8749389648,219.88,201.1132659912
know,want,219.88,201.1132659912,220.24,201.3327026367
where,you,220.24,201.3327026367,220.58,201.5084381104
the,to,220.58,201.5084381104,220.76,201.7090301514
good,feel,220.76,201.7090301514,221.38,203.1836700439
boys,i,221.38,203.9674377441,222.18,204.3043518066
go,want,222.18,204.3043518066,222.98,204.5118255615
to,you,222.98,204.5118255615,223.58,204.7205047607
hide,to,223.58,204.7205047607,224.42,204.889831543
the,feel,224.42,204.889831543,224.68,207.3950500488
pain,good,224.68,208.2301483154,225.16,208.8380279541
hide,boys,225.38,209.0406494141,225.62,209.6634216309
the,go,225.62,209.8710021973,225.88,210.2808227539
pain,to,225.88,210.4839019775,226.24,210.9289855957
but,hide,226.24,211.3844909668,226.46,211.6867980957
that,the,226.46,211.6867980957,226.72,211.9680328369
dont,pain,226.72,211.9680328369,226.98,212.4682769775
mean,hide,226.98,212.6350097656,227.16,212.925491333
i,the,227.16,212.925491333,227.46,213.117980957
die,pain,227.46,213.117980957,227.88,213.5581359863
when,cause,227.88,213.5581359863,230.12,213.8078918457
you,you,230.12,213.8078918457,230.4,213.9967956543
dont,wont,230.4,213.9967956543,231.1,214.1167297363
when,see,231.42,214.1167297363,231.44,214.3468780518
you,me,231.44,214.3468780518,231.44,214.5162811279
dont,cry,231.44,214.5162811279,231.44,215.1902008057
when,when,231.44,217.185760498,232.34,217.4196929932
you,im,232.34,217.4196929932,240.22,217.6935119629
dont,done,240.22,217.7848052979,240.44,218.2122497559
thank,i,240.44,219.7851104736,240.44,219.9632110596
you,know,240.44,219.9632110596,240.46,220.2922515869
,where,,220.4360656738,,220.6675720215
,the,,220.6675720215,,220.9804840088
,good,,220.9804840088,,221.5955963135
,boys,,221.8006439209,,222.5142822266
,go,,222.586151123,,223.1395874023
,to,,223.2627563477,,223.7436676025
,hide,,224.174911499,,224.4863128662
,the,,224.4863128662,,224.7896728516
,pain,,224.7896728516,,225.4499816895
,hide,,225.4499816895,,225.7420959473
,the,,225.7420959473,,226.0068664551
,pain,,226.0068664551,,226.4021911621
,but,,226.4021911621,,226.6980133057
,that,,226.6980133057,,226.8721008301
,dont,,226.8721008301,,227.0375518799
,mean,,227.0375518799,,227.3083648682
,i,,227.3083648682,,227.4579620361
,die,,227.6351470947,,228.4195861816
,when,,229.9988861084,,230.1877593994
,you,,230.1877593994,,230.4685668945
,dont,,230.5769195557,,231.4824523926
