whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
me,me,40.42,40.5083465576,40.7,40.8634910583
feelin,feeling,41.08,41.0829277039,41.38,41.4084815979
like,like,41.58,41.4084815979,41.6,41.6145133972
pac,pac,41.6,41.7010650635,41.9,41.9265289307
all,all,42.06,42.0707435608,42.24,42.4063224792
eyes,eyes,42.24,42.4063224792,42.58,42.6855506897
on,on,42.58,42.6855506897,42.82,42.9596290588
me,me,42.82,42.9596290588,43.12,43.1092987061
what,whats,43.36,43.4582595825,43.6,43.6402626038
my,my,43.6,43.6402626038,43.74,43.7935791016
next,next,43.74,43.7935791016,44.02,44.0953826904
rhyme,rhyme,44.02,44.0953826904,44.3,44.3646240234
gon,gonna,44.3,44.4231529236,44.56,44.7348937988
be,be,44.66,44.7348937988,44.84,44.9777793884
dope,dull,45.24,45.2922172546,45.5,45.5513076782
motherfuckers,mother,45.5,45.5513076782,46.14,45.83360672
never,fuckers,46.14,45.83360672,46.38,46.0754203796
ever,cant,46.38,46.0754203796,46.72,46.1563301086
gon,never,46.72,46.1563301086,46.94,46.4522857666
shine,ever,47.08,46.4522857666,47.3,46.7120170593
off,shine,47.3,47.0120849609,47.64,47.4163818359
me,off,47.64,47.4163818359,47.92,47.7092666626
wait,me,48.42,47.7092666626,48.78,47.9709739685
for,wait,48.78,48.620098114,49.06,48.8380966187
it,for,49.06,48.8945198059,49.18,49.1628112793
wait,it,49.36,49.1628112793,49.54,49.2625846863
for,wait,49.54,49.3840255737,49.84,49.6014289856
it,for,49.84,49.6014289856,49.94,49.8536071777
wait,it,50.1,49.8536071777,50.28,49.9337882996
for,wait,50.28,50.0273971558,50.58,50.4397163391
it,for,50.58,50.4397163391,50.7,50.7274780273
dont,it,50.94,50.7274780273,51.24,50.8371887207
worry,dont,51.24,51.0317840576,51.52,51.2937774658
my,worry,51.52,51.2937774658,51.7,51.5364265442
haters,the,51.7,51.5364265442,52.0,51.6537780762
is,my,52.0,51.6537780762,52.18,51.7418289185
gon,haters,52.18,51.7418289185,52.34,52.1071662903
pay,is,52.42,52.1071662903,52.62,52.2087516785
for,gonna,52.62,52.2087516785,52.98,52.4335594177
it,pay,52.98,52.4942893982,53.1,52.7524795532
chase,for,53.28,52.7524795532,53.58,53.0503387451
dreams,it,53.58,53.1061401367,53.88,53.246257782
while,chase,53.88,53.3677139282,54.08,53.6890716553
dumb,dreams,54.08,53.6890716553,54.36,53.9210891724
niggas,dumb,54.36,54.1747665405,54.68,54.4272155762
will,niggas,54.68,54.4272155762,54.82,54.7971420288
chase,chase,54.82,54.9204673767,55.1,55.2246742249
whores,whores,55.1,55.2246742249,55.5,55.5936508179
overseas,over,55.5,55.8835906982,56.16,56.0901756287
on,seas,56.16,56.0901756287,56.54,56.4209671021
a,on,56.54,56.4209671021,56.66,56.5992012024
great,a,56.66,56.5992012024,56.88,56.6799354553
tour,great,56.88,56.6799354553,57.24,56.9142875671
or,tour,57.32,57.0067214966,57.82,57.2625846863
maybe,or,57.82,57.5995941162,58.56,57.8721084595
im,maybe,58.56,58.3733024597,58.78,58.6797599792
just,im,58.78,58.6797599792,59.0,58.8324737549
dreamin,just,59.0,58.8324737549,59.7,59.1244354248
it,dreaming,59.7,59.1244354248,60.1,59.5736961365
beats,it,60.1,60.0085296631,60.36,60.12474823
bein,beats,60.36,60.12474823,60.68,60.3775100708
with,being,60.76,60.3775100708,60.86,60.7449913025
demons,with,60.86,60.7449913025,61.24,60.9118804932
all,demons,61.28,60.9118804932,61.56,61.3433914185
niggas,or,61.56,61.3433914185,61.92,61.5291938782
are,a,61.92,61.5291938782,62.04,61.6698493958
schemin,nigga,62.04,61.6698493958,62.52,61.8848075867
at,scheming,62.52,62.1673545837,62.74,62.4100570679
least,or,62.74,62.4100570679,62.88,62.5438804626
im,at,62.88,62.5438804626,63.12,62.7362632751
thinkin,least,63.12,62.7362632751,63.4,62.9539871216
of,im,63.4,62.9539871216,63.58,63.0937271118
an,thinking,63.58,63.0937271118,63.7,63.4998321533
achievement,of,63.7,63.4998321533,64.18,63.6834526062
people,an,64.48,63.6834526062,64.7,63.7556533813
talk,achievement,64.7,63.7556533813,64.94,64.282989502
shit,people,64.94,64.466835022,65.16,64.7453460693
for,talk,65.16,64.7453460693,65.38,64.9765396118
four,shit,65.38,64.9765396118,65.62,65.2698669434
seasons,for,65.62,65.2698669434,66.06,65.5638275146
for,four,66.06,65.5638275146,66.26,65.681427002
no,seasons,66.26,65.681427002,66.48,66.1224517822
reason,for,66.48,66.1751480103,66.98,66.3576431274
people,no,67.38,66.3576431274,67.7,66.5308380127
dog,reason,67.7,66.5885772705,67.92,67.0657577515
lebron,people,67.92,67.4464492798,68.3,67.8037185669
till,dog,68.3,67.8037185669,68.5,68.0070800781
lebron,lebron,68.5,68.0070800781,68.86,68.3446655273
show,until,68.86,68.3446655273,69.12,68.5367431641
up,lebron,69.12,68.5367431641,69.42,68.9465484619
when,show,69.42,68.9465484619,69.88,69.2069320679
he,up,69.88,69.2069320679,70.0,69.4058990479
steps,when,70.0,69.825958252,70.18,69.9474487305
on,he,70.18,69.9474487305,70.32,70.0559463501
the,step,70.32,70.0559463501,70.46,70.1290893555
pig,on,70.46,70.1290893555,70.68,70.3457870483
then,the,70.82,70.3457870483,70.88,70.4166564941
their,paint,70.88,70.4166564941,71.04,70.7083892822
guards,then,71.04,70.7677688599,71.32,70.9797973633
go,their,71.32,70.9797973633,71.5,71.1292495728
up,guards,71.5,71.1292495728,71.76,71.3945617676
scars,go,71.88,71.3945617676,72.24,71.5303039551
go,up,72.24,71.5303039551,72.46,71.7206344604
up,scores,72.46,71.9585800171,72.7,72.2430801392
all,up,72.88,72.4320983887,73.16,72.6820831299
the,all,73.16,72.9390869141,73.3,73.2534408569
applause,the,73.3,73.2534408569,73.68,73.3825378418
go,applauds,73.68,73.3825378418,73.9,73.8217391968
up,go,73.9,73.8217391968,74.16,74.0187988281
and,up,74.2,74.0187988281,74.42,74.2658309937
everybody,and,74.42,74.3481674194,74.74,74.481300354
in,everybody,74.74,74.481300354,75.12,74.9340896606
the,in,75.12,74.9340896606,75.22,75.1158981323
whole,the,75.22,75.1158981323,75.46,75.2994232178
damn,whole,75.46,75.2994232178,75.76,75.541519165
club,damn,75.76,75.541519165,76.06,75.8398361206
goes,court,76.06,75.8398361206,76.48,76.1403045654
nuts,goes,76.48,76.1403045654,76.94,76.5063781738
people,nuts,77.72,76.5063781738,77.94,77.3369598389
gon,people,77.94,77.6525878906,78.18,77.9791412354
hate,gonna,78.32,78.0479736328,78.5,78.3260116577
let,hate,78.56,78.3260116577,78.7,78.5468063354
them,let,78.7,78.5468063354,78.82,78.7240219116
do,them,78.82,78.7240219116,79.08,78.9707946777
it,do,79.08,78.9707946777,79.24,79.1532058716
shine,it,79.24,79.1532058716,79.7,79.2308425903
like,shine,79.7,79.4617996216,79.96,79.8063278198
it,like,79.96,79.8063278198,80.14,79.9939880371
aint,it,80.14,79.9939880371,80.34,80.1373748779
nothin,aint,80.34,80.1373748779,80.54,80.4027404785
to,nothing,80.68,80.4027404785,80.86,80.7068481445
it,to,80.86,80.7068481445,80.98,80.9077529907
damn,it,81.28,80.9077529907,81.48,80.9832229614
you,damn,81.48,81.3808670044,81.7,81.6455078125
a,you,81.7,81.6455078125,81.92,81.8465423584
mage,a,81.92,81.8465423584,82.2,81.962852478
influence,major,82.2,81.962852478,82.68,82.3939361572
skate,influence,82.98,82.3939361572,83.3,82.8879852295
like,skate,83.3,83.0130081177,83.52,83.3342437744
they,like,83.52,83.3876800537,83.7,83.5244216919
aint,there,83.7,83.5244216919,83.94,83.6624755859
nothin,aint,83.94,83.6624755859,84.18,83.9196090698
doin,nothing,84.28,83.9196090698,84.54,84.280166626
live,doing,84.54,84.280166626,84.8,84.674331665
life,live,84.8,84.674331665,85.08,84.8430175781
dont,life,85.22,84.8992462158,85.4,85.1881027222
say,dont,85.4,85.1881027222,85.64,85.4154052734
nothin,say,85.64,85.4154052734,85.9,85.7431716919
to,nothing,86.04,85.7431716919,86.26,86.1129226685
them,to,86.26,86.1129226685,86.42,86.2275390625
spectators,them,97.64,86.2275390625,98.06,86.3927459717
sideliners,people,98.06,87.223991394,98.48,87.5927505493
spendin,gonna,98.66,87.5927505493,99.2,87.9777297974
days,hate,99.26,87.9777297974,99.42,88.2425537109
comin,let,99.42,88.2425537109,99.62,88.3612594604
up,them,99.74,88.3612594604,99.96,88.6013717651
with,do,99.96,88.6013717651,100.14,88.7039642334
sly,it,100.14,88.7039642334,100.36,88.8018112183
comments,shine,100.36,89.0026779175,100.86,89.3968276978
thats,like,100.86,89.4522705078,101.28,89.6203231812
psychotic,it,101.28,89.6203231812,101.49000000000001,89.7250976562
why,aint,102.14,89.7250976562,102.32,89.9446716309
tarnish,nothing,102.32,89.9972991943,102.72,90.2621231079
a,to,102.72,90.2621231079,102.88,90.4469223022
fly,it,102.88,90.4469223022,103.08,90.5251693726
product,damn,103.08,90.9187850952,103.5,91.2449035645
why,you,103.68,91.2449035645,103.94,91.3332748413
be,a,103.94,91.3332748413,104.1,91.4482574463
mad,major,104.1,91.4482574463,104.3,91.9497375488
just,influence,104.3,91.9497375488,104.52,92.4190444946
cause,skate,104.52,92.6418533325,104.68,92.9564971924
i,like,104.68,92.9564971924,104.86,93.1236038208
got,there,104.86,93.1236038208,105.16,93.2634048462
it,aint,105.16,93.2634048462,105.32,93.4893417358
hey,nothing,105.52,93.5728302002,105.78,93.8487167358
i,doing,106.12,93.8487167358,106.3,94.2205810547
may,live,106.3,94.2205810547,106.44,94.4888305664
never,life,106.44,94.4888305664,106.68,94.7713775635
know,dont,106.68,94.7713775635,106.92,95.0242996216
wave,say,107.16,95.0242996216,107.32,95.3566436768
to,nothing,107.32,95.3566436768,107.5,95.6674423218
the,to,107.5,95.6674423218,107.64,95.8499450684
haters,them,107.64,95.8499450684,108.04,96.0181427002
that,spectators,108.04,96.4895629883,108.24,97.4585037231
put,side,108.24,97.7102737427,108.4,98.0335693359
me,liners,108.4,98.0335693359,108.54,98.6013641357
on,spending,108.54,98.8434066772,108.7,99.2203216553
the,days,108.7,99.2203216553,108.82,99.4854125977
pedestal,coming,108.82,99.4854125977,109.28,99.7093658447
talk,up,109.42,99.7093658447,109.7,99.9111099243
smack,with,109.7,100.0509643555,110.0,100.1502456665
but,sly,110.0,100.1502456665,110.2,100.4304656982
they,comments,110.2,100.4304656982,110.32,100.9881362915
really,thats,110.32,100.9881362915,110.6,101.2317428589
know,psychotic,110.6,101.392326355,110.88,102.0589599609
im,why,110.88,102.1544876099,111.14,102.4108200073
incredible,try,111.14,102.4108200073,111.6,102.5546340942
unforgettable,a,112.14,102.5546340942,112.62,102.6410827637
young,tarnish,112.62,102.6410827637,113.22,102.7921218872
blue,such,113.22,102.7921218872,113.5,102.8871231079
eyed,a,113.5,102.8871231079,113.76,102.9919662476
the,fly,113.86,102.9919662476,113.96,103.1836700439
new,product,113.96,103.2652359009,114.08,103.5646286011
guy,why,114.08,103.853553772,114.38,104.0173034668
is,be,114.38,104.0173034668,114.58,104.1622543335
on,mad,114.58,104.1622543335,114.74,104.395401001
schedule,just,114.74,104.395401001,115.12,104.564239502
man,cause,115.38,104.564239502,115.62,104.7316055298
behind,i,115.62,104.7316055298,115.86,104.957824707
bars,got,115.86,105.0184707642,116.34,105.1755065918
and,hey,116.34,105.5636749268,116.54,105.8539657593
thats,i,116.54,106.1758880615,116.82,106.3705825806
minus,may,116.82,106.3705825806,117.0,106.5280227661
the,never,117.0,106.5280227661,117.26,106.7092666626
federal,know,117.26,106.7092666626,117.58,106.9496612549
stone,wave,117.84,107.1597671509,118.06,107.3558959961
giant,to,118.06,107.3558959961,118.38,107.5233078003
what,the,118.82,107.5233078003,118.9,107.6505050659
the,haters,118.9,107.6505050659,119.04,108.0940933228
hell,that,119.04,108.0940933228,119.24,108.2296829224
could,put,119.24,108.2296829224,119.44,108.4132537842
some,me,119.44,108.4132537842,119.6,108.5097579956
pebbles,on,119.6,108.5097579956,119.92,108.7118759155
do,the,119.92,108.7118759155,120.12,108.8828887939
why,pedestal,120.4,108.8828887939,120.68,109.2934265137
you,talk,120.68,109.4566955566,120.82,109.6782989502
revelin,smack,120.82,109.7521591187,121.26,110.1141891479
drama,but,121.32,110.1141891479,121.5,110.2460403442
im,they,121.68,110.2460403442,121.74,110.4298248291
buildin,really,121.74,110.4298248291,122.02,110.6908950806
revenue,know,122.1,110.6908950806,122.44,110.9734191895
tell,im,122.8,110.9734191895,122.96,111.1570129395
them,incredible,122.96,111.1570129395,123.1,111.78956604
you,unforgettable,123.1,112.1528778076,123.22,112.9251708984
get,young,123.22,113.0844726562,123.42,113.3924865723
them,blue,123.42,113.3924865723,123.52,113.5692596436
tomorrow,eyes,123.52,113.5692596436,123.92,113.8310546875
they,the,124.06,113.8310546875,124.18,113.9885940552
aint,new,124.18,113.9885940552,124.32,114.1856765747
no,guy,124.32,114.1856765747,124.4,114.453338623
stressin,is,124.4,114.453338623,124.78,114.6366958618
you,on,124.78,114.6366958618,124.96,114.7710113525
life,schedule,125.18,114.7710113525,125.56,115.214515686
goes,man,125.56,115.4606323242,125.84,115.6335983276
on,behind,125.84,115.6335983276,126.06,116.0344696045
life,bars,126.22,116.1206359863,126.44,116.4185943604
goes,and,126.44,116.4185943604,126.72,116.5627593994
on,thats,126.72,116.5627593994,127.0,116.8797073364
you,minus,127.22,116.8797073364,127.32,117.043182373
the,the,127.32,117.043182373,127.44,117.2242660522
shit,federal,127.44,117.2242660522,127.68,117.7287979126
even,stone,127.68,117.8769454956,127.98,118.1116714478
before,giant,127.98,118.1116714478,128.38,118.4471664429
those,what,128.38,118.8286590576,128.68,118.9209213257
lights,the,128.68,118.9209213257,128.88,119.0218429565
went,hell,128.88,119.0218429565,129.1,119.3120651245
on,could,129.1,119.3120651245,129.36,119.5328674316
they,some,129.54,119.5328674316,129.68,119.6490249634
gon,pebbles,129.68,119.6490249634,129.82,119.9917602539
trash,do,129.9,119.9917602539,130.1,120.1668930054
you,while,130.1,120.5301742554,130.36,120.729385376
even,you,130.5,120.729385376,130.78,120.8985595703
if,revel,130.78,120.8985595703,130.94,121.1996994019
they,in,130.94,121.1996994019,131.06,121.3210906982
like,drama,131.06,121.3210906982,131.32,121.5935668945
your,im,131.32,121.5935668945,131.46,121.7627029419
song,building,131.46,121.7627029419,131.76,122.1204605103
people,revenue,132.0,122.1204605103,132.22,122.5687103271
always,tell,132.22,122.788269043,132.58,123.0336761475
gon,them,132.58,123.0336761475,132.74,123.1337509155
judge,youll,132.82,123.1337509155,133.02,123.2821121216
homie,get,133.24,123.2821121216,133.46,123.4717559814
right,them,133.6,123.4717559814,133.72,123.556350708
or,tomorrow,133.72,123.556350708,133.92,124.0537109375
wrong,their,133.92,124.0537109375,134.28,124.2286529541
people,aint,135.18,124.2286529541,135.52,124.4343261719
gon,nothing,135.52,124.4343261719,135.78,124.627166748
hate,stressing,135.88,124.627166748,136.06,124.7858581543
let,you,136.18,124.7858581543,136.32,125.0757369995
them,life,136.32,125.3615951538,136.4,125.616897583
do,goes,136.4,125.616897583,136.64,125.8792266846
it,on,136.64,125.8792266846,136.86,126.0988693237
shine,lifes,137.06,126.2909698486,137.36,126.481086731
like,goes,137.36,126.481086731,137.62,126.7593841553
it,on,137.62,126.7593841553,137.8,127.0603179932
aint,you,137.8,127.2348022461,137.98,127.3312530518
nothin,was,137.98,127.3312530518,138.18,127.3589401245
to,the,138.34,127.3589401245,138.48,127.4638900757
it,shit,138.48,127.4638900757,138.68,127.7061233521
damn,even,138.88,127.8460845947,139.14,128.0830993652
you,before,139.14,128.0830993652,139.38,128.4317474365
a,those,139.38,128.4851989746,139.54,128.665435791
mage,lights,139.54,128.7255401611,139.88,128.9616699219
influence,went,139.88,128.9616699219,140.32,129.1965789795
skate,on,140.32,129.1965789795,140.9,129.4258575439
like,they,140.9,129.5649108887,141.2,129.7612915039
they,gonna,141.2,129.7612915039,141.38,129.9565429688
aint,trash,141.38,129.9565429688,141.6,130.2652587891
nothin,you,141.6,130.2652587891,141.82,130.409072876
doin,even,142.04,130.5570678711,142.28,130.7913818359
live,if,142.28,130.7913818359,142.48,130.9606781006
life,they,142.48,130.9606781006,142.74,131.1436004639
dont,like,142.88,131.1436004639,143.06,131.3427276611
say,your,143.06,131.3427276611,143.28,131.5113220215
nothin,song,143.28,131.5113220215,143.56,131.8675689697
to,people,143.7,132.0607147217,143.92,132.3668823242
em,always,143.92,132.3668823242,144.76,132.6390075684
people,gonna,144.76,132.6390075684,145.12,132.9032745361
gon,judge,145.12,132.9032745361,145.34,133.2461395264
hate,homie,145.48,133.2461395264,145.66,133.4774932861
let,right,145.74,133.4774932861,145.9,133.7877197266
them,or,145.9,133.7877197266,146.0,133.96824646
do,wrong,146.0,134.0202789307,146.22,134.3383178711
it,people,146.22,135.2808532715,146.4,135.6154785156
shine,gonna,146.68,135.6154785156,146.88,135.9289550781
like,hate,146.88,135.9289550781,147.14,136.1269836426
it,let,147.14,136.2117919922,147.3,136.337020874
aint,them,147.3,136.337020874,147.52,136.5009155273
nothin,do,147.52,136.5009155273,147.74,136.735458374
to,it,147.86,136.735458374,148.02,136.8417205811
it,shine,148.02,137.0750732422,148.22,137.4476470947
damn,like,148.5,137.4476470947,148.7,137.6441955566
you,it,148.7,137.6441955566,148.86,137.7984619141
a,aint,148.86,137.7984619141,149.0,138.0621490479
mage,nothing,149.0,138.0621490479,149.38,138.3247680664
influence,to,149.38,138.3247680664,149.84,138.492767334
skate,it,150.18,138.492767334,150.5,138.6122436523
like,damn,150.5,138.9895019531,150.72,139.3322601318
they,you,150.72,139.3322601318,150.92,139.4327545166
aint,a,150.92,139.4327545166,151.14,139.6005401611
nothin,major,151.14,139.6005401611,151.4,139.999786377
doin,influence,151.54,139.999786377,151.78,140.5242614746
live,skate,151.78,140.6867828369,152.0,141.0506896973
life,like,152.0,141.0506896973,152.24,141.2796020508
dont,there,152.42,141.2796020508,152.6,141.4358520508
say,aint,152.6,141.4358520508,152.82,141.6609344482
nothin,nothing,152.82,141.6609344482,153.12,141.9973144531
to,doing,153.28,141.9973144531,153.46,142.3276519775
em,live,153.46,142.3276519775,154.24,142.5583343506
we,life,154.24,142.5583343506,154.58,142.8178100586
dont,dont,154.58,142.8178100586,154.76,143.0624694824
give,say,154.76,143.0624694824,154.88,143.4175567627
a,nothing,154.88,143.4175567627,155.0,143.6808776855
damn,to,155.0,143.6808776855,155.3,143.8580780029
what,them,155.3,143.8580780029,155.5,143.9854888916
you,people,155.5,144.8719024658,155.6,145.1728515625
did,gonna,155.6,145.1728515625,155.9,145.5405426025
we,hate,155.94,145.5405426025,156.38,145.8405914307
dont,let,156.38,145.8405914307,156.56,145.9725799561
give,them,156.56,145.9725799561,156.68,146.0740966797
a,do,156.68,146.0740966797,156.84,146.2642669678
damn,it,156.84,146.2642669678,157.1,146.361907959
who,shine,157.1,146.5813903809,157.26,146.9895324707
you,like,157.26,146.9895324707,157.4,147.171295166
are,it,157.4,147.171295166,157.7,147.2611083984
homie,aint,157.94,147.2611083984,158.3,147.4914245605
you,nothing,158.3,147.4914245605,158.44,147.7877502441
aint,to,158.44,147.851852417,158.64,148.0340423584
down,it,158.64,148.0340423584,158.9,148.1469421387
with,damn,158.9,148.4756469727,159.08,148.7984771729
the,you,159.08,148.7984771729,159.2,148.953414917
team,a,159.2,148.953414917,159.5,149.0681762695
we,major,159.7,149.0681762695,159.96,149.5728912354
dont,influence,159.96,149.5728912354,160.12,150.0499267578
give,skate,160.12,150.2089385986,160.26,150.5679473877
a,like,160.26,150.5679473877,160.42,150.8008422852
damn,there,160.42,150.8008422852,160.68,150.9877166748
what,aint,160.68,150.9877166748,160.88,151.1650695801
you,nothing,160.88,151.1650695801,160.98,151.5537872314
think,doing,160.98,151.5537872314,161.26,151.8212738037
we,live,161.5,151.8212738037,161.76,152.0387420654
dont,life,161.76,152.0387420654,161.94,152.3131713867
give,dont,161.94,152.3131713867,162.08,152.598739624
a,say,162.08,152.598739624,162.24,152.9542236328
damn,nothing,162.24,152.9542236328,162.46,153.2259521484
what,to,162.46,153.2259521484,162.66,153.4198303223
you,them,162.66,153.4198303223,162.78,153.5854949951
thought,we,162.78,154.5077209473,163.12,154.6447143555
we,dont,163.76,154.6447143555,164.16,154.7748565674
dont,give,164.16,154.7748565674,164.36,154.917678833
give,a,164.36,154.917678833,164.48,155.0668182373
a,damn,164.48,155.0668182373,164.6,155.4002075195
damn,what,164.6,155.4002075195,164.92,155.5760192871
what,you,164.92,155.5760192871,165.1,155.756942749
you,did,165.1,155.756942749,165.22,155.9836730957
did,we,165.22,156.2962188721,165.46,156.3813934326
we,dont,165.68,156.3813934326,165.98,156.5531921387
dont,give,165.98,156.5531921387,166.14,156.7430267334
give,a,166.14,156.7430267334,166.28,156.8340148926
a,damn,166.28,156.8340148926,166.42,157.1077880859
damn,who,166.42,157.1077880859,166.7,157.2716522217
who,are,166.7,157.522064209,166.86,157.6997680664
you,homie,166.86,158.0102386475,167.0,158.2985076904
are,you,167.0,158.2985076904,167.28,158.5163574219
homie,aint,167.54,158.5163574219,167.9,158.6513366699
you,down,167.9,158.6513366699,168.06,158.9475860596
aint,with,168.06,158.9475860596,168.24,159.1469268799
down,the,168.24,159.1469268799,168.5,159.3162536621
with,team,168.5,159.3162536621,168.68,159.5646209717
the,we,168.68,159.8702392578,168.8,159.9351806641
team,dont,168.8,159.9351806641,169.08,160.1402435303
we,give,169.32,160.1402435303,169.56,160.2811584473
dont,a,169.56,160.2811584473,169.72,160.4591064453
give,damn,169.72,160.4591064453,169.88,160.7874450684
a,what,169.88,160.7874450684,170.02,160.8527679443
damn,you,170.02,160.8527679443,170.28,160.9941101074
what,think,170.28,161.0951538086,170.46,161.3786773682
you,we,170.46,161.6497650146,170.58,161.7697601318
think,dont,170.58,161.7697601318,170.86,161.9632873535
we,give,171.1,161.9632873535,171.36,162.1622467041
dont,a,171.36,162.1622467041,171.54,162.2793884277
give,damn,171.54,162.2793884277,171.66,162.5562896729
a,what,171.66,162.5562896729,171.82,162.6931610107
damn,you,171.82,162.6931610107,172.06,162.8855133057
what,thought,172.06,162.8855133057,172.26,163.2435302734
you,we,172.26,164.0549163818,172.38,164.2310943604
thought,dont,172.38,164.2310943604,172.7,164.3407897949
no,give,172.7,164.3407897949,172.7,164.4984436035
no,a,172.7,164.4984436035,173.34,164.6638641357
no,damn,173.42,164.6638641357,173.98,165.000579834
,what,,165.000579834,,165.1394042969
,you,,165.1394042969,,165.3683166504
,did,,165.3683166504,,165.5981903076
,we,,165.9378356934,,166.0101013184
,dont,,166.0101013184,,166.1298675537
,give,,166.1298675537,,166.3460845947
,a,,166.3460845947,,166.4555206299
,damn,,166.4555206299,,166.7290649414
,who,,166.7290649414,,166.9188232422
,are,,167.089553833,,167.3251647949
,homie,,167.693145752,,167.8968811035
,you,,167.8968811035,,168.0893859863
,aint,,168.0893859863,,168.2762145996
,down,,168.2762145996,,168.5229187012
,with,,168.5229187012,,168.7231140137
,the,,168.7231140137,,168.8164367676
,team,,168.8164367676,,169.146484375
,we,,169.4950256348,,169.5964813232
,dont,,169.5964813232,,169.7543487549
,give,,169.7543487549,,169.8797302246
,a,,169.8797302246,,169.9954681396
,damn,,170.0681304932,,170.3706512451
,what,,170.3706512451,,170.494644165
,you,,170.494644165,,170.7018737793
,think,,170.7018737793,,170.8988647461
,we,,171.2768249512,,171.4236602783
,dont,,171.4236602783,,171.5837249756
,give,,171.5837249756,,171.7576751709
,a,,171.7576751709,,171.901473999
,damn,,171.901473999,,172.1528320312
,what,,172.1528320312,,172.2925720215
,you,,172.2925720215,,172.512802124
,thought,,172.512802124,,172.8290252686
