whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
wenn,die,38.1,38.806350708,38.76,38.9485702515
die,natur,38.76,38.9485702515,38.88,39.4477996826
natur,lässt,38.88,39.4477996826,39.26,39.7583656311
lässt,es,39.26,39.7583656311,39.62,39.9673461914
es,geschehen,39.62,40.0380935669,39.94,40.5420417786
geschehen,der,39.94,45.3130149841,40.62,45.5633544922
der,baum,44.760000000000005,45.5633544922,45.42,45.8234939575
baum,braucht,45.42,45.8234939575,45.72,46.1180953979
braucht,nicht,45.72,46.1180953979,46.04,46.3673477173
nicht,viel,46.04,46.3673477173,46.28,46.806350708
viel,er,46.28,46.9206352234,46.72,47.1949195862
er,will,46.9,47.1949195862,47.08,47.4793663025
will,nur,47.08,47.4793663025,47.38,47.7434921265
nur,überleben,47.38,47.7434921265,47.72,48.8634910583
überleben,nehmt,47.72,48.8634910583,48.66,49.1595458984
nehmt,euch,48.88,49.1595458984,49.16,49.6471672058
euch,ein,49.16,49.6471672058,49.42,49.8996810913
ein,beispiel,49.42,49.8996810913,49.82,50.496509552
beispiel,hört,49.82,50.496509552,50.3,50.7809524536
hört,auf,50.48,50.7809524536,50.72,51.1980934143
auf,nach,50.72,51.3371429443,51.06,51.6150550842
nach,reichtum,51.2,51.6150550842,51.52,52.1404075623
reichtum,zu,51.52,52.1404075623,52.06,52.381313324
zu,streben,52.06,52.381313324,52.32,53.2985038757
schläfen,der,52.32,53.2985038757,52.65,53.5742416382
der,baum,52.65,53.5742416382,53.43,53.9609985352
baum,der,53.43,54.1141052246,53.81,54.3811340332
der,braucht,53.91,54.3811340332,54.21,54.6336517334
braucht,nicht,54.21,54.6336517334,54.57,54.8861694336
nicht,viel,54.57,54.8861694336,54.79,55.2634925842
viel,er,54.79,55.4695701599,55.21,55.8185958862
er,will,55.47,55.9862136841,55.69,56.2909736633
will,nur,55.69,56.2909736633,56.15,56.5754203796
nur,überleben,56.15,56.5754203796,56.49,57.626121521
überleben,nehmt,56.49,57.626121521,57.51,57.9395904541
nehmt,euch,57.67,57.9395904541,57.99,58.4301147461
euch,ein,57.99,58.4301147461,58.23,58.7058486938
ein,beispiel,58.23,58.7058486938,58.63,59.2689323425
beispiel,hört,58.63,59.2689323425,59.09,59.544670105
hört,auf,59.29,59.544670105,59.49,59.8820877075
auf,nach,59.49,60.1309738159,59.83,60.3776855469
nach,reichtum,60.03,60.3776855469,60.35,60.9465751648
reichtum,zu,60.35,60.9465751648,60.85,61.0975074768
zu,streben,60.85,61.1758728027,61.07,61.9624481201
streben,wenn,61.07,65.3699798584,61.4,65.6108856201
wer,er,68.06,65.6108856201,69.12,65.7719726562
schon,könnte,69.12,65.8895263672,70.18,66.1594543457
alles,würd,70.18,66.1594543457,70.68,66.4526062012
unter,er,70.68,66.4526062012,71.08,66.6964187622
ihm,erzählen,71.08,66.6964187622,71.34,67.6048965454
saß,wer,71.34,69.752746582,71.86,69.9356002808
ihm,schon,74.12,69.9965515137,74.48,70.3303375244
ist,alles,74.48,70.3303375244,75.02,70.864402771
egal,unter,75.02,70.864402771,75.56,71.122718811
er,ihm,77.91,71.122718811,78.44,71.3665313721
kennt,saß,78.44,71.3665313721,78.76,71.9412231445
kein,ihm,78.76,74.1935577393,79.02,74.5447616577
rassenhass,ists,79.02,74.7479400635,80.08,75.1078491211
die,egal,81.82000000000001,75.1078491211,83.18,75.8726501465
parteien,er,83.18,78.3470306396,84.02,78.4718399048
die,kennt,84.24,78.5908355713,84.3,78.7722473145
regieren,keinen,84.3,78.8694763184,85.22,79.136505127
sind,rassenhass,85.42,79.136505127,87.64,80.1371459961
ihm,die,87.64,83.0316543579,88.02,83.2152404785
total,parteien,88.02,83.3073959351,88.58,84.140411377
egal,die,88.58,84.140411377,89.28,84.4132461548
er,regieren,90.52000000000001,84.4132461548,91.68,85.3333358765
spendet,sind,91.68,87.4550552368,92.28,87.7220840454
seine,ihm,92.28,87.7220840454,92.76,88.1124725342
früchte,total,92.76,88.2242202759,93.36,88.819229126
dadurch,egal,93.76,88.819229126,96.32,89.6145095825
ist,er,96.32,91.5954666138,96.76,91.7913818359
er,spendet,96.76,91.7913818359,97.0,92.2630386353
sehr,seine,97.0,92.350112915,97.28,92.9269866943
sozial,früchte,97.28,92.9269866943,97.86,93.6272125244
der,dadurch,102.12,96.0072555542,102.76,96.5696182251
baum,ist,102.76,96.5696182251,103.08,96.8598632812
braucht,er,103.08,96.8598632812,103.38,97.099319458
nicht,sehr,103.38,97.099319458,103.62,97.3728790283
viel,sozial,103.62,97.3728790283,104.04,98.046257019
er,der,104.24,102.6612243652,104.44,102.9282531738
will,baum,104.44,102.9282531738,104.72,103.2010879517
nur,braucht,104.72,103.2010879517,105.04,103.4710235596
überleben,nicht,105.04,103.4710235596,106.04,103.7206344604
nehmt,viel,106.18,103.7206344604,106.52,104.2648544312
euch,er,106.52,104.2648544312,106.84,104.5550994873
ein,will,106.84,104.5550994873,107.18,104.8380966187
beispiel,nur,107.18,104.8380966187,107.68,105.1109313965
hört,überleben,107.82,105.1109313965,108.0,106.198638916
auf,nehmt,108.0,106.198638916,108.38,106.4707489014
nach,euch,108.54,106.4707489014,108.9,106.9743347168
reichtum,ein,108.9,106.9743347168,109.4,107.2587738037
zu,beispiel,109.4,107.2587738037,109.66,107.8494338989
streben,hört,109.66,107.8494338989,110.42,108.126625061
denn,auf,110.42,108.126625061,110.64,108.444442749
der,nach,110.64,108.7056655884,110.82,108.9596405029
baum,reichtum,110.82,108.9596405029,111.1,109.5053024292
der,zu,111.2,109.5053024292,111.54,109.743309021
braucht,streben,111.54,109.743309021,111.92,110.6213150024
nicht,der,111.92,110.6213150024,112.16,110.8861694336
viel,baum,112.16,110.8861694336,112.58,111.2163238525
er,der,112.8,111.4122467041,113.06,111.6843566895
will,braucht,113.06,111.6843566895,113.54,111.9869384766
nur,nicht,113.54,111.9869384766,113.84,112.1741485596
überleben,viel,113.84,112.2307510376,114.86,112.6312942505
nehmt,er,115.04,112.8598632812,115.32,113.1319732666
euch,will,115.32,113.3532867432,115.58,113.6145095825
ein,nur,115.58,113.6145095825,115.98,113.8880691528
beispiel,überleben,115.98,113.8880691528,116.46,115.0113372803
hört,nehmt,116.62,115.0113372803,116.8,115.2137832642
auf,euch,116.8,115.2812728882,117.16,115.7913818359
nach,ein,117.46,115.7913818359,117.66,116.0707473755
reichtum,beispiel,117.66,116.0707473755,118.18,116.6331100464
zu,hört,118.18,116.6331100464,118.4,116.8907012939
streben,auf,118.4,116.8907012939,119.18,117.3115615845
doch,nach,121.84,117.4711990356,122.92,117.7338790894
gibt,reichtum,122.92,117.7338790894,123.44,118.2657623291
es,zu,123.44,118.2657623291,123.78,118.4972305298
idioten,streben,123.78,118.4972305298,124.54,119.4303817749
die,doch,124.8,122.6920623779,127.0,123.0585021973
seine,gibt,127.0,123.2435379028,127.44,123.5519256592
schönheit,es,127.44,123.5519256592,128.16,123.8240356445
nicht,idioten,128.16,123.8240356445,128.38,124.8943328857
sehen,die,128.38,126.8680267334,128.94,127.0886154175
für,seine,131.14000000000001,127.0886154175,131.68,127.5428543091
ein,schönheit,131.68,127.6313858032,131.98,128.1378631592
bisschen,nicht,131.98,128.2249450684,132.46,128.4411773682
kohle,sehn,132.46,128.4411773682,133.14,129.0666656494
lassen,für,134.1,131.5374145508,136.24,131.8022613525
sie,ein,136.24,131.8022613525,136.7,131.9981842041
ihn,bisschen,136.7,132.095413208,137.02,132.5061187744
nicht,kohle,137.02,132.6236724854,137.28,133.2027282715
stehen,lassen,137.28,135.9637145996,137.64,136.3691558838
der,sie,159.52,136.5043029785,160.12,136.7981872559
baum,ihn,160.12,136.7981872559,160.44,137.0702972412
braucht,nicht,160.44,137.0702972412,160.74,137.3663482666
nicht,stehn,160.74,137.3663482666,160.96,137.7407684326
viel,der,160.96,160.0,161.34,160.2728271484
er,baum,161.58,160.2728271484,161.8,160.5601806641
will,braucht,161.8,160.5601806641,162.1,160.8301086426
nur,nicht,162.1,160.8301086426,162.4,161.0652160645
überleben,viel,162.4,161.0652160645,163.38,161.6217651367
nehmt,er,163.38,161.6217651367,163.86,161.9098358154
euch,will,163.86,161.9098358154,164.18,162.1913757324
ein,nur,164.18,162.1913757324,164.56,162.4555053711
beispiel,überleben,164.56,162.4555053711,165.04,163.5301513672
hört,nehmt,165.2,163.5301513672,165.4,163.8022613525
auf,euch,165.4,163.8022613525,165.74,164.2223968506
nach,ein,165.9,164.3624420166,166.22,164.562713623
reichtum,beispiel,166.22,164.629486084,166.74,165.2027282715
zu,hört,166.74,165.2027282715,167.06,165.4530639648
streben,auf,167.06,165.4530639648,167.78,165.8884429932
der,nach,167.86,166.0335540771,168.12,166.3056640625
baum,reichtum,168.12,166.3056640625,168.46,166.8469848633
braucht,zu,168.46,166.8469848633,168.84,167.1227264404
nicht,streben,168.84,167.1227264404,169.24,167.9346923828
viel,der,169.24,167.9346923828,169.74,168.1719665527
er,baum,170.2,168.235824585,170.36,168.6635894775
will,braucht,170.36,168.8061676025,170.94,169.0615844727
nur,nicht,170.94,169.0615844727,171.24,169.2908782959
überleben,viel,171.24,169.2908782959,172.16,169.8264007568
nehmt,er,172.34,170.1500244141,172.64,170.4054412842
euch,will,172.64,170.7247161865,172.96,171.0040740967
ein,nur,172.96,171.0040740967,173.3,171.2689361572
beispiel,überleben,173.3,171.2689361572,173.74,172.3356018066
hört,nehmt,174.02,172.3356018066,174.16,172.6084289551
auf,euch,174.16,172.6084289551,174.52,173.122177124
nach,ein,174.72,173.122177124,175.0,173.3979187012
reichtum,beispiel,175.0,173.3979187012,175.52,173.990020752
zu,hört,175.52,173.990020752,175.76,174.2657623291
streben,auf,175.76,174.2657623291,176.6,174.5632629395
ein,nach,194.32,174.8099822998,194.44,175.0842590332
beispiel,reichtum,194.44,175.0842590332,194.56,175.6357421875
hört,zu,194.6,175.6357421875,196.48,175.8679351807
auf,streben,196.48,175.8679351807,196.52,176.8679351807
nach,,196.82,,197.86,
reichtum,,197.86,,199.34,
zu,,199.34,,199.48,
sentido,,199.48,,199.5,
als,,199.96,,200.08,
er,,200.08,,200.12,
das,,200.12,,200.12,
jetzt,,200.12,,200.12,
schießt,,200.12,,200.14,
hört,,200.14,,200.14,
auf,,200.14,,200.14,
nach,,200.14,,208.62,
reichtum,,208.62,,208.68,
zu,,208.68,,208.7,
streben,,208.7,,208.74,
vielen,,208.74,,208.76,
dank,,208.76,,208.78,
