whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
habit,falling,70.16,73.120765686,70.84,73.5770111084
ive,for,82.46000000000001,73.5770111084,83.18,73.8816986084
been,someone,83.18,73.9832687378,83.7,74.4645004272
thinking,whos,83.7,74.4645004272,86.7,74.8993759155
about,out,86.7,74.8993759155,87.0,75.202041626
you,of,87.0,75.202041626,87.22,75.3951950073
lately,reach,87.22,75.501914978,87.72,76.3239898682
thats,its,88.06,76.4747772217,89.8,76.7088851929
a,unrealistic,89.8,76.7088851929,89.94,78.291885376
massive,mr,89.94,79.5477371216,90.38,79.702255249
understatement,dream,90.38,79.702255249,91.32,80.1099395752
baby,wont,91.8,80.1099395752,92.26,80.4629516602
cant,become,92.98,80.6830291748,93.3,81.3064804077
stop,a,93.3,81.3064804077,93.44,81.5609359741
thinking,reality,93.44,81.5609359741,93.76,82.9300689697
about,but,93.76,83.1778717041,94.1,83.3619155884
you,was,94.1,83.3619155884,94.34,83.6120147705
all,it,94.34,83.6120147705,94.8,83.7785263062
day,meant,94.8,83.8340377808,95.12,84.2223510742
and,to,95.12,84.2223510742,95.3,84.4974136353
all,be,95.3,84.6282501221,95.6,85.1882095337
night,ive,95.6,86.0004730225,96.66,86.186088562
oh,been,97.3,86.186088562,97.68,86.4284133911
but,thinking,97.68,86.4284133911,97.9,86.7478179932
is,about,97.9,86.7478179932,98.26,87.0577850342
it,you,98.26,87.0577850342,98.48,87.3245697021
right,lately,98.48,87.3245697021,99.08,88.1756668091
oh,lately,100.32000000000001,88.1756668091,101.12,89.1391830444
i,thats,101.12,89.4603652954,101.24,89.7421035767
dont,a,101.24,89.7421035767,102.1,89.9483032227
know,massive,102.1,89.9483032227,102.48,90.4768753052
but,understatement,102.48,90.4768753052,102.98,91.4692077637
i,baby,102.98,91.7547607422,103.7,92.7238311768
i,cause,103.96,93.0468444824,104.56,93.3127059937
know,i,104.56,93.3127059937,104.94,93.5418777466
how,think,104.94,93.5418777466,105.48,93.8536911011
it,about,105.48,93.8536911011,105.68,94.2176589966
feels,you,105.68,94.2176589966,106.3,94.4115447998
to,all,106.3,94.4761657715,106.56,94.7805557251
me,day,106.56,94.7805557251,106.92,95.0556564331
maybe,and,107.26,95.0556564331,108.04,95.3829421997
youre,all,108.04,95.3829421997,108.36,95.775062561
just,night,108.36,95.775062561,108.54,96.901222229
playing,but,108.54,97.743888855,108.96,97.8808135986
games,is,108.96,97.9602050781,109.9,98.2345504761
a,it,110.74,98.2345504761,111.32,98.4228591919
game,right,111.32,98.5028686523,111.5,99.4546966553
i,i,111.5,101.1306991577,111.7,101.2506103516
dont,dont,111.7,101.384475708,112.4,102.2401733398
want,know,112.4,102.2401733398,112.64,102.683921814
to,but,112.64,102.683921814,112.8,102.935508728
play,i,112.8,103.1233215332,113.2,103.9412231445
oh,i,113.2,104.4445037842,114.9,104.6150970459
i,know,114.9,104.6150970459,115.04,105.0253067017
dont,how,115.04,105.283821106,115.46,105.5295410156
know,it,115.46,105.5295410156,116.02,105.6523208618
but,feels,116.02,105.6523208618,116.68,106.4548187256
i,to,116.68,106.4548187256,117.48,106.6092681885
i,me,118.16,106.6092681885,118.76,106.9257125854
know,maybe,118.76,107.6233825684,119.14,108.2253570557
how,youre,119.14,108.2253570557,119.66,108.3927154541
it,just,119.66,108.3927154541,119.86,108.538772583
feels,playing,119.86,108.6349334717,120.48,109.3268280029
to,games,120.48,109.3268280029,120.78,110.0604095459
me,a,120.78,111.1108093262,121.14,111.3023681641
maybe,game,121.44,111.3023681641,122.22,111.5579223633
youre,i,122.22,111.5579223633,122.62,111.7193450928
just,dont,122.62,111.7193450928,122.78,112.3827133179
playing,wanna,122.78,112.3827133179,123.24,112.8604431152
games,play,123.24,112.8604431152,124.66,113.4628601074
a,i,124.94,114.6717910767,125.56,115.0467834473
game,dont,125.56,115.0467834473,125.7,115.6005096436
i,know,125.7,115.6005096436,125.9,116.4146347046
dont,but,125.9,116.4146347046,126.36,116.7281646729
want,i,126.36,116.9222640991,126.84,118.2206115723
to,i,126.84,118.6534042358,126.98,118.8020324707
play,know,126.98,118.8020324707,127.56,119.2359161377
ive,how,142.38,119.4913864136,143.1,119.7058410645
been,it,143.1,119.7058410645,143.28,119.8424758911
thinking,feels,143.28,119.8424758911,143.58,120.5485687256
about,to,143.58,120.613067627,143.88,120.8776855469
you,me,143.88,120.8776855469,144.12,121.1646270752
lately,maybe,144.12,121.9179000854,144.66,122.4056015015
thats,youre,144.7,122.4056015015,146.7,122.5812606812
a,just,146.7,122.5812606812,146.82,122.8261642456
massive,playing,146.82,122.8261642456,147.22,123.5350036621
understatement,games,147.22,123.5350036621,148.2,124.7564620972
baby,a,148.48,125.354637146,149.14,125.5348587036
cant,game,149.78,125.5348587036,150.18,125.7771606445
stop,i,150.18,125.7771606445,150.32,125.9609375
thinking,dont,150.32,125.9609375,150.68,126.3455810547
about,wanna,150.68,126.6229400635,150.98,127.0276641846
you,play,150.98,127.081489563,151.24,128.2844390869
all,ive,151.24,142.8739929199,151.68,143.0722045898
day,been,151.68,143.0722045898,152.0,143.3042144775
and,thinking,152.0,143.3042144775,152.36,143.634262085
all,about,152.36,143.634262085,152.48,143.9479217529
night,you,152.48,143.9479217529,153.54,144.2728424072
oh,lately,154.28,144.2728424072,154.64,145.0215301514
but,lately,154.64,145.0215301514,154.82,146.0163726807
is,thats,154.82,146.3479766846,155.16,146.6224975586
it,a,155.16,146.6224975586,155.42,146.8133544922
right,massive,155.42,146.8133544922,155.86,147.3400268555
ive,understatement,156.7,147.3400268555,157.34,148.4408111572
been,baby,157.34,148.637298584,157.46,149.6298217773
thinking,cause,157.46,149.9606781006,157.78,150.2099304199
about,im,157.78,150.2099304199,158.12,150.4342041016
you,thinking,158.12,150.4342041016,158.34,150.7418670654
lately,about,158.34,150.7418670654,158.8,151.1157989502
thats,you,158.82,151.1157989502,160.9,151.3858947754
a,all,160.9,151.3858947754,161.02,151.6976318359
massive,day,161.02,151.6976318359,161.42,151.9345550537
understatement,and,161.42,151.9345550537,162.66,152.2071228027
baby,all,162.94,152.2071228027,163.34,152.6779632568
cant,night,164.12,152.6779632568,164.42,153.7872161865
stop,but,164.42,154.6669158936,164.52,154.9090881348
thinking,is,164.52,154.9090881348,164.86,155.1103057861
about,it,164.86,155.1103057861,165.22,155.3763275146
you,right,165.22,155.5802307129,165.5,156.3167419434
all,ive,165.5,157.0867156982,165.92,157.3190460205
day,been,165.92,157.3190460205,166.22,157.546585083
and,thinking,166.22,157.546585083,166.54,157.9808807373
all,about,166.54,157.9808807373,166.74,158.2645721436
night,you,166.74,158.2645721436,167.38,158.4362487793
oh,lately,168.7,158.4362487793,168.88,159.3642578125
but,lately,168.88,159.3642578125,169.12,160.1959228516
is,thats,169.12,160.686706543,169.36,160.920501709
it,a,169.36,160.920501709,169.6,161.1114501953
right,massive,169.6,161.1114501953,170.16,161.5883483887
yes,understatement,170.16,161.5883483887,170.24,162.7297973633
yes,baby,170.78,162.9730682373,171.12,163.8650360107
yes,cause,171.78,164.1623382568,172.12,164.4559631348
yes,im,172.48,164.4559631348,172.82,164.6510925293
yes,thinking,173.16,164.6510925293,173.5,164.9720611572
yes,about,173.92,164.9720611572,173.96,165.3347473145
yes,you,173.96,165.3347473145,174.12,165.5781097412
yes,all,175.46,165.5781097412,175.8,165.9689025879
thats,day,175.8,165.9689025879,176.06,166.2877960205
a,and,176.06,166.2877960205,176.06,166.5153961182
showcase,all,176.06,166.5153961182,176.06,166.8720092773
of,night,176.06,166.8720092773,176.06,168.1545562744
my,but,176.06,168.9247589111,176.14,169.1018371582
magic,is,176.14,169.1018371582,176.16,169.3395690918
yes,it,176.18,169.3395690918,176.2,169.5825805664
yes,right,177.42,169.6865386963,177.76,170.3967285156
thank,,177.76,,178.1,
you,,178.1,,179.6,
