whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
talking,phone,29.54,30.9225177765,30.2,32.047164917
on,honey,30.2,33.9653205872,30.74,34.4991645813
the,youre,30.74,34.4991645813,30.94,34.6848068237
phone,looking,30.94,34.7729301453,31.56,35.2193717957
honey,lovely,33.42,35.2193717957,34.24,35.86120224
youre,tonight,34.52,35.86120224,34.76,36.8217697144
looking,sorry,34.76,36.6318855286,35.06,37.2235717773
lovely,youre,35.06,37.2235717773,35.62,37.4349632263
tonight,wastin,35.62,37.4349632263,36.22,37.9601821899
sorry,time,36.22,37.9601821899,37.02,39.3687057495
youre,baby,37.36,39.494972229,37.78,40.0255966187
wasting,this,37.78,40.0255966187,37.84,40.3967018127
time,aint,37.84,40.3967018127,38.84,40.6385498047
baby,your,38.84,40.7376708984,39.86,41.131526947
this,lucky,40.08,41.131526947,40.4,41.6309204102
aint,night,40.4,41.6309204102,40.7,42.2312927246
your,well,40.7,41.9752883911,41.0,42.3741340637
lucky,tryin,41.0,42.3741340637,41.52,42.906124115
night,aint,41.52,43.0330314636,41.9,43.3686828613
girl,a,41.9,43.3686828613,42.24,43.4285697937
trying,crime,42.3,43.4882202148,42.74,44.7238082886
aint,why,42.74,45.0757026672,43.32,45.6743774414
a,is,43.32,45.7978630066,43.5,46.0077171326
crime,it,43.5,46.0077171326,44.0,46.204082489
why,everytime,44.0,46.2725334167,45.28,47.5065765381
is,id,45.28,47.6686477661,45.96,47.8225364685
it,like,45.96,47.8225364685,46.24,48.1753234863
every,to,46.24,48.1753234863,46.74,48.2793655396
time,do,46.74,48.3466339111,47.3,48.8525695801
i,you,47.3,48.8525695801,47.74,48.9795913696
like,dont,47.74,49.0772094727,48.08,50.0244903564
to,maybe,48.08,50.6366386414,48.28,51.2224578857
do,you,48.28,51.2224578857,48.62,51.3995475769
you,could,48.62,51.5032424927,48.96,51.7115631104
dont,try,48.96,51.8008575439,50.32,52.2936897278
maybe,a,50.32,52.2936897278,50.82,52.5356369019
you,little,50.82,52.5356369019,51.36,53.4095458984
could,romance,51.36,53.4095458984,51.72,53.9917526245
try,and,51.72,53.9917526245,52.14,54.435760498
a,a,52.14,54.435760498,52.54,54.5269851685
little,comb,52.54,54.6300010681,53.16,55.3335342407
romance,lets,53.16,55.3335342407,53.94,55.6759719849
and,go,53.94,55.6759719849,54.46,56.0834465027
a,back,54.46,56.1724243164,54.62,56.9251937866
comb,in,54.62,56.9251937866,54.98,57.3481445312
lets,time,54.98,57.3481445312,55.64,58.5687065125
go,way,55.64,58.9775085449,55.96,59.5700683594
back,back,55.96,59.6466789246,56.86,60.1450386047
in,when,56.86,60.1450386047,57.34,60.9316864014
time,we,57.34,60.9316864014,58.06,61.1517753601
way,were,58.06,61.1517753601,59.16,61.7188301086
better,lalalala,59.16,61.7188301086,60.04,62.9354553223
when,la,60.04,62.9354553223,60.54,63.5661735535
we,la,60.54,63.5661735535,61.1,64.1725234985
were,lala,61.1,64.1725234985,61.5,65.5093002319
la,now,61.5,66.440032959,61.86,66.9280319214
la,its,62.06,66.9280319214,62.16,67.2662353516
la,married,62.3,67.2662353516,62.5,68.5113525391
la,life,62.62,68.5113525391,62.92,69.2128219604
la,and,62.96,69.2128219604,63.48,69.7138595581
la,a,63.48,69.7138595581,63.98,69.9102020264
la,daily,64.18,70.0296325684,64.28,71.1978225708
la,strife,64.28,71.1978225708,64.48,71.8802719116
la,to,64.48,71.9456939697,64.98,72.1814041138
now,be,65.86000000000001,72.3458480835,66.62,72.8127441406
its,lalalalala,66.62,72.8127441406,67.28,74.9096374512
married,lalalalala,67.28,75.6086120605,68.16,77.4755554199
life,lala,68.16,77.4755554199,69.12,78.3387527466
and,lalalala,69.12,78.3387527466,69.68,79.6033554077
a,la,69.68,79.6033554077,69.94,80.047164917
daily,la,69.94,80.2994155884,70.84,80.7922973633
strive,lala,70.84,80.7922973633,71.66,82.1463928223
to,honey,71.66,86.6829605103,72.14,87.1625595093
be,youre,72.14,87.1625595093,72.52,87.2489776611
la,getting,72.52,87.3811340332,73.0,87.9370574951
la,older,73.14,87.9370574951,73.26,89.1515655518
la,yeah,73.4,89.0073242188,73.54,89.2794494629
la,and,73.74,89.2794494629,73.92,89.4633178711
la,youre,73.92,89.4633178711,74.2,89.8031921387
la,still,74.2,89.8031921387,75.04,90.1093902588
la,twenty,75.04,90.258392334,75.72,90.6699981689
la,nine,75.96,90.6699981689,76.06,91.8639450073
la,and,76.48,92.0746459961,76.66,92.2750167847
la,maybe,76.82,92.2750167847,77.04,92.7712478638
la,things,77.04,92.7712478638,77.64,93.0508728027
la,are,77.64,93.0508728027,78.3,93.2919692993
la,colder,78.3,93.4113082886,78.74,94.571975708
la,but,78.74,94.8024139404,79.22,95.0737762451
la,honey,79.22,95.0737762451,79.6,95.5341491699
la,still,79.6,95.6660995483,79.76,96.0296707153
la,youre,79.76,96.0296707153,80.24,96.2675704956
la,mine,80.5,96.2675704956,80.5,97.2538757324
la,guess,80.62,97.7606582642,80.72,98.0334472656
la,its,80.94,98.0334472656,81.0,98.3698501587
la,easy,81.0,98.3698501587,81.98,98.9983139038
honey,to,86.34,98.9983139038,87.02000000000001,99.2964401245
youre,forget,87.02000000000001,99.2964401245,87.7,100.1229934692
getting,were,87.7,100.400680542,87.78,100.5798187256
older,more,87.78,100.5798187256,88.42,100.9119644165
yeah,than,88.42,100.9119644165,89.22,101.1128616333
youre,man,89.36,101.1128616333,89.74,101.6081390381
still,and,89.74,101.6081390381,90.0,101.7382278442
29,wife,90.0,101.8370513916,90.72,102.6002731323
and,could,91.47999999999999,103.2955932617,92.16,103.5056152344
maybe,it,92.16,103.5056152344,92.62,103.7104797363
things,be,92.62,103.8832626343,93.1,104.1944885254
are,the,93.1,104.1944885254,93.32,104.5327987671
colder,lala,93.32,104.5327987671,93.84,105.1999969482
but,magic,93.84,105.1999969482,95.0,106.0997695923
honey,keeping,95.0,106.0997695923,95.36,106.688949585
you,love,95.5,106.688949585,95.6,107.1457977295
steal,alive,95.6,107.1457977295,95.88,107.8378219604
your,lets,95.88,108.0043334961,96.22,108.3718948364
mind,go,96.22,108.3718948364,96.82,108.7564620972
guess,back,96.82,108.8641357422,97.98,109.5501937866
its,in,97.98,109.5501937866,98.44,109.9932632446
easy,time,98.44,109.9932632446,98.82,111.2380981445
to,way,98.82,111.666343689,99.1,112.2089767456
forget,back,99.1,112.3097305298,99.96,112.7871780396
were,when,99.96,112.7871780396,100.58,113.6259841919
more,we,100.58,113.6259841919,100.8,113.8762283325
than,were,100.8,113.8762283325,101.02,114.288772583
a,lalalala,101.02,114.4263000488,101.34,115.6438827515
man,la,101.34,115.6438827515,101.64,116.3106536865
or,la,101.64,116.3106536865,101.82,116.8574371338
wife,lala,101.82,116.8574371338,102.28,118.0952377319
could,back,102.28,119.0790481567,103.52,119.5145568848
it,when,103.52,119.5770797729,103.74,119.9421463013
be,you,103.74,119.9421463013,104.06,120.5812225342
the,and,104.06,120.6640625,104.42,121.1036758423
la,i,104.74,121.197845459,104.76,122.2389373779
la,still,104.84,122.5859527588,105.04,123.4441375732
la,had,105.2,123.4441375732,105.28,123.8101577759
magic,time,105.28,123.9321670532,105.9,124.6230926514
keeping,to,105.9,124.6230926514,106.46,124.8304748535
love,be,106.46,124.9795379639,107.0,125.4826431274
alive,lalalalala,107.0,125.4826431274,107.64,127.6125183105
lets,lalalalala,107.64,128.2735290527,108.34,130.1991424561
go,lala,108.34,130.1991424561,108.66,131.1230621338
back,lalalala,108.66,131.1230621338,109.34,132.3302612305
in,la,109.34,132.3302612305,109.98,132.959197998
time,la,109.98,132.959197998,110.66,133.4934082031
way,lala,110.66,133.4934082031,111.86,134.6416320801
back,lets,111.86,157.9498291016,112.54,158.327331543
when,go,112.54,158.327331543,113.1,158.8194122314
we,back,113.1,158.8194122314,113.74,159.5066223145
were,in,113.74,159.5066223145,114.16,159.964553833
la,time,114.16,159.964553833,114.58,161.2698364258
la,way,114.58,161.5997161865,114.86,162.2743530273
la,back,114.86,162.2743530273,115.22,162.8168182373
la,when,115.22,162.8168182373,115.64,163.5391693115
la,we,115.64,163.5391693115,116.06,163.7935028076
la,were,116.06,163.7935028076,116.42,164.3544158936
la,lalalala,116.42,164.3544158936,116.9,165.6053009033
la,la,116.9,165.6053009033,117.08,166.2965545654
back,la,118.4,166.2965545654,119.28,166.7986602783
when,lala,119.28,166.7986602783,119.88,168.0863494873
you,back,119.88,169.0382843018,120.38,169.5367889404
and,when,120.38,169.5367889404,121.1,169.8956298828
i,you,121.1,169.8956298828,121.8,170.5295257568
still,and,121.8,170.6065368652,122.96,171.0222167969
had,i,122.96,171.1361236572,123.78,172.3123779297
time,still,123.78,172.5408325195,124.36,173.3581390381
to,had,124.36,173.3581390381,124.8,173.8006286621
be,time,124.8,173.8683166504,125.24,174.4761962891
la,to,125.24,174.5558319092,125.68,174.7707977295
la,be,125.68,174.9044189453,125.96,175.4614105225
la,lalalalala,125.96,175.4614105225,126.26,177.3556671143
la,lets,126.26,177.3556671143,126.66,177.857208252
la,go,126.66,177.857208252,126.92,178.0977783203
la,back,126.92,178.228302002,127.3,178.9257507324
la,in,127.3,178.9257507324,128.36,179.3755645752
la,time,128.36,179.3755645752,128.76,180.6679382324
la,way,128.76,180.9950408936,129.2,181.6025390625
la,back,129.2,181.7085723877,129.88,182.2410888672
la,when,129.88,182.2410888672,130.22,182.9500732422
la,we,130.22,182.9500732422,130.44,183.1706695557
la,were,130.44,183.1706695557,130.94,183.7766723633
la,lalalala,130.94,183.7766723633,131.42,185.0432891846
la,la,131.42,185.0432891846,131.68,185.7292327881
la,la,131.68,185.7292327881,132.02,186.2134094238
la,lala,132.02,186.2134094238,132.54,187.3981018066
la,now,132.54,188.4568939209,132.96,188.989944458
la,its,132.96,188.989944458,133.16,189.3192138672
la,married,133.16,189.3192138672,133.38,190.4975738525
la,life,133.38,190.4975738525,133.56,191.3498687744
la,still,133.56,191.3498687744,133.66,191.7904968262
lets,we,157.04,191.7904968262,158.32,192.1071777344
go,have,158.32,192.1071777344,158.6,192.7323303223
back,to,158.6,192.7323303223,159.42,193.2587890625
in,try,159.42,193.2587890625,159.94,193.9771728516
time,to,159.94,193.9771728516,160.54,194.1536560059
way,be,160.54,194.2776794434,161.76,194.8567962646
back,lalalalala,161.76,194.8567962646,162.44,197.2723846436
when,lalalalala,162.44,197.619354248,163.18,199.5568389893
we,lala,163.18,199.5568389893,163.7,200.3612976074
were,lalalala,163.7,200.3612976074,164.1,201.6454162598
la,la,164.1,201.6454162598,164.54,202.3347930908
la,la,164.54,202.3347930908,164.8,202.8458099365
la,lala,164.8,202.8458099365,165.14,203.9212646484
la,,165.14,,165.56,
la,,165.56,,165.96,
la,,165.96,,166.52,
la,,166.52,,166.94,
la,,166.94,,167.32,
la,,167.32,,167.52,
la,,167.52,,168.08,
la,,168.08,,168.12,
la,,168.12,,168.12,
la,,168.12,,169.18,
la,,169.18,,169.18,
la,,169.18,,169.22,
la,,169.22,,169.3,
la,,169.3,,169.54,
la,,169.54,,169.58,
la,,169.58,,169.66,
la,,169.66,,170.04,
la,,170.04,,171.86,
la,,171.86,,172.7,
la,,172.7,,172.74,
la,,172.74,,173.2,
la,,173.2,,173.48,
la,,173.48,,173.48,
la,,173.48,,173.48,
la,,173.48,,173.48,
la,,173.48,,173.48,
la,,173.48,,173.48,
la,,173.48,,173.48,
la,,173.48,,173.48,
la,,173.48,,173.48,
la,,173.48,,173.48,
la,,173.48,,173.48,
la,,173.48,,173.52,
la,,173.52,,173.52,
la,,173.52,,173.52,
la,,173.52,,173.52,
la,,173.52,,173.52,
la,,173.52,,173.52,
la,,173.52,,173.52,
la,,173.52,,173.52,
la,,173.52,,173.52,
la,,173.52,,173.52,
la,,173.52,,173.52,
la,,173.52,,173.52,
la,,173.52,,173.52,
la,,173.52,,173.52,
la,,173.52,,173.52,
la,,173.52,,173.52,
la,,173.52,,173.54,
la,,173.54,,173.54,
la,,173.54,,173.54,
la,,173.54,,173.54,
la,,173.54,,173.54,
la,,173.54,,173.54,
la,,173.54,,173.54,
la,,173.54,,173.54,
la,,173.54,,173.56,
la,,173.56,,173.58,
la,,173.58,,173.58,
la,,173.58,,173.6,
la,,173.6,,173.6,
la,,173.6,,173.6,
la,,173.6,,173.6,
la,,173.6,,173.6,
la,,173.6,,173.6,
la,,173.6,,173.6,
la,,173.6,,173.62,
la,,173.62,,173.64,
la,,173.64,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.66,
la,,173.66,,173.86,
la,,173.86,,173.86,
la,,173.86,,173.86,
la,,173.86,,173.86,
la,,173.86,,173.86,
la,,173.86,,173.86,
la,,173.86,,173.86,
la,,173.86,,173.86,
la,,173.86,,173.86,
la,,173.86,,173.86,
la,,173.86,,174.36,
la,,174.36,,174.36,
la,,174.36,,174.36,
la,,174.36,,174.36,
la,,174.36,,174.36,
la,,174.36,,174.36,
la,,174.36,,174.36,
la,,174.36,,174.36,
la,,174.36,,174.36,
la,,174.36,,174.44,
la,,174.44,,174.44,
la,,174.44,,174.44,
la,,174.44,,174.44,
la,,174.44,,174.44,
la,,174.44,,174.44,
la,,174.44,,174.44,
la,,174.44,,174.44,
la,,174.44,,174.44,
la,,174.44,,174.44,
la,,174.44,,174.44,
la,,174.44,,174.44,
la,,174.44,,174.44,
la,,174.44,,174.44,
la,,174.44,,174.44,
la,,174.44,,174.44,
la,,174.44,,174.44,
la,,174.44,,174.44,
la,,174.44,,174.44,
la,,174.44,,175.14,
la,,175.14,,175.14,
la,,175.14,,175.14,
la,,175.14,,175.14,
la,,175.14,,175.14,
la,,175.14,,175.14,
la,,175.14,,175.4,
la,,175.4,,175.4,
la,,175.4,,175.4,
la,,175.4,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.44,
la,,175.44,,175.46,
la,,175.46,,175.46,
la,,175.46,,175.46,
la,,175.46,,175.46,
la,,175.46,,175.46,
la,,175.46,,175.46,
la,,175.46,,176.48,
la,,176.48,,176.48,
la,,176.48,,176.48,
la,,176.48,,176.48,
la,,176.48,,176.48,
la,,176.48,,176.82,
la,,176.82,,176.82,
la,,176.82,,176.82,
la,,176.82,,177.56,
la,,177.56,,177.56,
la,,177.56,,177.56,
la,,177.56,,177.56,
la,,177.56,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,178.2,
la,,178.2,,184.6,
la,,184.6,,184.8,
la,,184.8,,185.0,
la,,185.0,,185.66,
la,,185.66,,186.08,
la,,186.08,,186.4,
la,,186.4,,186.62,
now,,187.76,,188.6,
its,,188.6,,189.32,
married,,189.32,,190.18,
life,,190.18,,191.06,
still,,191.06,,191.52,
we,,191.52,,191.98,
had,,191.98,,192.5,
to,,192.5,,193.04,
try,,193.04,,193.72,
to,,193.72,,194.18,
be,,194.18,,194.58,
la,,194.58,,195.04,
la,,195.04,,195.34,
la,,195.34,,195.68,
la,,195.68,,196.02,
la,,196.02,,196.32,
la,,196.32,,197.7,
la,,197.7,,198.12,
la,,198.12,,198.62,
la,,198.62,,199.12,
la,,199.12,,199.58,
la,,199.58,,200.08,
la,,200.08,,200.46,
la,,200.46,,200.72,
la,,200.72,,201.26,
la,,201.26,,201.34,
la,,201.34,,202.06,
la,,202.06,,202.38,
la,,202.38,,202.5,
la,,202.5,,202.64,
la,,202.64,,202.84,
la,,202.84,,202.86,
la,,202.86,,202.92,
la,,202.92,,203.06,
