whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
sie,sich,52.88,52.8961448669,53.1,53.2070732117
festzuhalten,festzuhalten,53.1,53.2070732117,54.3,54.4152374268
und,lohnt,54.3,54.4152374268,54.94,55.0951461792
lässt,lässt,54.94,55.6212234497,55.86,55.9717025757
du,du,55.86,55.9717025757,56.16,56.2742843628
nicht,nicht,56.16,56.2742843628,56.52,56.6051712036
einfach,einfach,56.52,56.6051712036,56.92,57.0927886963
sieh,ziehen,56.92,57.0927886963,57.52,57.6217689514
n,du,57.52,57.6217689514,57.58,57.965713501
du,hörst,57.58,57.965713501,57.8,58.2614059448
hörst,den,57.8,58.2614059448,58.26,58.5077552795
den,sternen,58.26,58.5077552795,58.52,59.2848968506
sternen,dann,58.52,59.2848968506,59.24,59.5526542664
dann,nur,59.24,59.5526542664,59.52,59.7376861572
zu,zu,59.52,59.7376861572,59.94,60.1654434204
wenn,wenn,60.22,60.3080253601,60.56,60.5601806641
sie,sie,60.56,60.5601806641,60.8,60.9545593262
es,es,60.8,60.9545593262,61.24,61.2310218811
nicht,sich,61.24,61.2310218811,61.54,61.5619049072
wirklich,wirklich,61.54,61.6321983337,62.02,62.1779594421
verdienen,verdienen,62.02,62.1779594421,62.88,63.135055542
so,so,64.07,64.2155075073,64.44,64.6008148193
wie,wie,64.44,64.6008148193,64.82,64.9034042358
du,du,64.82,64.9034042358,65.02,65.099319458
bist,bist,65.02,65.099319458,65.52,65.5651702881
bist,bist,65.62,65.5651702881,65.86,65.9352416992
du,du,65.86,65.9352416992,66.16,66.2726516724
genau,genau,66.16,66.2726516724,66.74,66.9714279175
wie,wie,67.0,66.9714279175,67.2,67.3480300903
ich,ich,67.2,67.3480300903,67.6,67.591835022
dich,dich,67.6,67.591835022,67.72,67.7710647583
will,will,67.72,67.7710647583,68.28,68.3131103516
was,was,69.10000000000001,69.5727920532,69.84,69.9123840332
du,du,69.84,69.9123840332,70.1,70.2519760132
auch,auch,70.1,70.2519760132,70.44,70.4783706665
anstellst,anstellst,70.44,70.4783706665,71.24,71.2663955688
tust,tust,71.3,71.2663955688,71.56,71.671295166
du,du,71.56,71.671295166,71.84,71.9818572998
mit,mit,71.84,72.2677536011,72.48,72.5298843384
grazie,grazie,72.48,72.5298843384,73.06,73.4563293457
und,und,73.06,73.4563293457,73.72,73.82421875
stil,stil,73.72,73.82421875,74.22,74.2748336792
dein,dein,74.22,74.2748336792,74.64,74.7160110474
guter,guter,74.64,74.9061203003,75.5,75.6070785522
geschmack,geschmack,75.5,75.6070785522,76.14,76.1708831787
ist,ist,76.14,76.1708831787,76.56,76.6410903931
unbestreitbar,unbestreitbar,76.56,76.6410903931,77.84,78.0059890747
und,und,77.84,78.0059890747,78.22,78.2563247681
versprichst,er,78.22,78.2563247681,78.94,78.3412246704
für,spricht,78.94,78.3412246704,79.16,78.9964599609
sich,für,79.16,78.9964599609,79.74,79.2384567261
bitte,sich,80.0,79.2384567261,80.7,79.696685791
beweg,bitte,80.7,80.2726516724,81.64,80.9142837524
dich,beweg,81.64,80.9142837524,82.3,82.1964645386
nicht,dich,82.3,82.1964645386,82.98,82.4315643311
bitte,nicht,85.22,82.4315643311,85.94,83.3422241211
beweg,bitte,85.94,85.5869369507,86.7,86.2603149414
dich,beweg,86.7,86.2603149414,87.68,87.5102005005
nicht,dich,87.68,87.646987915,88.2,87.8425369263
du,nicht,91.54,87.8425369263,92.34,88.572517395
hast,du,92.34,92.2133331299,92.84,92.5694351196
ein,hast,92.84,92.5694351196,93.18,92.947303772
wachsames,ein,93.18,92.947303772,94.38,93.3180923462
auge,wachsames,94.38,93.3180923462,94.92,94.5015869141
ein,auge,95.22,94.5015869141,95.52,95.0973205566
verständnisvolles,ein,95.52,95.3117446899,97.1,95.4688415527
ohr,verständnisvolles,97.1,95.5758743286,97.7,97.1428604126
die,ohr,97.92,97.1428604126,98.54,97.976600647
fehler,die,98.54,98.4660339355,99.04,98.5828552246
der,fehler,99.04,98.5828552246,99.56,99.3066635132
vergangenheit,der,99.56,99.3066635132,100.86,99.5700683594
hältst,vergangenheit,100.86,99.5700683594,101.18,100.9853973389
du,hältst,101.18,100.9853973389,101.24,101.193649292
mir,du,101.24,101.193649292,101.5,101.3358764648
nur,mir,101.5,101.3358764648,101.8,101.6134262085
selten,nur,101.8,101.6134262085,102.34,101.9022216797
vor,selten,102.34,101.9022216797,102.74,102.4029006958
du,vor,102.92,102.4029006958,103.12,102.9968261719
bist,du,103.12,102.9968261719,103.54,103.217956543
mein,bist,103.54,103.217956543,103.86,103.5609970093
groupie,mein,103.86,103.6571426392,104.46,103.9415893555
fan,groupie,104.46,103.9415893555,104.94,104.5182800293
und,fan,104.94,104.5182800293,105.1,104.982673645
kritiker,und,105.1,104.982673645,105.9,105.1504745483
in,kritiker,105.9,105.1504745483,106.5,106.0346908569
personalunion,in,106.5,106.3294296265,107.94,106.5955581665
wer,personalunion,107.94,106.5955581665,108.48,108.6171417236
kann,wer,108.48,108.2615890503,108.88,108.5993652344
das,kann,108.88,108.5993652344,109.16,108.9752349854
schon,das,109.16,108.9752349854,109.5,109.1834945679
von,schon,109.5,109.1834945679,109.8,109.6660308838
sich,von,109.8,109.6660308838,110.2,109.9174575806
behaupten,sich,110.2,109.9174575806,110.98,110.1554641724
ich,behaupten,111.08,110.3288879395,111.26,110.9913864136
kann,ich,111.26,111.1481170654,111.54,111.3015899658
behaupten,kann,111.54,111.3015899658,112.34,111.649520874
ich,behaupten,112.34,111.649520874,112.56,112.2971420288
kann,ich,112.56,112.2971420288,112.84,112.596824646
das,kann,112.84,112.596824646,113.04,112.8990478516
schon,das,113.04,112.8990478516,113.52,113.052154541
so,schon,113.52,113.052154541,114.54,113.9054870605
manche,so,114.54,114.4203186035,115.14,114.6006317139
schnaps,manche,115.14,114.6006317139,115.58,115.1339645386
idee,schnapsidee,115.58,115.1339645386,116.06,116.1229934692
hast,hast,116.06,116.3080291748,116.54,116.5960998535
du,du,116.54,116.5960998535,116.8,116.9705200195
mir,mir,116.8,116.9705200195,117.1,117.3275299072
um,um,117.1,117.3275299072,117.52,117.6061706543
die,die,117.52,117.6061706543,117.82,117.9689788818
ohren,ohren,117.82,117.9689788818,118.26,118.3201828003
gehauen,gehauen,118.26,118.3201828003,118.84,118.9590911865
wenn,wenn,118.94,118.9590911865,119.22,119.2547836304
ich,ich,119.22,119.2547836304,119.52,119.5014953613
vor,vor,119.52,119.5014953613,119.78,119.9281616211
diesen,diesen,119.78,119.9281616211,120.16,120.2361907959
fischern,viechern,120.16,120.2361907959,120.6,120.6102523804
nicht,nicht,120.6,120.6102523804,120.72,120.8105239868
so,so,120.72,120.8105239868,120.86,120.9792327881
viel,viel,120.86,120.9792327881,120.98,121.1326980591
respekt,respekt,120.98,121.1326980591,121.52,121.5521087646
hätte,hätte,121.52,121.6435394287,121.8,121.9105682373
würde,würde,121.96,121.9105682373,122.14,122.2298431396
ich,ich,122.14,122.2298431396,122.38,122.4097976685
mit,mit,122.38,122.4097976685,122.54,122.6507034302
dir,dir,122.54,122.6507034302,122.8,122.9554672241
auch,auch,122.8,122.9554672241,123.18,123.2166900635
pferde,pferde,123.18,123.3037643433,123.68,123.730430603
klauen,klauen,123.68,123.730430603,124.36,124.6519699097
so,so,125.58,125.5746002197,125.78,125.8764648438
wie,wie,125.78,125.8764648438,126.18,126.2247619629
du,du,126.18,126.2247619629,126.36,126.4105224609
bist,bist,126.36,126.4105224609,126.88,126.9213638306
bist,bist,126.98,126.9213638306,127.2,127.2772827148
du,du,127.2,127.2772827148,127.5,127.6081619263
genau,genau,127.5,127.6081619263,128.0,128.3076629639
wie,wie,128.0,128.3076629639,128.5,128.7169189453
ich,ich,128.5,128.7169189453,128.92,128.9549255371
dich,dich,128.92,128.9549255371,129.06,129.1842193604
will,will,129.06,129.1842193604,129.6,129.9243469238
was,was,130.86,130.9008636475,131.18,131.3117523193
du,du,131.18,131.3117523193,131.48,131.6339263916
auch,auch,131.48,131.6339263916,131.78,131.8516082764
anstellst,anstellst,131.78,131.8516082764,132.62,132.678817749
tust,tust,132.7,132.678817749,132.86,132.9661712646
du,du,132.86,132.9661712646,133.2,133.263671875
mit,mit,133.2,133.5989074707,133.84,133.7730560303
grazie,grazie,133.84,133.9036712646,134.4,134.8324737549
und,und,134.4,134.8324737549,135.12,135.1894836426
stil,stil,135.12,135.1894836426,135.54,135.6045379639
dein,dein,135.54,135.6045379639,136.0,135.9934692383
guter,guter,136.0,136.2314758301,136.82,136.9222717285
geschmack,geschmack,136.82,136.9222717285,137.48,137.3605499268
ist,ist,137.48,137.4911499023,137.92,137.9787750244
unbestreitbar,unbestreitbar,137.92,137.9787750244,139.32,138.8233947754
und,und,139.32,139.3110198975,139.58,139.6157836914
versprichst,er,139.58,139.6157836914,140.28,139.7347869873
für,spricht,140.28,139.7347869873,140.56,140.2514343262
sich,für,140.56,140.2514343262,141.0,140.5558319092
bitte,sich,141.32,140.5558319092,142.08,141.2745513916
beweg,bitte,142.08,141.6000061035,143.14,142.3005828857
dich,beweg,143.14,142.3005828857,143.7,143.4862518311
nicht,dich,143.7,143.6299285889,144.42,143.8766479492
bitte,nicht,146.12,143.8766479492,147.34,144.5659790039
beweg,bitte,147.34,146.8927001953,148.3,147.5918426514
dich,beweg,148.3,147.5918426514,149.04,148.7891082764
nicht,dich,149.04,148.9414978027,149.54,149.1446685791
schau,nicht,190.76,149.1446685791,191.5,149.7730560303
jetzt,stolperst,191.5,191.1815032959,191.6,191.976776123
balanzst,du,191.6,191.976776123,192.0,192.3192749023
du,über,192.0,192.3192749023,192.22,192.6646728516
über,deine,192.22,192.6646728516,192.56,193.0274810791
deine,träume,192.56,193.0274810791,192.96,193.7219085693
träume,helfe,192.96,193.9091186523,193.5,194.6536102295
hey,ich,193.5,194.6536102295,194.14,194.9061279297
fühl,dir,194.22,194.9061279297,194.48,195.3066711426
ich,wieder,194.48,195.3066711426,194.84,195.8269348145
dir,auf,194.84,195.8269348145,195.14,196.1396789551
wieder,ein,195.14,196.3769683838,195.72,196.5917510986
auf,blaues,195.72,196.5917510986,196.14,197.3289794922
ein,auge,196.24,197.3289794922,196.52,197.9704284668
blaues,und,196.52,197.9704284668,197.18,198.1561889648
auge,verschrammte,197.18,198.3216400146,197.78,199.0443572998
und,knie,197.78,199.0443572998,198.2,199.4949645996
verschrammte,nehme,198.2,199.6451721191,198.96,199.7960968018
knie,ich,198.96,199.7960968018,199.36,199.9905700684
nimm,dafür,199.5,199.9905700684,199.8,200.421585083
mich,gern,199.8,200.5652618408,199.88,200.9600067139
dafür,in,199.88,200.9600067139,200.26,201.0528869629
gerne,kauf,200.26,201.0528869629,200.94,201.8082580566
kaum,ich,200.94,202.5012207031,201.46,202.6666717529
ich,halt,202.14,202.6666717529,202.6,202.9394989014
halte,dich,202.6,202.9394989014,202.98,203.3400421143
dich,an,202.98,203.3400421143,203.22,203.6912536621
an,der,203.22,203.6912536621,203.6,203.8334655762
der,leine,203.6,203.8334655762,203.78,204.398727417
leine,wenn,203.78,204.5503845215,204.18,204.9073944092
wenn,dein,204.58,204.9073944092,204.82,205.1976470947
dein,kopf,204.82,205.1976470947,205.1,205.4704742432
kopf,über,205.1,205.4704742432,205.4,205.7433166504
über,den,205.4,205.7433166504,205.68,205.8913421631
den,wolken,205.68,205.8913421631,205.86,206.3470306396
wolken,schwebt,205.86,206.3470306396,206.3,207.0958709717
schwebt,und,206.3,207.2438964844,206.96,207.6386413574
und,ich,207.14,207.6386413574,207.56,207.9753265381
ich,lass,207.56,207.9753265381,207.86,208.3178253174
lass,mich,207.86,208.3178253174,208.22,208.6428985596
mich,mit,208.22,208.6428985596,208.56,208.9099273682
mit,dir,208.56,208.9099273682,208.92,209.072479248
dir,treiben,208.92,209.072479248,209.06,209.7930145264
treiben,während,209.06,209.9954681396,209.7,210.6601409912
während,unter,209.92,210.6601409912,210.46,210.9068450928
durch,uns,210.46,210.9068450928,210.78,211.1303405762
uns,die,210.78,211.1303405762,211.08,211.3073883057
die,erde,211.08,211.3073883057,211.36,211.8066253662
erde,bebt,211.36,211.8066253662,211.68,212.5663452148
weht,so,211.68,213.545211792,212.46,213.8935089111
so,wie,213.06,213.8935089111,213.78,214.2595977783
wie,du,213.78,214.2595977783,214.2,214.4457092285
du,bist,214.2,214.4457092285,214.36,214.9747009277
bist,bist,214.36,214.9747009277,214.86,215.2587738037
bist,du,214.92,215.2587738037,215.2,215.6408233643
du,genau,215.2,215.6408233643,215.48,216.282989502
genau,wie,215.48,216.282989502,216.0,216.6748352051
wie,ich,216.0,216.6748352051,216.48,216.9469451904
ich,dich,216.48,216.9469451904,216.92,217.146484375
dich,will,216.92,217.146484375,217.06,217.9961853027
will,was,217.06,218.9380493164,217.52,219.2689361572
was,du,217.52,219.2689361572,219.16,219.5918426514
du,auch,219.16,219.5918426514,219.48,219.8095245361
auch,anstellst,219.48,219.8095245361,219.74,220.6621246338
anstellst,tust,219.74,220.6621246338,220.6,220.9560089111
tust,du,220.64,220.9560089111,220.88,221.241897583
du,mit,220.88,221.6272125244,221.2,221.8993225098
mit,grazie,221.2,221.8993225098,221.86,222.828125
grazie,und,221.86,222.828125,222.4,223.1909332275
und,stil,222.4,223.1909332275,223.06,223.6262969971
stil,dein,223.06,223.6262969971,223.56,224.0965118408
dein,guter,223.76,224.2612304688,224.0,224.9650726318
guter,geschmack,224.0,224.9650726318,224.9,225.5310668945
geschmack,ist,224.9,225.5310668945,225.44,225.9990997314
ist,unbestreitbar,225.44,225.9990997314,225.9,227.3030395508
unbestreitbar,und,225.9,227.3030395508,227.18,227.5628051758
und,er,227.18,227.5628051758,227.56,227.7006835938
ist,spricht,227.56,227.7006835938,227.74,228.3065795898
nicht,für,227.74,228.3065795898,228.16,228.5750579834
für,sich,228.16,228.5750579834,228.5,229.2317504883
sich,bitte,228.5,229.6105194092,229.04,230.3201751709
bitte,beweg,229.36,230.3201751709,230.1,231.4819030762
beweg,dich,230.1,231.6262969971,230.94,231.8512420654
dich,nicht,230.94,231.8512420654,231.68,232.7415924072
nicht,so,231.68,234.8930664062,232.48,235.2689361572
bitte,wie,249.54,235.2689361572,250.94,235.6063537598
beweg,du,250.94,235.6063537598,252.34,235.7550964355
dich,bist,252.34,235.7550964355,253.02,236.4546051025
nicht,bist,253.02,237.612701416,253.8,237.9501190186
bitte,du,255.34,237.9501190186,256.74,238.2984161377
beweg,genau,256.74,238.2984161377,257.74,238.9297027588
dich,wie,257.74,238.9297027588,258.44,239.2743835449
nicht,ich,258.44,239.2743835449,259.1,239.6067047119
,dich,,239.6067047119,,239.78956604
,will,,239.78956604,,240.2278442383
,so,,240.2278442383,,240.5841217041
,wie,,240.5841217041,,240.9433135986
,du,,240.9433135986,,241.1029510498
,bist,,241.1029510498,,241.8336486816
,bist,,242.9387817383,,243.2580566406
,du,,243.2580566406,,243.6179656982
,genau,,243.6179656982,,244.2521514893
,wie,,244.2521514893,,244.6439971924
,ich,,244.6439971924,,244.9632720947
,dich,,244.9632720947,,245.1337890625
,will,,245.1337890625,,245.5249023438
,so,,245.5249023438,,245.9102020264
,wie,,245.9102020264,,246.2766418457
,du,,246.2766418457,,246.4907073975
,bist,,246.4907073975,,247.0755615234
,bist,,248.2866210938,,248.5667114258
,du,,248.5667114258,,248.9433135986
,genau,,248.9433135986,,249.4911499023
,wie,,249.4911499023,,249.9990997314
,ich,,249.9990997314,,250.2857208252
,dich,,250.2857208252,,250.4997711182
,will,,250.4997711182,,250.7987365723
,bitte,,250.9170074463,,251.6317443848
,beweg,,251.6317443848,,252.774597168
,dich,,252.9052124023,,253.1337890625
,nicht,,253.1337890625,,254.2069854736
,bitte,,256.2409057617,,256.9396972656
,beweg,,256.9396972656,,258.3110961914
,dich,,258.3110961914,,258.4961547852
,nicht,,258.4961547852,,259.4961547852
