whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
write,berichten,118.72,58.5378684998,118.72,59.1586380005
the,so,118.72,59.1586380005,118.74,59.3066673279
song,ist,118.74,59.4198646545,118.98,59.6520652771
which,es,119.14,59.6520652771,119.16,59.8204078674
i,nicht,119.16,59.9183654785,119.32,60.1346931458
write,denn,119.32,60.2068023682,119.58,60.3809509277
without,wenn,119.74,60.3809509277,119.86,60.5369606018
a,alles,119.86,60.5369606018,119.98,60.8716545105
grueling,bricht,119.98,60.9832191467,120.26,61.2019958496
to,nimmt,120.26,61.3750572205,120.36,61.5292510986
listen,man,120.36,61.5292510986,120.58,61.6834449768
but,doch,120.8,61.6834449768,120.86,61.9446716309
the,rückzug,120.86,61.9446716309,121.04,62.4761886597
grueling,zu,121.04,62.5560073853,121.58,62.8208618164
is,lug,121.58,62.8208618164,121.94,62.9899330139
also,und,121.94,62.9899330139,122.08,63.1727905273
whats,trug,122.08,63.2337417603,122.26,63.5878448486
nice,einen,122.26,63.6607704163,122.38,63.8838996887
about,song,122.38,63.9419517517,122.66,64.2554168701
that,zu,122.84,64.2554168701,123.16,64.3105697632
you,schreiben,123.16,64.4034500122,123.32,64.6849899292
search,ist,123.32,64.6849899292,123.54,64.8018112183
and,keine,123.54,64.8018112183,123.76,65.088432312
search,göttliche,123.76,65.088432312,124.02,65.5292510986
sometimes,gunst,124.24,65.5292510986,124.38,65.767616272
youre,es,124.38,65.9229049683,124.52,65.9609985352
strong,ist,124.52,65.9609985352,124.76,66.0789108276
youre,im,125.04,66.0789108276,125.26,66.2258529663
strong,doppelten,125.26,66.2258529663,125.26,66.6630401611
youre,sinne,125.38,66.6630401611,125.56,67.0940551758
not,einfach,125.56,67.2653045654,125.6,67.741317749
a,kunst,125.6,67.7964630127,125.64,68.2285690308
dream,ein,125.64,68.2285690308,126.12,68.3591842651
youre,profanes,126.48,68.3591842651,126.74,68.7891159058
not,geschehen,126.74,68.7891159058,127.62,69.3786849976
a,wie,127.62,69.3786849976,127.62,69.5165557861
dream,ne,127.62,69.5165557861,127.62,69.5843963623
but,schraube,127.62,69.638092041,127.64,70.0139694214
you,drehn,127.64,70.0752868652,127.88,70.3274383545
come,mit,127.88,70.5160980225,128.02,70.6234893799
out,geduld,128.02,70.6993179321,128.34,71.0146942139
with,und,128.34,71.1198196411,128.92,71.2852630615
a,mut,128.92,71.2852630615,129.06,71.5704345703
new,wird,129.06,71.6654891968,129.32,71.8135147095
ohr,alles,129.32,71.9383239746,130.54,72.6029968262
yeah,gut,134.12,73.0615844727,134.56,73.6624069214
whats,uh,134.7,75.4097061157,134.84,77.3659896851
new,ahja,134.84,77.3659896851,134.98,79.6789093018
to,ehjo,134.98,79.6789093018,135.26,81.6616744995
hear,ich,135.26,81.7868499756,135.5,81.9283447266
that,mach,135.6,81.9283447266,135.76,82.0897979736
its,musik,135.76,82.0897979736,135.92,82.480178833
not,musik,135.92,82.480178833,136.04,82.9411315918
yet,weil,136.04,83.0947875977,136.32,83.2743759155
is,es,136.7,83.2743759155,136.88,83.3422241211
the,mich,136.88,83.3422241211,137.02,83.4931488037
whole,schon,137.02,83.4931488037,137.32,83.6716537476
time,immer,137.32,83.6716537476,137.72,83.9517440796
is,trieb,137.84,83.9517440796,138.06,84.3261642456
the,uh,138.06,84.5119247437,138.16,86.5001373291
hell,ahja,138.16,86.5001373291,138.38,88.843536377
day,ehjo,138.38,88.843536377,138.72,90.9003143311
its,ich,138.84,90.9612731934,139.12,91.0839004517
a,mach,139.12,91.0839004517,139.32,91.239906311
high,musik,139.32,91.239906311,139.54,91.5301589966
feeling,musik,139.54,91.6462554932,139.98,92.1012268066
thats,every,139.98,92.2528762817,140.34,92.5286178589
in,day,140.34,92.5286178589,140.58,92.6893386841
you,and,140.58,92.6893386841,140.72,92.8275756836
thats,every,140.72,92.8275756836,140.96,93.0975036621
whats,week,140.96,93.0975036621,141.96,93.5263519287
new,doch,141.96,111.6589584351,141.96,111.8312911987
to,an,141.96,111.8312911987,142.14,111.9691619873
hear,manchen,142.14,111.9691619873,142.14,112.3845825195
thats,tagen,142.46,112.3845825195,142.88,112.7800445557
whats,ist,142.88,112.7800445557,142.9,112.946937561
new,es,142.9,112.946937561,144.3,113.0721054077
to,einfach,144.3,113.0721054077,146.7,113.4759216309
hear,schwer,146.7,113.4759216309,147.1,114.0136032104
i,da,153.77999999999997,114.0136032104,154.45999999999998,114.2131500244
like,wünscht,154.45999999999998,114.2131500244,155.14,114.5092086792
music,ich,155.14,114.5092086792,155.52,114.6601333618
music,mir,155.7,114.6601333618,155.98,114.8952407837
because,solche,156.08,114.9736022949,156.32,115.3197250366
its,musen,156.32,115.3197250366,156.5,115.646987915
always,daher,156.5,115.646987915,156.66,115.954284668
been,die,156.66,116.2390899658,156.76,116.3700714111
a,mir,156.76,116.3700714111,156.86,116.4825363159
dream,sagen,156.86,116.4825363159,157.18,116.785484314
i,wies,162.94,116.785484314,163.62,116.9541931152
like,geht,163.62,116.9541931152,164.3,117.2698440552
music,und,164.3,117.3750534058,164.64,117.5201797485
music,mich,164.86,117.5201797485,165.06,117.6562347412
because,einfach,165.24,117.6562347412,165.6,118.0310211182
its,küssen,165.6,118.0966873169,165.94,118.4798202515
always,und,165.94,118.4798202515,165.94,118.6285705566
been,der,165.94,118.6285705566,165.94,118.7232666016
a,song,165.94,118.7863922119,165.94,119.0439910889
dream,sich,165.94,119.0439910889,166.42,119.2228546143
one,schreibt,166.42,119.3106613159,167.62,119.6582336426
two,ohne,167.64,119.6582336426,168.28,119.8846282959
three,grübeln,168.28,119.9782333374,168.28,120.2739257812
one,zu,168.28,120.2739257812,168.3,120.3755111694
two,müssen,170.64,120.3755111694,179.42000000000002,120.7709732056
one,doch,187.12,120.7709732056,188.4,120.9541931152
two,die,188.4,120.9541931152,189.68,121.1138305664
two,grübelei,193.68,121.1138305664,194.96,121.6716537476
three,ist,195.08,121.8575973511,195.36,121.9954681396
to,auch,202.55999999999997,121.9954681396,203.14,122.1260757446
the,was,203.14,122.1260757446,203.3,122.2439880371
most,schönes,203.3,122.2439880371,203.52,122.4881668091
things,dabei,203.52,122.5433120728,203.96,122.8843536377
that,dass,203.96,123.0965957642,204.36,123.2290267944
you,du,204.36,123.2290267944,204.38,123.3596343994
make,suchst,204.38,123.3596343994,204.38,123.6868896484
music,und,204.38,123.6868896484,204.78,123.8146057129
the,suchst,205.38,123.8146057129,205.96,124.2340164185
jam,manchmal,205.96,124.2340164185,206.36,124.5489349365
the,kräftig,206.5,124.5489349365,206.64,124.9632644653
other,fluchst,206.64,124.9632644653,207.08,125.3841247559
things,keinen,207.08,125.3841247559,207.4,125.6761932373
you,ausweg,207.4,125.6761932373,207.78,126.0970535278
find,siehst,207.78,126.0970535278,207.98,126.4674835205
together,und,207.98,126.5313415527,208.2,126.6684799194
and,in,208.86,126.6684799194,208.86,126.8081665039
you,trübsinn,208.86,126.8081665039,209.06,127.2627639771
find,fliehst,209.06,127.2627639771,209.1,127.5544662476
together,doch,209.1,127.6517028809,209.84,127.811340332
and,du,209.9,127.811340332,210.06,127.9183654785
you,kommst,210.06,127.9800491333,210.34,128.1850280762
bind,wieder,210.34,128.1850280762,210.34,128.4408111572
yourself,raus,210.34,128.4408111572,210.38,128.8380889893
together,mit,210.38,128.8380889893,210.38,128.9668884277
to,einem,212.45999999999998,128.9668884277,213.04,129.1374206543
four,neuen,213.04,129.1374206543,213.62,129.6195983887
to,ohrenschmaus,213.86,130.2291107178,213.94,131.4307556152
three,ja,213.94,134.5131988525,214.28,134.6467132568
or,was,214.52,134.6467132568,214.64,134.8299255371
two,neues,214.64,134.8299255371,215.0,135.0762786865
is,zu,215.08,135.0762786865,215.24,135.2562408447
happening,hörn,215.24,135.2562408447,215.56,135.650970459
with,das,215.56,135.650970459,216.32,135.8022613525
divine,es,216.32,135.8022613525,216.62,135.9673461914
divine,noch,216.62,135.9673461914,217.02,136.1396789551
communion,nicht,217.54,136.1396789551,218.12,136.3134765625
in,gab,218.12,136.3954620361,218.3,136.6987762451
the,ist,218.3,136.7637176514,218.5,136.9414978027
most,der,218.5,136.9414978027,218.52,137.1065826416
sense,ganze,218.52,137.1065826416,218.72,137.4334716797
a,turn,219.12,137.5375976562,219.3,137.8162384033
unity,ist,219.3,137.9091186523,219.72,138.0988616943
with,der,220.22,138.0988616943,220.22,138.2802734375
which,helle,220.22,138.2802734375,220.36,138.5570068359
i,tag,220.36,138.6492462158,220.54,138.8800048828
win,es,220.54,138.9423980713,220.6,139.0838928223
i,ist,229.92,139.0838928223,230.44,139.2326507568
make,ein,230.44,139.2326507568,230.6,139.3893890381
music,hochgefühl,230.6,139.3893890381,230.92,140.2031707764
music,dass,231.08,140.2031707764,231.3,140.3682556152
because,sich,231.4,140.3682556152,231.78,140.5170135498
its,in,231.78,140.5170135498,231.9,140.6621246338
always,dir,231.9,140.6621246338,232.3,140.8174133301
been,aufstellt,232.3,140.8174133301,232.3,141.2897949219
me,ein,232.3,141.356918335,232.72,141.612701416
i,warmer,238.67999999999998,141.612701416,239.2,142.0916137695
make,regen,239.2,142.0916137695,239.72,142.525177002
music,der,239.72,142.525177002,240.08,142.5861206055
music,aus,240.22,142.8027191162,240.48,142.9126586914
every,dir,240.74,142.9768676758,240.98,143.131072998
day,rausquellt,240.98,143.131072998,241.2,143.647354126
and,ganz,241.2,143.647354126,241.38,143.7841339111
every,allein,241.38,143.7841339111,241.62,144.1465759277
week,dafür,241.62,144.1465759277,242.04,144.770614624
for,lohnt,258.09999999999997,144.8518829346,258.26,145.0028076172
when,der,258.26,145.0028076172,258.26,145.1537475586
it,aufwand,258.26,145.1537475586,258.4,145.5709686279
happens,schon,258.4,145.5709686279,258.48,145.8632202148
to,und,258.48,145.9606323242,258.5,146.1289825439
be,die,258.5,146.1289825439,258.5,146.267578125
chosen,neuen,258.5,146.267578125,258.5,146.6089782715
for,töne,258.5,146.668838501,258.5,147.0875244141
for,sind,258.5,147.0875244141,270.4,147.2562408447
the,der,270.4,147.2562408447,270.4,147.4122467041
most,höchste,270.4,147.4122467041,270.4,148.0718383789
and,uh,270.4,148.5525665283,270.4,150.4943237305
only,ahja,270.4,150.4943237305,270.4,152.7989044189
reduced,ehjo,270.4,152.7989044189,270.4,154.8832702637
dollars,ich,270.4,154.9532928467,270.4,155.0911560059
what,mach,270.4,155.0911560059,270.4,155.2471618652
about,musik,270.4,155.2471618652,270.44,155.5383148193
you,musik,270.44,155.6353759766,270.48,156.0721130371
its,weil,270.6,156.2176818848,270.76,156.3573760986
not,es,270.76,156.3573760986,270.8,156.491607666
a,mich,270.8,156.491607666,270.8,156.6040802002
variety,schon,270.8,156.6040802002,270.8,156.7655334473
of,immer,270.8,156.7655334473,270.8,157.0576019287
reasons,trieb,270.8,157.0576019287,270.8,157.4563293457
,uh,,157.6725616455,,159.6633148193
,ahja,,159.6633148193,,161.9417724609
,ehjo,,161.9417724609,,164.0065307617
,ich,,164.0979614258,,164.2485198975
,mach,,164.2485198975,,164.3918304443
,musik,,164.3918304443,,164.6843566895
,musik,,164.7818603516,,165.2205047607
,every,,165.3667144775,,165.6870727539
,day,,165.6870727539,,165.8303833008
,and,,165.8303833008,,165.9809570312
,every,,165.9809570312,,166.2403564453
,week,,166.2403564453,,166.5625457764
,zu,,203.1020355225,,203.2500610352
,den,,203.2500610352,,203.4039001465
,schönsten,,203.4039001465,,203.8770141602
,sachen,,203.8770141602,,204.2369232178
,am,,204.2369232178,,204.5561828613
,musik,,204.5561828613,,204.843536377
,machen,,204.9770507812,,205.3732452393
,gehört,,205.3732452393,,205.7882995605
,der,,205.8975067139,,206.0988616943
,jam,,206.0988616943,,206.5124664307
,den,,206.5124664307,,206.6242218018
,andre,,206.8201293945,,207.0871582031
,entfachen,,207.0871582031,,207.7053985596
,du,,207.7053985596,,207.8603210449
,gemeinsam,,207.8603210449,,208.3664398193
,suchst,,208.3664398193,,208.7673492432
,und,,208.7673492432,,208.9179077148
,gemeinsam,,208.9179077148,,209.4947814941
,findest,,209.4947814941,,209.9432220459
,ohne,,209.9432220459,,210.220413208
,dass,,210.220413208,,210.4656677246
,du,,210.4656677246,,210.6503448486
,dich,,210.6503448486,,210.9711608887
,nur,,211.0780944824,,211.2203216553
,an,,211.2203216553,,211.2914276123
,formen,,211.3886566162,,211.7950134277
,bindest,,211.7950134277,,212.1360473633
,ins,,212.3348693848,,212.5003204346
,blaue,,212.5003204346,,212.7992706299
,hinein,,212.7992706299,,213.3424072266
,zu,,213.3424072266,,213.5147399902
,viert,,213.5147399902,,213.7164611816
,zu,,213.8303833008,,214.0281219482
,drein,,214.0281219482,,214.5349731445
,oder,,214.5349731445,,214.7439422607
,zwein,,214.7439422607,,215.1637115479
,ist,,215.1637115479,,215.3179168701
,ein,,215.3179168701,,215.6582336426
,geschehen,,215.6582336426,,216.141494751
,mit,,216.141494751,,216.4408111572
,göttlichen,,216.4408111572,,216.9788665771
,weihen,,216.9788665771,,217.2386322021
,communio,,217.5129241943,,218.1921081543
,im,,218.1921081543,,218.247253418
,engsten,,218.247253418,,218.7011413574
,sinne,,218.7011413574,,219.0802764893
,eine,,219.0802764893,,219.319732666
,einigkeit,,219.3886566162,,220.1106567383
,in,,220.1106567383,,220.2303924561
,der,,220.2303924561,,220.37550354
,ich,,220.37550354,,220.5442199707
,mich,,220.5442199707,,220.7216339111
,gewinne,,220.8272094727,,221.4617614746
,uh,,223.9655303955,,225.9533843994
,ahja,,225.9533843994,,228.2550506592
,ehjo,,228.2550506592,,230.2389068604
,ich,,230.3727874756,,230.5052185059
,mach,,230.5052185059,,230.6467132568
,musik,,230.6467132568,,230.9572753906
,musik,,231.0911560059,,231.5129241943
,weil,,231.6535186768,,231.7823181152
,es,,231.7823181152,,231.9238128662
,mich,,231.9238128662,,232.072555542
,schon,,232.072555542,,232.2412719727
,immer,,232.2412719727,,232.5333404541
,trieb,,232.5333404541,,232.9643554688
,uh,,233.099319458,,235.0730133057
,ahja,,235.0730133057,,237.3804931641
,ehjo,,237.3804931641,,239.3948364258
,ich,,239.5283508301,,239.6480712891
,mach,,239.6480712891,,239.7768707275
,musik,,239.7768707275,,240.1088409424
,musik,,240.2049865723,,240.6835327148
,every,,240.7967376709,,241.1160125732
,day,,241.1160125732,,241.2607727051
,and,,241.2607727051,,241.404083252
,every,,241.404083252,,241.6544189453
,week,,241.6544189453,,242.1899261475
