whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
um,verdammt,46.8,48.5877532959,47.06,49.3772354126
dich,nochmal,47.06,49.5379600525,47.48,50.6543312073
verdammt,lass,48.06,51.6244888306,49.48,51.8424491882
nochmal,mich,49.48,51.9151039124,50.08,52.2677536011
lass,nicht,51.32,52.2677536011,51.8,52.6693878174
mich,im,51.8,52.6693878174,52.12,52.9008598328
nicht,stich,52.12,53.1004066467,52.58,53.7077560425
im,ich,52.58,54.8930625916,52.94,55.5479354858
stich,liebe,52.94,55.6440811157,53.519999999999996,56.4419059753
ich,ich,53.52,57.7436752319,55.14,58.0448989868
liebe,lieb,55.14,58.1453056335,56.2,58.3517456055
ich,nur,56.6,58.3517456055,57.98,58.7580947876
lieb,dich,57.98,58.9942855835,58.34,59.8378219604
nur,ich,58.34,64.5420379639,58.78,64.7836761475
dich,lieb,58.78,64.9110183716,59.46,65.0514297485
ich,nur,59.78,65.2244873047,64.72,65.942855835
lieb,dich,64.72,65.942855835,65.12,66.8299331665
nur,du,65.12,73.6195907593,65.56,73.7861251831
dich,schaust,65.56,73.7861251831,66.42,74.1420440674
du,mir,72.78,74.1420440674,73.7,74.3542861938
schaust,tief,73.7,74.3542861938,74.08,74.9322433472
mir,in,74.08,74.9322433472,74.24,75.0955123901
tief,die,74.24,75.0955123901,74.62,75.2471618652
in,augen,74.62,75.3835830688,75.04,75.9640808105
die,und,75.04,75.9640808105,75.26,76.4408187866
augen,lächelst,75.26,76.4408187866,75.82,77.217956543
und,mich,75.82,77.3616333008,76.28,77.554649353
lächelst,an,76.28,77.7113800049,77.18,78.3092956543
mich,ich,77.18,80.3990936279,77.48,80.561630249
an,kapiere,77.48,80.561630249,78.12,81.1526565552
ich,jetzt,78.7,81.1526565552,80.5,81.5763244629
kapiere,erst,80.5,81.7175521851,81.0,82.3339691162
jetzt,ich,81.0,82.4424514771,81.52,82.6383666992
erst,bin,81.52,82.6383666992,82.26,82.9551010132
ich,nicht,82.46,82.9551010132,82.6,83.5453033447
bin,der,82.6,83.7420425415,82.92,84.2416305542
ich,mann,82.92,84.2416305542,83.4,84.9850311279
der,liebe,83.4,87.683265686,83.92,88.0152359009
mann,zu,83.92,88.0946960449,84.58,88.2648544312
liebe,zeigen,84.94,88.33959198,87.9,89.2114257812
zu,oh,87.9,89.2114257812,88.2,89.9947357178
zeigen,fällt,88.2,90.1942825317,88.94,90.4649429321
oh,mir,89.26,90.6383666992,89.68,90.8770980835
fällt,so,89.84,91.0628585815,90.44,91.3142852783
mir,schwer,90.44,91.3142852783,90.82,91.9045791626
so,bei,90.82,92.2840805054,91.16,92.5681610107
schwer,mir,91.16,92.5681610107,91.7,92.8620376587
bei,war,92.22,92.8620376587,92.38,93.1779556274
mir,es,92.38,93.2832641602,92.74,93.6653060913
wars,eh,92.74,93.6653060913,93.26,94.0872573853
eh,ziemlich,93.26,96.1175537109,93.68,97.1174621582
ziemlich,lang,93.68,97.3779602051,96.32,97.6282958984
lang,her,96.32,97.8057174683,97.54,98.1101150513
es,es,97.54,98.8179626465,99.3,99.3291625977
tut,tut,99.3,99.3814086914,99.54,99.6368255615
so,so,99.54,99.6368255615,99.98,100.092880249
weh,weh,99.98,100.2448959351,101.1,100.6236724854
dich,dich,101.1,102.3314285278,102.6,102.6620407104
gern,gehen,102.6,102.7722473145,103.16,103.1314315796
zu,zu,103.16,103.2823562622,103.46,103.5435791016
sehen,sehen,103.46,103.5435791016,103.98,104.3736953735
es,es,103.98,105.4693908691,105.64,106.0165100098
tut,tut,105.64,106.0897979736,106.22,106.3085708618
so,so,106.22,106.3085708618,106.66,106.9387741089
weh,weh,106.66,106.9387741089,107.78,107.4213180542
dich,es,108.4,108.901222229,109.38,109.3369598389
gern,tut,109.38,109.404083252,113.1,109.6214065552
zu,so,113.1,109.6214065552,113.42,110.2922439575
sehen,weh,113.42,110.2922439575,114.0,110.7765960693
ich,dich,127.54,112.3036727905,128.08,112.6538772583
hab,gehen,128.08,112.770614624,128.3,113.1551055908
mich,zu,128.3,113.2832641602,128.5,113.4991378784
versteckt,sehen,128.5,113.4991378784,129.16,114.3800430298
um,ich,129.2,127.9303436279,129.72,128.1074829102
dich,hab,129.72,128.1665344238,130.04,128.3395843506
zu,mich,130.04,128.4016265869,130.44,128.6073455811
sehen,versteckt,130.44,128.6073455811,131.24,129.0155029297
ich,um,131.24,129.3551025391,132.42,129.6620483398
hab,dich,132.42,129.8546905518,135.28,130.174697876
mich,zu,135.28,130.174697876,135.46,130.687713623
versteckt,sehn,135.46,130.687713623,136.2,131.4829864502
um,ich,136.24,134.9311523438,136.72,135.110748291
dich,hab,136.72,135.1706085205,137.08,135.3763275146
zu,mich,137.08,135.3763275146,137.34,135.5885772705
verstehen,versteckt,137.34,135.5885772705,138.3,136.0108795166
doch,um,141.28,136.3298034668,142.08,136.8979644775
du,dich,142.08,136.8979644775,142.34,137.2048950195
liebst,zu,142.34,137.2048950195,142.76,137.4857177734
immer,verstehn,142.76,137.4857177734,143.22,138.3880310059
von,doch,143.22,141.9853057861,143.76,142.2171478271
mir,du,143.76,142.2171478271,144.06,142.4555053711
weg,liefst,144.06,142.4555053711,144.28,142.8571472168
ich,immer,144.44,142.8571472168,144.52,143.2997741699
hab,von,144.52,143.506942749,144.7,143.7569122314
das,mir,144.7,143.9804077148,145.26,144.094329834
nie,weg,145.26,144.1795959473,145.6,144.257598877
verstanden,ich,145.6,144.352645874,146.34,144.5681610107
es,hab,146.34,144.5681610107,146.9,144.8130645752
tut,das,146.9,144.8130645752,147.12,145.2988586426
so,nie,147.12,145.4008178711,147.52,145.7959136963
weh,verstanden,147.52,145.7959136963,148.86,146.5665283203
dich,es,149.04,146.5665283203,150.16,146.9423980713
gern,tut,150.16,147.0106048584,150.76,147.2087097168
zu,so,150.76,147.2087097168,151.1,147.6503448486
sehen,weh,151.1,147.7975463867,151.64,148.3392333984
es,dich,151.64,149.9199981689,153.34,150.2236785889
tut,gehen,153.34,150.3249053955,153.78,150.9453125
so,zu,153.78,150.9453125,154.18,151.2097930908
weh,sehn,154.18,151.2097930908,155.1,151.8294830322
dich,es,155.3,153.1101989746,156.72,153.6217651367
gern,tut,156.72,153.7012176514,157.34,153.8648529053
zu,so,157.34,153.9559173584,157.68,154.5338745117
sehen,weh,157.68,154.5338745117,158.26,154.8879852295
es,dich,158.26,156.5518341064,160.12,156.868927002
tut,gehen,160.12,156.9730682373,160.34,157.5415802002
so,zu,160.34,157.5415802002,160.76,157.7433166504
weh,sehn,160.76,157.802444458,161.96,158.5850372314
es,es,161.96,159.5493927002,163.4,160.1487579346
tut,tut,163.4,160.2024536133,163.6,160.4375457764
so,so,163.6,160.4375457764,164.02,160.8526000977
weh,weh,164.02,161.0677490234,165.56,161.5383148193
dich,es,165.8,162.9257202148,166.64,163.4104309082
gern,tut,166.64,163.5004119873,167.16,163.671661377
zu,so,167.16,163.722442627,167.56,164.3428497314
sehen,weh,167.56,164.3428497314,168.08,164.7564697266
ich,dich,181.33999999999997,166.3542785645,182.26,166.7436676025
träum,gehen,182.26,166.8734741211,182.58,167.3926544189
den,zu,182.58,167.3926544189,182.74,167.6032714844
ganzen,sehen,182.74,167.6734619141,183.08,168.2692108154
tag,ich,183.08,182.1159210205,183.48,182.3339691162
von,träum,183.48,182.3967285156,183.86,182.6481628418
dir,den,183.86,182.6481628418,184.22,182.8538818359
und,ganzen,184.22,182.8538818359,185.78,183.2584075928
hoffe,tag,185.78,183.3240814209,186.26,183.5987243652
du,von,186.26,183.7779541016,187.26,183.9706115723
kommst,dir,187.26,183.9706115723,187.9,184.2590484619
zu,und,187.9,185.635925293,188.36,185.8465270996
mir,hoffe,188.36,185.9167327881,188.88,186.5447692871
,du,,187.1640777588,,187.415512085
,kommst,,187.415512085,,187.8958740234
,zu,,188.2220458984,,188.5028533936
,mir,,188.5028533936,,189.216506958
