whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
alles,chaos,168.17999999999998,178.6427154541,169.48,179.7079315186
kommt,suche,169.48,180.2216796875,170.0,180.5815887451
und,frieden,170.0,180.7034912109,170.4,181.3884735107
zieht,in,170.4,181.3884735107,170.96,181.8180541992
vorbei,dem,170.96,181.8180541992,172.08,181.9733276367
suche,krieg,175.42,182.1141052246,176.72,182.8368225098
ordnung,und,176.72,183.7511138916,177.62,183.9368743896
in,wunder,177.62,183.9368743896,178.06,184.4012756348
dem,mich,178.06,184.4012756348,178.5,184.8540649414
chaos,warums,178.5,184.8540649414,179.16,185.7073974609
suche,nicht,179.16,185.7073974609,180.56,185.986038208
frieden,geht,180.56,186.078918457,181.36,187.5736999512
in,und,181.36,191.018951416,181.74,191.436920166
dem,von,181.74,191.436920166,182.0,191.6226806641
krieg,weit,182.0,191.7329711914,182.92,192.4063568115
und,entfernt,183.19,192.4063568115,183.84,193.4207763672
wundere,höre,183.84,193.7589111328,184.3,194.3684387207
mich,ich,184.3,194.3684387207,184.76,194.5832214355
warums,ein,184.86,194.5832214355,185.68,195.0708465576
nicht,geräusch,185.68,195.0708465576,185.96,197.7062988281
geht,ein,185.96,198.3448486328,186.84,198.5756072998
und,zarter,190.02,198.6525115967,191.28,199.1430358887
von,klang,191.28,199.2620391846,191.58,200.1066741943
weit,der,191.58,200.3882141113,192.36,200.610244751
entfernt,mein,192.36,200.6842651367,193.38,201.1370544434
hör,herz,193.38,201.2676696777,194.04,201.8452606201
ich,erfreut,194.04,201.8452606201,194.48,204.1382293701
ein,musik,194.48,204.1382293701,194.96,205.5546417236
geräusch,du,194.96,205.5546417236,196.84,205.7549133301
ein,bist,197.62,205.8216705322,198.52,206.4079742432
zarter,zurück,198.52,206.4079742432,199.04,207.5863952637
klang,um,199.04,208.0856170654,199.86,208.2946014404
der,mich,200.02,208.2946014404,200.56,208.4818115234
mein,mit,200.56,208.5442199707,201.16,208.7822265625
herz,liebe,201.16,208.7822265625,201.76,209.4033508301
erfreut,aufzufüllen,201.76,209.4033508301,202.84,211.2754669189
musik,um,202.84,211.7543792725,204.08,211.9575500488
du,meine,205.58,211.9575500488,205.68,212.3232727051
bist,seele,205.68,212.3871154785,206.34,212.9966430664
zurück,zu,206.34,213.1185455322,206.98,213.8383636475
um,berühren,206.98,213.8383636475,208.2,218.3430328369
mich,sind,208.2,218.8829040527,208.44,219.0918884277
mit,die,208.44,219.0918884277,208.68,219.225402832
liebe,depressionen,208.68,219.3298797607,209.26,220.2760925293
aufzufüllen,auch,209.26,220.2760925293,211.12,220.4633178711
um,noch,211.12,220.5257110596,211.9,221.0771942139
meine,so,211.9,221.1642608643,212.3,221.4661254883
seele,groß,212.3,221.4661254883,212.94,222.4848937988
zu,holst,212.94,222.8477172852,213.44,223.1147460938
berühren,du,213.44,223.1147460938,215.62,223.2772827148
sind,mich,217.86,223.2772827148,219.0,223.5036773682
die,immer,219.0,223.5036773682,219.22,224.3395843506
depressionen,wieder,219.22,224.4440765381,220.3,225.1638946533
auch,raus,220.3,225.1638946533,220.46,226.3249053955
noch,gibst,220.46,226.7660827637,220.78,226.9866638184
so,mir,220.78,227.0389099121,221.32,227.2362823486
groß,mut,221.32,227.2362823486,221.89,227.6165008545
holst,und,222.38,227.6774597168,223.1,228.0083465576
du,kraft,223.1,228.0083465576,223.2,228.6468963623
mich,für,223.2,228.6468963623,223.46,228.9197235107
immer,jeden,223.46,228.9197235107,223.92,229.9936523438
wieder,neuen,223.92,229.9936523438,224.96,230.3448486328
raus,tag,224.96,230.4580535889,225.82,233.004989624
gibst,wäre,225.82,233.7030334473,226.98,234.0048980713
mir,ich,226.98,234.0048980713,227.14,234.316192627
mut,taub,227.14,234.4518890381,227.66,235.0374603271
und,oder,227.66,235.1136474609,227.86,235.5504760742
kraft,wäre,227.86,235.62449646,228.46,235.8740997314
für,ich,228.46,235.8740997314,228.78,236.0830841064
jeden,stumm,228.78,236.0830841064,229.68,237.0104370117
neuen,hätte,229.68,237.3195495605,230.28,237.5430450439
tag,ich,230.28,237.5430450439,230.96,237.7258911133
wär,all,233.14000000000001,237.7258911133,233.96,237.8971405029
ich,diese,233.96,237.9697113037,234.26,238.4108886719
taub,lieder,234.26,238.4108886719,235.1,239.0349273682
oder,nie,235.1,239.1016845703,235.44,239.5370483398
wär,gesungen,235.44,239.5370483398,235.76,240.7561035156
ich,hätte,235.76,241.1624450684,236.02,241.7922973633
stumm,ich,236.02,241.7922973633,236.52,242.1688842773
hätt,nicht,236.52,242.5614471436,237.52,242.73777771
ich,mal,237.62,242.8516998291,237.7,243.4031677246
all,gewusst,237.7,243.5018615723,237.9,244.2971496582
diese,wie,237.9,244.4480743408,238.22,244.6570587158
lieder,mir,238.22,244.6570587158,238.92,244.8718414307
nie,jetzt,238.92,244.8718414307,239.52,245.0539703369
gesungen,geschieht,239.52,245.1185455322,240.24,248.0965118408
hätt,musik,240.96,248.5986328125,241.4,249.8844451904
ich,du,241.6,250.0150604248,242.08,250.1892089844
nicht,bist,242.08,250.2646636963,242.72,250.8741912842
mal,zurück,242.72,250.8741912842,243.28,251.9669799805
gewusst,um,243.28,252.5808563232,244.26,252.7724304199
wie,mich,244.44,252.7724304199,244.52,252.9414978027
mir,mit,244.52,253.0046234131,244.78,253.0975036621
jetzt,liebe,244.78,253.1671600342,245.04,253.916015625
geschieht,aufzufüllen,245.04,253.916015625,246.28,255.9383239746
musik,um,247.74,256.3018493652,249.06,256.5282592773
du,meine,250.06,256.5282592773,250.14,256.8707580566
bist,seele,250.14,256.9520263672,250.78,257.5782165527
zurück,zu,250.78,257.7182617188,251.5,258.3800354004
musik,berühren,251.5,258.3800354004,252.66,264.5587158203
du,,252.66,,252.66,
bist,,252.66,,252.66,
zurück,,252.66,,252.66,
um,,252.66,,252.7,
mich,,252.7,,252.92,
mit,,252.92,,253.14,
liebe,,253.14,,253.78,
aufzufüllen,,253.78,,255.74,
um,,255.74,,256.42,
meine,,256.42,,256.82,
seele,,256.82,,257.5,
zu,,257.5,,258.08,
berühren,,258.08,,259.28,
musik,,259.28,,260.46,
du,,263.72,,263.72,
bist,,263.72,,263.72,
zurück,,263.72,,263.72,
musik,,263.72,,263.72,
du,,273.8,,273.82,
bist,,273.82,,273.82,
zurück,,273.82,,273.92,
musik,,273.92,,273.94,
du,,288.76,,289.26,
bist,,289.26,,289.26,
zurück,,289.26,,289.26,
vielen,,289.26,,289.58,
dank,,289.58,,294.9,
