whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
evergreen,g,86.46,63.924533844,87.44,64.1625366211
mach,rap,87.44,64.1625366211,88.04,64.3363265991
euch,syndikat,88.04,64.4353713989,88.22,65.155921936
zu,kämpfen,88.22,65.2190475464,88.4,65.7821350098
gefolgschaft,chica,88.4,65.7821350098,89.04,66.3103866577
wie,in,89.04,66.3103866577,89.3,66.443901062
ein,der,89.3,66.443901062,89.5,66.6296615601
esselin,dunkelheit,89.5,66.6296615601,90.3,67.4869842529
lehn,allein,90.3,67.4869842529,90.84,68.1273498535
dich,auf,90.84,68.1273498535,90.96,68.2550582886
zurück,der,90.96,68.2550582886,91.32,68.5104751587
und,strasse,91.32,68.5104751587,91.56,69.1624526978
schalt,chillen,91.56,69.3405914307,91.84,69.7063064575
youtube,in,91.84,69.7063064575,92.28,69.7991867065
an,der,92.28,69.7991867065,92.84,69.9733352661
drück,bar,92.84,69.9733352661,93.42,70.2693862915
auf,in,93.42,70.2693862915,93.64,70.3796844482
play,der,93.64,70.3796844482,93.9,70.5770492554
auf,shishabar,93.9,70.5770492554,94.22,71.602355957
deinem,kommen,94.22,71.9441299438,94.66,72.3533782959
touchscreen,uns,94.66,72.3533782959,95.44,72.4694747925
der,vor,95.44,72.4694747925,96.16,72.8787307739
textinhalt,wie,96.16,72.8787307739,97.08,73.0731964111
dient,ein,97.08,73.0731964111,97.32,73.2749176025
zu,hollywoodstar,97.32,73.2749176025,97.58,75.2946929932
machterhalt,mein,97.58,74.3542861938,98.0,74.6844482422
bin,label,98.62,74.6844482422,99.06,75.01587677
eiskalt,kommt,99.06,75.1263504028,99.58,75.3371429443
wie,voll,99.58,75.4184112549,99.8,75.6995925903
der,powerful,99.8,75.7612686157,99.92,76.924446106
schnee,regiere,99.92,76.924446106,100.32,77.3485717773
auf,die,100.32,77.3485717773,100.52,77.4791870117
der,szene,100.52,77.4791870117,100.68,77.9250793457
champs,wie,100.68,77.9250793457,101.1,78.0977783203
élysées,ein,101.1,78.0977783203,101.86,78.2628555298
in,großmogul,101.86,78.3441238403,102.42,79.6393661499
roten,mein,102.42,79.6393661499,102.82,79.8173217773
ferraris,sound,102.82,79.8766403198,103.4,80.1110229492
über,kommt,103.4,80.1668930054,103.66,80.4397277832
die,cool,103.66,80.4397277832,103.84,80.7357788086
autobahn,von,103.84,80.7357788086,104.42,81.0996856689
nach,hier,104.42,81.0996856689,104.66,81.2317428589
paris,bis,104.66,81.2317428589,105.28,81.4476165771
verstecker,nach,105.28,81.4476165771,106.14,81.6965103149
in,istanbul,106.14,81.6965103149,106.34,82.9039459229
sechseco,hab,106.34,82.9039459229,106.94,83.0585021973
keinem,coolnessfaktor,106.94,83.1100234985,107.48,84.0939712524
gepäck,hoch,107.48,84.0939712524,108.06,84.4103393555
von,zehn,108.06,84.4103393555,108.56,85.1265335083
323,kreiiere,108.56,85.228843689,109.68,85.4900665283
über,einen,109.68,85.4900665283,110.12,85.7549209595
den,neuen,110.12,85.7549209595,110.34,86.0821762085
border,straßenervergreen,110.34,86.0821762085,110.68,87.5722427368
check,mach,110.68,87.9009552002,111.18,88.1255340576
gib,euch,111.18,88.1255340576,111.76,88.2648544312
mir,zur,111.76,88.2648544312,111.98,88.4331970215
allemal,gefolgschaft,111.98,88.4331970215,112.38,89.100769043
den,wie,112.38,89.100769043,112.54,89.2266693115
meisten,ein,112.54,89.2266693115,112.96,89.4882507324
respekt,azzaleen,112.96,89.4882507324,113.6,90.4293899536
für,lehn,113.6,90.6042633057,114.08,90.7842178345
meine,dich,114.08,90.7842178345,114.38,91.0222244263
ganzen,zurück,114.38,91.0222244263,114.7,91.4401779175
aktionen,und,114.7,91.4401779175,115.84,91.601272583
ernte,schalt,115.84,91.601272583,116.1,91.800819397
ich,youtube,116.1,91.9415893555,116.36,92.362449646
millionen,an,116.36,92.4901580811,116.76,92.9911117554
in,drück,116.76,93.1580963135,116.98,93.4450759888
den,auf,116.98,93.4450759888,117.14,93.6130599976
straßen,play,117.14,93.7092056274,117.66,94.023399353
leuchten,auf,117.66,94.023399353,118.24,94.1224517822
die,deinem,118.24,94.1859436035,118.48,94.6155090332
sterne,touchscreen,118.48,94.6844482422,119.02,95.7812271118
klar,der,119.02,96.0533370972,119.36,96.199180603
so,textinhalt,119.36,96.3022232056,119.94,97.1098403931
unerreichbar,dient,119.94,97.1098403931,120.98,97.3554611206
und,zum,120.98,97.3554611206,121.22,97.635559082
doch,machterhalt,121.22,97.635559082,121.46,98.7330627441
so,bin,121.46,98.9384155273,121.8,99.1201782227
nah,eiskalt,121.8,99.1201782227,122.1,99.6136016846
lichter,wie,122.1,99.6136016846,123.12,99.741317749
scheinen,der,123.12,99.741317749,123.52,99.9561004639
auf,schnee,123.52,99.9561004639,123.76,100.32762146
das,auf,123.76,100.32762146,123.94,100.4843521118
panorama,der,123.94,100.4843521118,124.68,100.6875305176
auf,champs,124.68,100.6875305176,125.34,101.0895233154
jedem,elysees,125.34,101.0895233154,125.64,102.1061248779
block,in,125.64,102.3419494629,126.02,102.4522476196
bis,roten,126.02,102.4522476196,126.28,102.8295669556
zum,ferraris,126.28,102.8295669556,126.52,103.4057159424
himalaya,über,126.52,103.4895248413,127.46,103.75365448
g,die,127.46,103.75365448,128.08,103.9238128662
rap,autobahn,128.08,103.9238128662,128.44,104.467300415
syndikat,nach,128.44,104.467300415,129.12,104.7619018555
kämpfen,paris,129.12,104.7619018555,129.7,105.5444869995
schick,versteck,129.7,105.7066650391,130.18,106.1307907104
keine,ein,130.18,106.1307907104,130.56,106.3009490967
dunkelheit,sechseck,130.56,106.3009490967,131.44,106.8114318848
allein,koka,131.44,106.8114318848,132.1,107.3516540527
auf,im,132.1,107.3516540527,132.28,107.450340271
der,gepäck,132.28,107.450340271,132.44,108.1371459961
straße,fahren,132.44,108.3936538696,133.04,108.6146011353
chillen,dreihundertdreiundzwanzig,133.04,108.6146011353,133.7,109.9697036743
in,über,133.7,109.9697036743,133.84,110.232383728
der,den,133.84,110.232383728,133.96,110.433013916
bar,bordercheck,133.96,110.433013916,134.24,111.2816314697
in,gebt,134.24,111.6139678955,134.44,111.7028579712
der,mir,134.44,111.7866668701,134.56,111.9568252563
shisha,alle,134.56,111.9568252563,134.98,112.2046279907
bahn,mal,134.98,112.2046279907,135.52,112.4266662598
komm,den,135.52,112.4266662598,136.18,112.5993652344
uns,meisten,136.18,112.5993652344,136.52,113.1123809814
vor,respekt,136.52,113.1123809814,136.76,113.7926559448
wie,für,136.76,113.975151062,137.04,114.1511077881
ein,meine,137.04,114.1511077881,137.22,114.3902053833
ironstar,ganzen,137.22,114.3902053833,138.2,114.8114318848
shady,aktionen,138.2,114.8114318848,138.88,115.5599975586
kind,ernte,138.88,115.8095245361,139.22,116.2274856567
swanche,ich,139.22,116.2274856567,139.74,116.3784103394
g,millionen,139.74,116.3784103394,139.96,116.9182739258
rap,in,139.96,116.9182739258,140.26,117.0808181763
unikat,den,140.26,117.0808181763,140.94,117.1969146729
du,strassen,140.94,117.1969146729,141.36,117.8311080933
denkst,leuchten,141.36,117.8311080933,141.68,118.316192627
du,die,141.78,118.316192627,141.82,118.4972305298
ihn,sterne,141.82,118.4972305298,142.0,119.0487060547
sei,klar,142.0,119.0487060547,142.26,119.6250305176
hart,so,142.26,119.8171463013,142.72,120.140045166
aber,unerreichbar,142.72,120.140045166,143.04,121.097869873
ich,und,143.04,121.097869873,143.22,121.2546005249
schwör,doch,143.22,121.2546005249,143.48,121.4530639648
dir,so,143.48,121.5796813965,143.58,121.8234939575
was,nah,143.7,121.8234939575,143.82,122.3804092407
ich,lichter,143.82,122.5955581665,144.0,123.0780944824
tat,scheinen,144.0,123.0780944824,144.64,123.6056213379
kalt,auf,144.64,123.6056213379,145.18,123.7391357422
einer,das,145.18,123.7391357422,145.38,123.9248962402
zu,panorama,145.38,123.9248962402,145.64,124.9175491333
vor,auf,145.64,125.1580963135,145.9,125.3819503784
mir,jeden,145.9,125.3819503784,146.26,125.7549209595
ich,block,146.26,125.7549209595,146.68,125.9932861328
stech,bis,146.68,126.0727462769,146.9,126.2585067749
aus,zum,146.9,126.2585067749,147.1,126.6416320801
der,himalaya,147.1,126.6416320801,147.22,127.5907516479
masse,g,147.22,127.907119751,147.56,128.1393127441
hinaus,rap,147.56,128.1393127441,147.92,128.3134765625
wie,syndikat,147.92,128.4179534912,148.2,129.1395874023
ein,kämpfen,148.2,129.2241210938,148.36,129.7647094727
clubhaus,chica,148.36,129.7647094727,149.2,130.4903411865
neon,in,149.2,130.4903411865,149.88,130.5621795654
light,der,149.88,130.5621795654,150.12,130.6354675293
defekts,dunkelheit,150.12,130.6354675293,150.64,131.5200042725
bitches,allein,150.64,131.5200042725,151.1,132.138961792
zieh,auf,151.1,132.138961792,151.3,132.2666625977
n,der,151.3,132.2666625977,151.32,132.4375457764
sich,strasse,151.32,132.5162811279,151.5,133.2016296387
für,chillen,151.5,133.2926940918,151.7,133.6540527344
mich,in,151.7,133.6540527344,151.96,133.7933807373
aus,der,151.96,133.7933807373,152.46,133.9907531738
illuminato,bar,152.46,133.9907531738,153.5,134.339050293
style,in,153.5,134.339050293,153.88,134.431930542
als,der,153.88,134.431930542,154.14,134.5770568848
end,shishabar,154.14,134.5770568848,154.42,135.7061157227
guy,kommen,154.42,135.9179992676,154.72,136.3649902344
line,uns,154.72,136.3649902344,155.3,136.4636688232
bündel,vor,155.3,136.4636688232,155.88,136.8507995605
doppelt,wie,155.88,136.8507995605,156.24,137.0557861328
so,ein,156.24,137.0557861328,156.44,137.2415466309
viel,hollywoodstar,156.44,137.2415466309,156.6,139.2163238525
scheine,shaney,156.6,138.4896087646,157.12,138.9133758545
oh,dreiundzwanzig,157.12,138.9133758545,157.58,139.766708374
ein,c,157.62,139.766708374,157.7,139.9873046875
textteil,rap,157.7,139.9873046875,158.18,140.1828613281
in,unikat,158.18,140.3356018066,158.36,141.1820373535
real,du,158.36,141.2745513916,158.54,141.4465332031
time,denkst,158.54,141.4465332031,158.82,141.6649475098
indie,dir,158.82,141.6649475098,159.28,141.8274841309
box,nur,159.28,141.8274841309,159.84,141.9493865967
nee,ihr,159.84,141.9493865967,160.44,142.082901001
galopp,seit,160.54,142.082901001,160.84,142.362991333
mit,hart,160.84,142.362991333,161.04,142.8854370117
explorer,aber,161.04,142.8854370117,161.54,143.0929718018
oder,ich,161.54,143.0929718018,161.8,143.1858520508
firefox,schwör,161.8,143.1858520508,162.44,143.4528808594
dieser,dir,162.44,143.4528808594,163.3,143.603805542
sound,was,163.3,143.603805542,163.58,143.8650360107
aus,ich,163.58,143.8650360107,163.78,144.0631256104
ffm,tat,163.78,144.0631256104,164.28,144.8783721924
kommt,tat,164.28,144.9600067139,164.48,145.1180877686
aus,keiner,164.48,145.170791626,164.74,145.4730224609
jeder,zuvor,164.74,145.4730224609,165.06,145.9664459229
box,mir,165.06,145.9664459229,165.62,146.3771362305
das,ich,165.62,146.50050354,166.12,146.6572265625
ist,stech,166.12,146.6572265625,166.26,146.9242706299
wie,aus,166.26,146.9242706299,166.46,147.0577850342
gridlock,der,166.46,147.0577850342,166.92,147.2087097168
auf,masse,166.92,147.2087097168,167.2,147.5377807617
foodstock,hinaus,167.2,147.5377807617,167.96,148.0504302979
ck,wie,167.96,148.0504302979,168.6,148.2013549805
shop,ein,168.6,148.2013549805,168.94,148.3428497314
team,clubhaus,168.94,148.419052124,169.14,149.3009490967
rock,neon,169.14,149.5949249268,169.4,149.9250793457
wie,lights,169.4,149.9250793457,169.66,150.1511077881
punk,effects,169.66,150.1511077881,169.98,150.6568756104
rock,bitches,169.98,150.6568756104,170.56,151.0806274414
schick,ziehen,170.56,151.0806274414,171.08,151.3244476318
skinfix,sich,171.08,151.3244476318,171.74,151.5450286865
für,für,171.74,151.5450286865,171.9,151.7366027832
die,mich,171.9,151.7366027832,172.0,152.0355529785
heißeste,aus,172.0,152.0355529785,172.52,152.5420379639
g,illuminati,172.52,152.746673584,172.74,153.4526977539
rapperin,style,172.74,153.4526977539,173.58,153.9047546387
die,weils,173.58,153.9047546387,174.08,154.220413208
auch,endgeil,174.08,154.220413208,174.2,154.854598999
schon,line,174.2,154.854598999,174.34,155.2587738037
ein,ich,174.34,155.4982299805,174.54,155.5969085693
paar,bündel,174.54,155.5969085693,174.74,155.9212646484
pariserinnen,doppelt,174.74,155.9212646484,175.44,156.2702941895
flach,soviel,175.44,156.2702941895,175.88,156.6302032471
lag,scheine,175.88,156.6302032471,176.28,157.2185058594
und,bau,176.28,157.4145965576,176.82,157.5996398926
danach,ein,176.82,157.5996398926,177.1,157.6925201416
mit,textteil,177.1,157.6925201416,177.28,158.2207641602
dreifach,in,177.28,158.2207641602,177.8,158.3695220947
rhyme,realtime,177.8,158.3695220947,178.1,158.8977813721
zuschlagt,in,178.1,158.8977813721,178.96,159.1212768555
ich,die,178.96,159.1212768555,179.34,159.3701629639
krieg,box,179.34,159.3701629639,179.6,160.0
hardcore,mir,179.6,160.2467193604,179.98,160.4556884766
vom,egal,179.98,160.4556884766,180.26,160.8039855957
montag,ob,180.26,160.8039855957,180.62,160.956741333
bis,mit,180.62,160.956741333,180.8,161.0742797852
vom,explorer,180.8,161.0742797852,180.8,161.6341094971
tag,oder,180.8,161.6341094971,180.8,161.8895263672
in,firefox,180.8,161.8895263672,180.9,162.8669433594
den,dieser,180.9,163.088973999,181.14,163.3991851807
straßen,sound,181.14,163.3991851807,181.6,163.6277618408
leuchten,aus,181.6,163.6277618408,182.22,163.7779541016
die,ffm,182.22,163.7779541016,182.48,164.2971496582
sterne,kommt,182.48,164.3559112549,183.0,164.5518341064
klar,aus,183.0,164.5518341064,183.38,164.7836761475
so,jeder,183.38,164.7836761475,183.96,165.1191864014
unerreichbar,box,183.96,165.2310180664,184.98,165.8873443604
und,das,184.98,165.9755096436,185.22,166.1678009033
doch,ist,185.22,166.1678009033,185.5,166.2780914307
so,wie,185.5,166.2780914307,185.78,166.3608093262
nah,gridlock,185.78,166.4174194336,186.1,166.9747009277
lichter,auf,186.1,166.9747009277,187.1,167.2653045654
scheinen,woodstock,187.1,167.2653045654,187.52,168.068572998
auf,ck,187.52,168.3852996826,187.76,168.6929779053
das,shocked,187.76,168.6929779053,187.92,169.0285644531
panorama,den,187.92,169.0285644531,188.7,169.2571411133
auf,block,188.7,169.2571411133,189.34,169.4766387939
jedem,wie,189.34,169.4766387939,189.66,169.6740112305
block,punkrock,189.66,169.6740112305,190.0,170.6103363037
bis,chicks,190.0,170.922454834,190.24,171.1600952148
zum,geben,190.24,171.1600952148,190.52,171.4561462402
himalaya,ficks,190.52,171.4561462402,191.42,171.7463989258
g,für,191.42,171.7463989258,192.08,171.8799133301
rap,die,192.08,171.8799133301,192.4,172.0134277344
syndikat,heißeste,192.4,172.0134277344,193.1,172.6073455811
kämpfen,g,193.1,172.6073455811,193.68,172.7971038818
schick,rapperin,193.68,172.7971038818,194.16,173.6504364014
keine,die,194.16,173.9348754883,194.52,174.0741882324
dunkelheit,auch,194.52,174.0741882324,195.42,174.2077026367
allein,schon,195.42,174.2077026367,195.92,174.3876647949
auf,ein,195.92,174.3876647949,196.3,174.5893859863
der,paar,196.3,174.5893859863,196.46,174.7330627441
straße,pariserinnen,196.46,174.8016357422,197.0,175.4514312744
chillen,flach,197.0,175.5718841553,197.72,175.8733825684
in,lag,197.72,175.9738769531,197.84,176.4375457764
der,und,197.84,176.7216339111,198.0,176.8587799072
bahn,danach,198.0,176.8587799072,198.28,177.1508331299
in,mit,198.28,177.1508331299,198.48,177.3551025391
der,dreifach,198.48,177.3551025391,198.58,177.8775482178
shisha,rhymes,198.58,177.8775482178,199.04,178.2367401123
bahn,zuschlag,199.04,178.2367401123,199.52,178.9287109375
komm,ich,199.52,179.159362793,200.18,179.3509368896
uns,fick,200.18,179.3509368896,200.5,179.4938812256
vor,hardcore,200.5,179.5599060059,200.78,180.0979614258
wie,von,200.78,180.0979614258,201.02,180.2481689453
ein,montag,201.02,180.2481689453,201.22,180.6955108643
hollywood,in,201.22,180.8424530029,201.7,181.0024414062
star,den,201.7,181.0024414062,202.26,181.2085266113
,straßen,,181.2085266113,,181.8296661377
,leuchten,,181.8296661377,,182.2592315674
,die,,182.2592315674,,182.4972381592
,sterne,,182.4972381592,,183.0675811768
,klar,,183.0675811768,,183.6016387939
,so,,183.836730957,,183.9412231445
,unerreichbar,,184.0195922852,,185.0630340576
,und,,185.0630340576,,185.2375488281
,doch,,185.2375488281,,185.5564575195
,so,,185.5564575195,,185.8285675049
,nah,,185.8285675049,,186.364074707
,lichter,,186.6024475098,,187.0425415039
,scheinen,,187.0425415039,,187.599822998
,auf,,187.599822998,,187.7779541016
,das,,187.7779541016,,187.9281616211
,panorama,,187.9902038574,,188.9600067139
,auf,,189.1729736328,,189.332244873
,jeden,,189.332244873,,189.779586792
,block,,189.779586792,,189.9493865967
,bis,,190.0553283691,,190.246887207
,zum,,190.246887207,,190.6300201416
,himalaya,,190.6300201416,,191.791015625
,g,,191.9825897217,,192.2057189941
,rap,,192.2057189941,,192.3265380859
,syndikat,,192.4237670898,,193.1461181641
,kämpfen,,193.2538757324,,193.7705230713
,chica,,193.7705230713,,194.4979553223
,in,,194.4979553223,,194.5596313477
,der,,194.5596313477,,194.6238555908
,dunkelheit,,194.6238555908,,195.5287017822
,allein,,195.5287017822,,196.1331481934
,auf,,196.1331481934,,196.3167419434
,der,,196.3167419434,,196.4081573486
,straße,,196.5104827881,,197.2538757324
,chillen,,197.3714294434,,197.6946868896
,in,,197.6946868896,,197.7875671387
,der,,197.7875671387,,197.961730957
,bar,,197.961730957,,198.3216400146
,in,,198.3216400146,,198.4261169434
,der,,198.4261169434,,198.5654449463
,shishabar,,198.5654449463,,199.506942749
,kommen,,199.9238128662,,200.3330688477
,uns,,200.3330688477,,200.4810943604
,vor,,200.4810943604,,200.8235778809
,wie,,200.8235778809,,201.0151519775
,ein,,201.0151519775,,201.2357330322
,hollywoodstar,,201.2357330322,,203.4775543213
