whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
und,gerödel,47.88,47.4641265869,48.36,48.001449585
nie,und,48.36,48.2615890503,48.54,48.4596824646
wieder,nie,48.54,48.4596824646,48.86,48.6679382324
füße,wieder,48.86,48.6679382324,49.26,48.9879379272
küssen,füsse,49.26,48.9879379272,49.7,49.4577789307
meine,küssen,49.7,49.4577789307,50.32,49.8474388123
eier,meine,50.32,50.1420402527,50.72,50.404083252
muss,eier,50.72,50.4914283752,50.94,50.7787742615
ich,muss,50.94,50.7787742615,51.14,51.0316543579
nicht,ich,51.14,51.0316543579,51.42,51.252243042
mehr,nicht,51.42,51.252243042,51.66,51.5018577576
bei,mehr,51.66,51.5018577576,51.9,51.7841262817
der,bei,51.9,51.7841262817,52.08,51.9898414612
nachbarin,der,52.08,51.9898414612,52.7,52.1930160522
ausborgen,nachbarin,52.7,52.1930160522,53.56,52.8195915222
ich,ausborgen,53.56,52.8195915222,53.86,53.7066650391
nehm,ich,53.86,53.7066650391,54.12,53.9276199341
geld,nehm,54.12,53.9276199341,54.48,54.0836296082
auto,geld,54.74,54.2138786316,54.9,54.5393180847
yacht,auto,55.1,54.6655769348,55.3,55.0628585815
ein,yacht,55.46,55.0628585815,55.5,55.3621749878
paar,n,55.5,55.3621749878,55.66,55.5330619812
von,paar,55.66,55.5330619812,55.9,55.7583656311
den,von,55.9,55.7583656311,56.08,55.9673461914
krassesten,den,56.08,55.9673461914,56.72,56.1991844177
schnitten,krassesten,56.72,56.1991844177,57.12,56.8507919312
du,schnitten,57.12,56.8507919312,57.48,57.234287262
weißt,du,57.48,57.4073486328,57.82,57.5902023315
die,weißt,57.82,57.5902023315,58.0,57.8467102051
echten,die,58.0,57.8467102051,58.34,58.0963249207
luxuszeile,echten,58.34,58.0963249207,59.2,58.3749656677
mit,luxusteile,59.36,58.3749656677,59.66,59.3226318359
den,mit,59.66,59.5784111023,59.8,59.7333335876
monstergroßen,den,59.8,59.7333335876,60.62,59.8628578186
augen,monster,60.62,59.8628578186,61.02,60.2677536011
und,großen,61.02,60.2677536011,61.38,60.7434005737
die,augen,61.38,60.7434005737,61.52,61.1483001709
anderen,und,61.52,61.2832641602,61.86,61.4222221375
sollen,die,61.86,61.4222221375,62.12,61.5517463684
sich,andere,62.12,61.5517463684,62.34,61.9624481201
meine,sollen,62.34,61.9624481201,62.66,62.2062568665
tracks,sich,62.66,62.2062568665,63.06,62.4228553772
aus,meine,63.06,62.4228553772,63.26,62.7287063599
dem,tracks,63.26,62.7287063599,63.5,63.1234474182
netz,aus,63.5,63.1234474182,63.8,63.3244438171
runtersaugen,dem,63.8,63.3244438171,64.6,63.5239906311
ich,netz,64.6,63.5239906311,65.08,63.8606796265
sag,runtersaugen,65.08,63.8606796265,65.34,64.6574172974
an,ich,65.34,64.957824707,65.56,65.1123809814
was,sag,65.56,65.1123809814,65.8,65.3467559814
geht,an,65.8,65.4744644165,66.06,65.6228561401
und,was,66.06,65.6228561401,66.24,65.8840789795
muss,geht,66.24,65.8840789795,66.5,66.1768722534
nicht,und,66.5,66.1768722534,66.74,66.3263473511
mehr,muss,66.74,66.3263473511,66.96,66.5092086792
um,nicht,66.96,66.5092086792,67.16,66.806350708
anerkennung,mehr,67.16,66.806350708,67.84,67.0534210205
komm,um,67.84,67.0534210205,68.18,67.2152404785
her,anerkennung,68.18,67.2152404785,68.64,67.7866668701
komm,bitten,68.82,67.977142334,69.04,68.2253036499
her,komm,69.04,68.2253036499,69.32,68.4698410034
komm,her,69.46,68.4698410034,69.72,68.7898406982
her,komm,69.72,68.8965072632,70.0,69.1377792358
zu,her,70.0,69.1377792358,70.38,69.3899307251
mir,komm,70.38,69.5923843384,70.92,69.8514251709
du,her,70.92,69.8514251709,71.72,70.2349243164
hast,zu,71.72,70.2349243164,71.96,70.7004089355
drei,mir,71.96,70.7004089355,72.2,71.0980529785
wünsche,du,72.2,71.6546020508,72.56,71.8653945923
frei,hast,72.56,71.8653945923,73.0,72.0888900757
komm,drei,73.22,72.0888900757,73.42,72.3149185181
und,wünsche,73.42,72.3149185181,73.64,72.726348877
sag,frei,73.64,72.726348877,73.88,73.1210861206
was,komm,73.96,73.2698440552,74.1,73.5111083984
wünschst,und,74.1,73.5111083984,74.46,73.6979598999
du,sag,74.46,73.6979598999,74.6,73.9250793457
dir,was,74.6,73.9250793457,74.88,74.1714248657
komm,wünschst,75.18,74.1714248657,75.7,74.4050827026
her,du,75.7,74.4050827026,76.0,74.6488876343
komm,dir,76.24,74.6488876343,76.38,75.0570526123
her,komm,76.38,75.5961914062,76.72,75.8450775146
komm,her,76.92,75.8450775146,77.1,76.0816345215
her,komm,77.1,76.2514266968,77.44,76.4876174927
mein,her,77.66,76.4876174927,77.84,76.8116073608
kind,komm,77.84,76.9904785156,78.32,77.2419052124
ich,her,78.32,77.2419052124,79.2,77.5241699219
hab,mein,79.2,77.6863479614,79.38,78.0672988892
für,kind,79.38,78.0672988892,79.64,78.5269851685
dich,ich,79.64,79.0697479248,79.84,79.2685699463
drei,hab,79.84,79.2685699463,80.06,79.4768218994
nüsse,für,80.06,79.4768218994,80.52,79.7104797363
die,dich,80.56,79.7104797363,80.74,79.9444885254
für,drei,80.74,79.9444885254,80.98,80.1469421387
deine,nüsse,80.98,80.1469421387,81.44,80.6367340088
wünsche,die,81.44,80.6367340088,81.88,80.878364563
sind,für,81.88,80.878364563,82.18,81.1265335083
okay,deine,82.18,81.1265335083,82.5,81.6050796509
das,wünsche,82.66,81.6050796509,82.78,81.9896621704
war,sind,82.78,81.9896621704,82.98,82.2741012573
ein,ok,82.98,82.2741012573,83.08,82.7297973633
bisschen,das,83.08,82.7297973633,83.32,82.9093856812
viel,war,83.32,82.9093856812,83.76,83.0791854858
ich,n,83.76,83.0791854858,84.14,83.1804046631
nehm,bisschen,84.14,83.1804046631,84.32,83.4815444946
nur,viel,84.32,83.4815444946,84.52,83.94140625
cash,ich,84.52,84.0946960449,84.92,84.199180603
die,nehm,85.08,84.199180603,85.2,84.3755111694
anderen,nur,85.2,84.3755111694,85.52,84.6008148193
sachen,cash,85.52,84.6008148193,85.84,85.0111541748
kann,die,85.84,85.0840835571,86.2,85.2669372559
ich,anderen,86.2,85.2669372559,86.38,85.5597305298
kaufen,sachen,86.38,85.5597305298,86.86,85.9695205688
obwohl,kann,86.86,86.1061248779,87.42,86.3085708618
dann,ich,87.56,86.3085708618,87.94,86.5306091309
würd,kaufen,87.94,86.5306091309,88.18,86.9485702515
ich,obwohl,88.18,86.9485702515,88.3,87.6097946167
nicht,dann,88.3,87.8302078247,88.54,88.0210418701
in,würd,88.54,88.0210418701,88.72,88.1951904297
der,ich,88.72,88.1951904297,88.86,88.3352355957
rotation,nicht,88.86,88.3352355957,89.44,88.6073455811
laufen,in,89.44,88.6073455811,89.88,88.7575531006
wunsch,der,89.88,88.7575531006,90.58,88.8801803589
nummer,rotation,90.58,88.8801803589,90.8,89.5640792847
zwei,laufen,90.8,89.5640792847,91.14,90.0847167969
ist,wunsch,91.14,90.3662567139,91.42,90.6042633057
also,nr,91.42,90.6042633057,91.8,90.9699783325
ein,zwei,91.8,90.9699783325,92.52,91.2812728882
fetter,ist,92.52,91.2812728882,92.98,91.4438095093
hit,also,92.98,91.4438095093,93.24,91.9785919189
aber,ein,93.4,92.4212265015,93.6,92.5895690918
nein,fetter,93.6,92.5895690918,94.0,93.0539703369
da,hit,94.0,93.0539703369,94.38,93.3355102539
fällt,aber,94.38,93.3355102539,94.64,93.7472991943
mir,nein,94.64,93.7472991943,94.86,94.0654907227
ein,da,94.86,94.2614059448,95.16,94.4181442261
gedobter,fällt,95.16,94.4181442261,95.76,94.7809524536
erfolg,mir,95.76,94.7809524536,96.06,94.9681625366
kann,ein,96.06,94.9681625366,96.3,95.2457122803
nicht,gedopter,96.3,95.2457122803,96.54,95.7739715576
befriedigend,erfolg,96.54,95.7739715576,97.4,96.1364135742
sein,kann,97.4,96.1364135742,97.72,96.3337860107
okay,nicht,97.72,96.3337860107,98.36,96.6066207886
also,befriedigend,98.92,96.6066207886,99.16,97.4882507324
was,sein,99.16,97.4882507324,99.56,97.7705230713
ist,ok,99.56,97.9983673096,99.74,98.5832214355
mit,also,99.74,98.9213638306,99.98,99.3233566284
den,was,99.98,99.3959197998,100.18,99.591835022
weibern,ist,100.18,99.591835022,100.78,99.7993621826
ich,mit,100.78,99.7993621826,101.12,99.9793167114
als,den,101.12,99.9793167114,101.34,100.2579574585
hahn,weibern,101.34,100.2579574585,101.58,100.7455749512
im,ich,101.58,100.9951934814,101.8,101.1867599487
korb,als,101.8,101.1867599487,102.1,101.3725204468
voll,hahn,102.1,101.3725204468,102.3,101.6685714722
mit,im,102.3,101.6685714722,102.48,101.8427200317
gepiersten,korb,102.48,101.8427200317,103.14,102.1155548096
leibern,voll,103.14,102.1155548096,103.7,102.3245315552
ist,mit,103.7,102.3245315552,103.88,102.5872116089
das,gepiercten,103.88,102.5872116089,104.14,103.2663955688
wirklich,leibern,104.14,103.2663955688,104.58,103.7333297729
geil,ist,104.58,103.7333297729,104.94,103.9492034912
mechanischer,das,105.12,103.9492034912,105.66,104.1821289062
sex,wirklich,105.66,104.1821289062,106.12,104.6987762451
und,geil,106.12,104.6987762451,106.3,105.0253067017
von,mechanischer,106.3,105.0253067017,106.54,105.813331604
keiner,sex,106.54,105.813331604,107.0,106.2080688477
geliebt,und,107.0,106.2080688477,107.62,106.4141464233
und,von,107.62,106.4141464233,108.2,106.5897521973
keine,keiner,108.2,106.7580947876,108.64,107.1060333252
die,geliebt,108.78,107.1060333252,108.82,107.6593170166
auf,und,108.82,108.0482559204,109.06,108.2746505737
mich,keine,109.06,108.2746505737,109.3,108.7346954346
von,die,109.3,108.7346954346,109.52,108.9142837524
herzen,auf,109.52,108.9142837524,109.96,109.122543335
auch,mich,109.96,109.122543335,110.2,109.3892059326
nur,von,110.2,109.3892059326,110.42,109.5593643188
10,herzen,110.42,109.5593643188,110.84,110.0625839233
cent,auch,110.84,110.0625839233,111.24,110.2889785767
gibt,nur,111.24,110.2889785767,111.58,110.6140594482
das,zehn,111.58,110.6140594482,111.98,110.9765090942
ist,cent,111.98,110.9765090942,112.1,111.357460022
doch,gibt,112.1,111.357460022,112.32,111.6763687134
scheiße,das,112.32,111.8755569458,112.78,112.0188674927
mann,ist,112.78,112.0188674927,112.96,112.1777801514
ich,doch,112.96,112.1777801514,113.36,112.4165115356
bin,scheisse,113.36,112.4165115356,113.56,112.8141479492
nicht,mann,113.56,112.8141479492,113.72,113.0594100952
wie,ich,113.72,113.240814209,113.88,113.4715652466
die,bin,113.88,113.4715652466,114.06,113.5891189575
leitenden,nicht,114.06,113.5891189575,114.62,113.7777786255
reichen,wie,114.62,113.7777786255,115.16,113.9112930298
auf,die,115.16,113.9112930298,115.64,114.1463928223
ihren,leitenden,115.64,114.1463928223,115.94,114.7428588867
riesigen,reichen,115.94,114.7428588867,116.52,115.3333358765
booten,auf,116.52,115.5301589966,117.0,115.7688903809
die,ihren,117.0,115.7688903809,117.52,116.0101623535
sich,riesigen,117.52,116.0101623535,117.76,116.5685272217
liebe,booten,117.76,116.6526947021,118.08,117.1054840088
kaufen,die,118.08,117.3768692017,118.66,117.566986084
die,sich,118.66,117.566986084,119.74,117.8285751343
seelisch,liebe,119.74,117.8285751343,120.32,118.3060302734
toten,kaufen,120.32,118.3060302734,120.92,118.7512054443
wer,die,120.92,119.6546020508,121.58,119.8831710815
steht,seelisch,121.58,119.8831710815,121.84,120.4723815918
schon,toten,121.84,120.4723815918,122.08,121.0093460083
auf,wer,122.08,121.4984130859,122.36,121.6493453979
den,steht,122.36,121.6493453979,122.52,121.9479370117
sex,schon,122.52,121.9479370117,122.88,122.2008132935
und,auf,122.88,122.2008132935,123.06,122.3749694824
style,den,123.06,122.3749694824,123.36,122.6303863525
der,sex,123.36,122.6303863525,123.58,122.9206314087
reitenden,und,123.58,122.9206314087,124.14,123.1238098145
leichen,style,124.14,123.1238098145,124.74,123.448890686
komm,der,126.82,123.448890686,127.42,123.6596832275
her,reitenden,127.42,123.6596832275,127.74,124.2666702271
komm,leichen,127.92,124.2666702271,128.12,124.9625396729
her,komm,128.12,127.2761917114,128.42,127.532699585
komm,her,128.52,127.532699585,128.82,127.8273010254
her,komm,128.82,127.9695205688,129.1,128.2260284424
zu,her,129.1,128.2260284424,129.5,128.5650787354
mir,komm,129.5,128.6781005859,130.04,128.9320678711
du,her,130.04,128.9320678711,130.8,129.2190551758
hast,zu,130.8,129.3053894043,131.04,129.7777709961
drei,mir,131.04,129.7777709961,131.28,130.1188201904
wünsche,du,131.28,130.763168335,131.64,130.9409484863
frei,hast,131.64,130.9409484863,132.08,131.1619110107
komm,drei,132.08,131.1619110107,132.46,131.3981018066
und,wünsche,132.46,131.3981018066,132.72,131.8298339844
sag,frei,132.72,131.8298339844,132.94,132.1462097168
was,komm,133.04,132.373336792,133.16,132.6033630371
wünschst,und,133.16,132.6033630371,133.52,132.7822265625
du,sag,133.52,132.7822265625,133.66,133.0057067871
dir,was,133.66,133.0057067871,133.92,133.236831665
komm,wünschst,134.3,133.236831665,134.76,133.4755554199
her,du,134.76,133.4755554199,135.08,133.7117462158
komm,dir,135.32,133.7117462158,135.46,134.0284881592
her,komm,135.46,134.6869812012,135.76,134.9104766846
komm,her,135.9,134.9104766846,136.14,135.1430358887
her,komm,136.14,135.3371429443,136.46,135.5758666992
mein,her,136.6,135.5758666992,136.94,135.8338317871
kind,komm,136.94,136.045715332,137.38,136.3022155762
ich,her,137.38,136.3022155762,138.28,136.5974578857
hab,mein,138.28,136.6958770752,138.48,136.9803161621
für,kind,138.48,137.1631774902,138.76,137.6304779053
dich,ich,138.76,138.1413116455,138.9,138.361907959
drei,hab,138.9,138.361907959,139.14,138.5803222656
nüsse,für,139.14,138.5803222656,139.58,138.8165130615
die,dich,139.66,138.8165130615,139.8,139.0272979736
für,drei,139.8,139.0272979736,140.06,139.2634887695
deine,nüsse,140.06,139.2634887695,140.5,139.7104797363
wünsche,die,140.5,139.7104797363,140.94,139.9263458252
sind,für,140.94,139.9263458252,141.36,140.1904754639
und,deine,155.6,140.1904754639,156.14,140.6679382324
überhaupt,wünsche,156.14,140.6679382324,156.66,141.0996856689
es,sind,156.66,141.0996856689,157.12,141.4171447754
wär,und,157.12,156.0330200195,157.22,156.1473083496
doch,überhaupt,157.22,156.1473083496,157.36,156.8319244385
traurig,es,157.36,156.9727020264,157.88,157.1199951172
auf,wär,158.04,157.1199951172,158.06,157.287612915
der,doch,158.06,157.287612915,158.24,157.4425354004
yacht,traurig,158.24,157.4425354004,158.62,157.9247131348
rumzulungern,auf,158.62,157.9247131348,159.36,158.0698394775
während,der,159.36,158.0698394775,160.36,158.3252563477
anderswo,yacht,160.36,158.3252563477,161.04,158.6946105957
die,rumzulungern,161.04,158.6946105957,161.24,159.3774108887
menschen,während,161.24,160.0787353516,161.66,160.4267578125
verhungern,anderswo,161.66,160.5427703857,162.34,161.2241210938
und,die,162.34,161.2241210938,162.74,161.4069824219
jeden,menschen,162.74,161.4069824219,163.06,161.7980957031
tag,verhungern,163.06,161.7980957031,163.46,162.3901977539
die,und,163.46,162.6209564209,163.7,162.8342895508
hummerstückchen,jeden,163.7,162.8342895508,164.46,163.2101593018
aus,tag,164.46,163.2101593018,164.64,163.5911102295
der,die,164.64,163.5911102295,164.8,163.7739715576
schale,hummerstückchen,164.8,163.7739715576,165.18,164.5017700195
zu,aus,165.18,164.5017700195,165.4,164.7111053467
nagen,der,165.4,164.7111053467,165.92,164.8939666748
wenn,schale,165.92,164.8939666748,166.36,165.2738342285
nebenan,zu,166.36,165.2738342285,167.0,165.521270752
die,nagen,167.0,165.521270752,167.16,166.0801849365
raketen,wenn,167.16,166.2664794922,167.76,166.4711151123
in,nebenan,167.76,166.4711151123,167.94,167.0527038574
wohnzimmern,die,167.94,167.0527038574,168.64,167.2457122803
einschlagen,raketen,168.64,167.2457122803,169.44,167.8280334473
also,in,169.44,167.8280334473,170.42,168.0609588623
bleibt,wohnzimmern,170.42,168.0609588623,170.8,168.746673584
nur,einschlagen,170.8,168.746673584,170.98,169.5288848877
das,also,170.98,170.1993713379,171.2,170.4475250244
auto,bleibt,171.2,170.5854034424,171.6,170.8350067139
aber,nur,171.6,170.8350067139,172.18,171.0577850342
könnte,das,172.18,171.0577850342,172.56,171.3110198975
ein,auto,172.56,171.3110198975,172.78,171.6114349365
leben,aber,172.78,172.0192260742,173.06,172.2978668213
sinnloser,könnte,173.06,172.2978668213,173.7,172.6403656006
sein,ein,173.7,172.6403656006,174.04,172.866027832
da,leben,174.4,172.866027832,174.6,173.0869903564
kommt,sinnloser,174.6,173.0869903564,174.9,173.7955627441
ne,sein,174.9,173.7955627441,175.1,174.152557373
fee,da,175.1,174.5473022461,175.38,174.7200012207
du,kommt,175.46,174.7200012207,175.54,174.9913787842
hast,ne,175.54,174.9913787842,175.76,175.1771392822
drei,fee,175.76,175.1771392822,176.04,175.4133300781
wünsche,du,176.04,175.4133300781,176.46,175.554473877
frei,hast,176.46,175.554473877,176.76,175.8476257324
und,drei,176.76,175.8476257324,176.9,176.1175537109
gefällt,wünsche,176.9,176.1175537109,177.28,176.5355072021
nur,frei,177.28,176.5355072021,177.5,176.772064209
auto,und,177.5,176.772064209,177.94,176.8896179199
ein,dir,177.94,176.8896179199,178.32,177.0637664795
für,fällt,178.32,177.0637664795,178.82,177.3598175049
die,nur,178.82,177.3598175049,178.94,177.6442565918
wichtigen,auto,178.94,177.6442565918,179.44,178.0506134033
dinge,ein,179.44,178.0506134033,179.78,178.3611755371
liebe,für,179.78,178.7453918457,180.52,178.8672943115
glück,die,180.72,178.8672943115,180.88,179.0095214844
und,wichtigen,180.88,179.0095214844,181.16,179.55809021
respekt,dinge,181.16,179.55809021,181.68,179.9546508789
reicht,liebe,181.68,180.3609924316,182.1,180.7854919434
kein,glück,182.1,180.7854919434,182.36,181.0692138672
frommer,und,182.36,181.0692138672,182.76,181.2281188965
wunsch,respekt,182.76,181.2281188965,183.12,181.7614440918
das,reicht,183.12,181.8811798096,183.58,182.1170043945
hab,kein,183.58,182.2294769287,183.76,182.5052185059
ich,frommer,183.76,182.5052185059,183.92,182.87890625
gecheckt,wunsch,183.92,182.87890625,184.52,183.2126922607
du,das,184.52,183.4594116211,184.86,183.6190490723
gehst,hab,184.86,183.6190490723,185.18,183.8033599854
mir,ich,185.18,183.8033599854,185.32,183.9499359131
voll,gecheckt,185.32,184.0634918213,185.58,184.4375457764
auf,du,185.58,184.8772735596,185.8,184.9701538086
die,gehst,185.8,184.9701538086,186.0,185.1849365234
nüsse,mir,186.0,185.1849365234,186.36,185.4113311768
fee,voll,186.6,185.4113311768,186.76,185.5619049072
keiner,auf,186.76,185.5619049072,187.8,185.8292999268
hat,die,187.8,185.8292999268,188.08,186.0440826416
dich,nüsse,188.08,186.0440826416,188.22,186.4620361328
hier,fee,188.22,186.4620361328,188.42,186.8364562988
vermisst,keiner,188.42,187.4311065674,188.96,187.8577728271
also,hat,188.96,187.8577728271,189.4,188.0787353516
pack,dich,189.4,188.0787353516,189.7,188.2615814209
deine,hier,189.7,188.2615814209,190.06,188.4698486328
scheiß,vermisst,190.06,188.4698486328,190.52,189.0492553711
nüsse,also,190.52,189.2194061279,190.88,189.4138793945
ein,pack,190.88,189.5161895752,191.2,189.6925201416
verpiss,deine,191.2,189.8565063477,191.86,190.1866607666
ich,scheiß,191.86,190.1866607666,192.12,190.5603637695
you,nüsse,192.12,190.5603637695,192.96,190.9783172607
are,ein,192.96,190.9783172607,193.32,191.3672637939
dismissed,verpiss,193.32,191.3672637939,193.7,191.8704833984
komm,dich,193.7,191.8704833984,193.94,192.208984375
her,you,193.94,192.8126983643,194.18,193.0126953125
komm,are,194.36,193.0793609619,194.56,193.3892059326
her,dismissed,194.56,193.3892059326,194.88,193.9635314941
komm,komm,195.02,193.7549133301,195.26,193.9936523438
her,her,195.26,193.9936523438,195.54,194.2291107178
zu,komm,195.54,194.3949279785,195.94,194.6470794678
mir,her,195.94,194.6470794678,196.48,194.9529266357
du,komm,196.48,195.1085662842,197.26,195.3701629639
hast,her,197.26,195.3701629639,197.52,195.6179656982
drei,zu,197.52,195.7891998291,197.74,196.2387237549
wünsche,mir,197.74,196.2387237549,198.12,196.5061187744
frei,du,198.12,197.2012634277,198.56,197.4069824219
komm,hast,198.56,197.4069824219,198.92,197.638092041
und,drei,198.92,197.638092041,199.16,197.9250793457
sag,wünsche,199.16,197.9250793457,199.4,198.2806396484
was,frei,199.5,198.2806396484,199.62,198.6787261963
wünschst,komm,199.62,198.8114318848,200.0,199.0425415039
du,und,200.0,199.0425415039,200.14,199.248260498
dir,sag,200.14,199.248260498,200.42,199.4819030762
komm,was,200.72,199.4819030762,201.24,199.7079315186
her,wünschst,201.24,199.7079315186,201.54,199.954284668
komm,du,201.72,199.954284668,201.9,200.1828613281
her,dir,201.9,200.1828613281,202.22,200.4331970215
komm,komm,202.4,201.0996856689,202.62,201.3612670898
her,her,202.62,201.3612670898,202.96,201.6076202393
mein,komm,203.06,201.8387298584,203.4,202.0952453613
kind,her,203.4,202.0952453613,203.84,202.3053131104
ich,komm,203.84,202.5015869141,204.72,202.7555541992
hab,her,204.72,202.7555541992,204.92,203.1695251465
für,mein,204.92,203.1695251465,205.22,203.4449005127
dich,kind,205.22,203.6393585205,205.36,204.0402679443
drei,ich,205.36,204.6450805664,205.62,204.8380889893
nüsse,hab,205.62,204.8380889893,206.06,205.0336456299
die,für,206.14,205.0336456299,206.3,205.2723846436
für,dich,206.3,205.2723846436,206.54,205.4577789307
deine,drei,206.54,205.4577789307,206.96,205.6990509033
wünsche,nüsse,206.96,205.6990509033,207.42,206.1765136719
sind,die,207.42,206.1765136719,207.8,206.407623291
komm,für,207.8,206.407623291,208.62,206.6565093994
her,deine,208.62,206.6565093994,208.92,207.1161956787
komm,wünsche,209.14,207.1161956787,209.32,207.5606384277
her,sind,209.32,207.5606384277,209.66,207.954284668
komm,komm,209.82,208.5282592773,210.04,208.774597168
her,her,210.04,208.774597168,210.26,208.9937438965
komm,komm,210.26,209.1809539795,210.26,209.4323883057
her,her,210.26,209.4323883057,210.34,209.6892547607
zu,komm,210.34,209.8869781494,210.74,210.1384124756
mir,her,210.74,210.1384124756,211.24,210.384765625
du,zu,211.24,210.5650787354,212.02,211.0349273682
hast,mir,212.02,211.0349273682,212.28,211.438369751
drei,du,212.28,211.9365081787,212.5,212.1777801514
wünsche,hast,212.5,212.1777801514,212.88,212.4063568115
frei,drei,212.88,212.4063568115,213.32,212.6222229004
komm,wünsche,213.32,212.6222229004,213.7,213.0463562012
und,frei,213.7,213.0463562012,213.94,213.4182281494
sag,komm,213.94,213.6050720215,214.2,213.8438110352
