whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
knives,to,37.72,38.6735572815,38.2,38.8261528015
to,stab,38.2,38.8261528015,38.92,39.3033180237
stab,me,38.92,39.3033180237,39.2,39.4731369019
me,inside,39.2,39.4731369019,39.44,40.3250808716
inside,who,39.44,40.7551727295,39.9,41.029499054
who,will,39.9,41.029499054,40.88,41.2241287231
will,save,40.88,41.388004303,41.24,41.8253898621
save,you,41.24,41.8253898621,41.74,42.252822876
you,from,41.74,42.252822876,42.06,42.6748924255
from,this,42.06,42.6748924255,42.56,43.149597168
this,dark,42.56,43.149597168,43.04,44.0380935669
dark,who,43.04,44.155380249,43.82,44.4057693481
who,will,44.02,44.4057693481,44.34,44.7136497498
will,fix,44.34,44.8076515198,44.66,45.2540168762
fix,your,44.66,45.2540168762,45.14,45.5969619751
your,selfish,45.14,45.5969619751,45.48,46.5172080994
selfish,heart,45.48,46.5172080994,46.22,47.227935791
heart,a,46.22,47.3973503113,46.98,47.5948448181
a,one,47.34,47.5948448181,47.52,47.9645004272
one,way,47.52,47.9645004272,47.9,48.2562026978
way,street,47.9,48.2562026978,48.16,48.7923812866
street,thats,48.16,49.0983467102,48.68,49.3120918274
thats,how,48.88,49.3120918274,49.28,49.7529907227
how,you,49.28,49.7529907227,49.62,50.123374939
you,live,49.62,50.123374939,49.94,50.5142860413
live,why,49.94,50.7539863586,50.48,51.0097312927
why,do,50.48,51.0097312927,50.92,51.4377861023
do,you,50.92,51.4377861023,51.22,51.8634223938
you,always,51.22,51.8634223938,51.56,52.3177375793
always,take,51.56,52.3177375793,52.24,52.5414428711
take,and,52.24,52.5414428711,52.52,52.7377853394
me,never,52.52,52.7377853394,52.68,53.6143798828
never,give,53.32,53.6143798828,53.32,54.298412323
do,wide,53.32,83.1390228271,53.78,83.3598327637
a,awake,77.52,83.3598327637,78.36,84.068572998
kh,yeah,78.36,84.4568634033,79.2,84.6942367554
b,ive,83.89999999999999,84.6942367554,84.74,85.0220413208
b,crossed,84.74,85.0856323242,85.06,85.5414199829
b,the,85.06,85.5414199829,85.48,85.7031173706
b,line,85.48,85.7031173706,85.82,86.1453094482
b,im,85.82,86.1999893188,86.0,86.5690994263
im,coming,86.0,86.5690994263,86.6,86.8577423096
coming,home,86.6,86.8577423096,86.82,87.2163772583
home,im,86.82,87.2163772583,87.1,87.3551940918
im,running,87.22,87.3551940918,87.38,87.8622436523
running,back,87.38,87.8622436523,87.74,88.1302261353
back,to,87.74,88.1302261353,88.04,88.5334320068
to,real,88.04,88.5334320068,88.34,89.0801239014
real,life,88.34,89.0801239014,88.92,89.5673446655
life,through,88.92,89.9883880615,89.52,90.2045669556
to,the,89.52,90.2045669556,90.12,90.3468399048
the,start,90.12,90.3468399048,90.34,90.888710022
start,where,90.34,91.0574188232,90.78,91.2872085571
where,i,91.0,91.2872085571,91.26,91.5001831055
i,could,91.26,91.5001831055,91.48,91.9512939453
could,breathin,91.48,91.9512939453,91.84,92.7305374146
breathe,freely,91.84,92.7305374146,92.2,93.6340103149
in,baby,92.2,93.6340103149,92.68,94.8114318848
freely,cant,92.68,95.7500686646,93.32,95.9788818359
baby,you,93.32,95.9788818359,94.6,96.3315048218
cant,see,94.6,96.3315048218,96.02,96.6557312012
you,we,96.02,96.6557312012,96.18,96.87449646
see,ran,96.18,96.87449646,96.58,97.1031494141
we,off,96.58,97.1031494141,96.84,97.262588501
run,time,96.84,97.3257904053,97.06,97.7371444702
off,chasing,97.06,97.9472732544,97.26,98.5177154541
time,happiness,97.26,98.5177154541,97.64,99.4503250122
chasing,while,97.84,99.4503250122,98.44,99.8848495483
happiness,you,98.44,99.8848495483,99.14,100.3145599365
while,get,99.14,100.7014923096,99.68,100.9183502197
you,what,99.68,100.9183502197,100.12,101.1448440552
get,you,100.12,101.1448440552,100.82,101.3115615845
what,need,100.82,101.3958511353,101.08,101.9210891724
you,theres,101.08,102.826713562,101.26,103.2652893066
need,nothing,101.26,103.2652893066,101.76,103.7800140381
theres,left,101.76,103.7800140381,103.2,104.0137710571
nothing,of,103.2,104.0137710571,103.56,104.2010040283
left,us,103.56,104.2010040283,103.94,104.537689209
of,but,103.94,104.5951309204,104.14,104.7379608154
us,bleeding,104.14,104.8242111206,104.5,105.4444351196
but,blades,104.5,105.4444351196,104.74,105.7479248047
bleeding,and,104.74,105.7479248047,105.28,105.89818573
blades,knifes,105.28,105.89818573,105.64,106.3224411011
and,tonight,105.64,106.3224411011,105.88,107.1586380005
knives,youll,105.88,107.3057937622,106.2,107.5821914673
tonight,know,106.2,107.5821914673,106.82,107.8049316406
youll,how,107.4,107.8049316406,107.58,108.0201568604
know,it,107.58,108.0201568604,107.76,108.247795105
how,feels,107.76,108.247795105,107.98,109.0400543213
it,a,107.98,109.0400543213,108.14,109.3130111694
feels,one,108.14,109.3130111694,108.8,109.7372665405
youre,way,108.8,109.7372665405,109.34,109.9769668579
one,street,109.34,109.9769668579,109.64,110.6633987427
way,thats,109.64,110.8041534424,109.9,111.0291671753
street,how,109.9,111.0291671753,110.36,111.4644088745
thats,you,110.74,111.4644088745,111.04,111.8570175171
how,live,111.04,111.8570175171,111.32,112.3326950073
you,why,111.32,112.4912490845,111.6,112.7516326904
live,do,111.6,112.7516326904,112.08,113.171081543
why,you,112.08,113.171081543,112.68,113.578956604
do,always,112.68,113.578956604,112.96,113.9936981201
you,take,112.96,113.9936981201,113.26,114.2275695801
always,and,113.26,114.2275695801,113.92,114.4706192017
take,never,113.92,114.4706192017,114.24,115.3041915894
and,give,114.24,115.3041915894,114.44,115.8051681519
never,ill,114.44,115.9375610352,115.02,116.1653366089
give,walk,115.02,116.1653366089,115.56,116.549659729
ill,away,115.56,116.6146392822,116.2,117.4639434814
walk,to,116.2,117.6580429077,116.52,117.8927078247
away,help,116.52,117.8927078247,117.34,118.2858123779
to,you,117.34,118.2858123779,117.78,118.6634902954
help,see,117.78,118.6634902954,118.24,119.1575546265
you,our,118.24,119.391708374,118.52,119.612701416
see,love,118.52,119.612701416,119.0,120.043258667
our,is,119.0,120.043258667,119.54,120.393661499
love,rolling,119.54,120.393661499,120.08,120.8906097412
is,down,120.08,120.8906097412,120.36,121.0884552002
rolling,so,120.36,121.0884552002,120.74,121.251701355
down,easily,120.74,121.3198547363,121.04,122.679725647
so,a,121.04,122.838760376,121.26,123.0361709595
easily,one,121.26,123.0361709595,122.2,123.4691238403
a,way,122.2,123.4691238403,123.0,123.7718887329
one,street,123.0,123.7718887329,123.34,124.8304748535
way,a,123.34,155.1768341064,123.66,155.6009979248
street,one,123.66,155.6009979248,124.12,156.0017089844
a,way,154.06,156.0017089844,155.42,156.2830505371
one,street,155.42,156.2830505371,155.86,157.0285644531
way,you,155.86,158.5285339355,156.2,158.81640625
street,never,156.2,158.81640625,156.58,159.875793457
youll,give,156.58,159.875793457,159.06,160.561630249
never,ill,159.06,162.0267333984,159.56,162.4557952881
give,walk,159.56,162.4557952881,160.42,162.8016357422
ill,away,160.42,162.8935394287,162.48,164.0555114746
walk,so,162.48,165.3374328613,162.78,165.7142791748
away,easily,162.78,165.8843231201,163.88,167.4775543213
a,a,163.88,166.9578094482,164.0,167.5390472412
one,one,164.0,167.5390472412,164.38,168.0149841309
way,way,164.38,168.0149841309,164.76,168.3023834229
street,street,164.76,168.3023834229,165.02,169.6065368652
so,,165.02,,165.72,
easily,,165.72,,166.8,
a,,166.8,,167.14,
one,,167.14,,167.88,
way,,167.88,,168.2,
street,,168.2,,168.8,
a,,168.8,,168.8,
one,,168.8,,168.8,
way,,168.8,,169.38,
street,,169.38,,169.54,
a,,169.54,,169.7,
one,,169.7,,169.78,
way,,169.78,,169.78,
street,,169.78,,169.78,
a,,169.78,,170.2,
one,,170.2,,170.98,
way,,170.98,,170.98,
street,,170.98,,170.98,
