whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
that,from,77.5,80.7862472534,77.8,81.1324310303
shines,the,77.8,81.1324310303,77.98,81.3605041504
so,sky,77.98,81.3605041504,78.62,82.5759658813
bright,dont,78.62,84.1399459839,79.36,84.6081619263
falls,make,79.36,84.6081619263,80.7,85.0546722412
from,a,80.7,85.0546722412,81.18,85.3043518066
the,wish,81.18,85.3043518066,81.48,85.7204971313
sky,that,81.48,85.7204971313,82.0,86.0988616943
dont,wont,83.62,86.0988616943,84.58,86.3741073608
make,come,84.58,86.3741073608,84.9,86.9180984497
your,true,84.9,87.1071548462,85.2,87.9223556519
wish,i,85.2,88.5724105835,85.66,89.0354537964
that,learned,85.66,89.0354537964,86.0,89.6829833984
wont,that,86.0,89.6829833984,86.42,90.0446014404
come,from,86.42,90.0446014404,86.9,90.4415664673
true,you,86.9,90.4415664673,87.52,91.2950592041
and,such,87.52,91.6142807007,88.76,91.9333267212
i,a,88.76,91.9333267212,88.98,92.1150970459
learned,long,88.98,92.1150970459,89.82,92.8117294312
that,time,89.82,92.8117294312,90.12,93.1755142212
from,ago,90.12,93.1755142212,90.4,94.4239425659
you,when,90.4,95.98853302,90.94,96.1895675659
such,you,90.94,96.1895675659,91.9,96.5045318604
a,left,91.9,96.5045318604,92.12,96.9056243896
long,you,92.12,96.9056243896,92.68,97.2640991211
time,said,92.68,97.2640991211,93.16,97.6055145264
ago,you,93.16,97.6055145264,93.78,97.9210586548
when,had,95.24000000000001,97.9210586548,96.2,98.3304824829
you,to,96.2,98.3304824829,96.4,98.9421539307
left,find,96.4,99.1460418701,96.84,100.2318344116
you,a,96.84,100.7185516357,97.16,101.0094833374
said,better,97.16,101.0094833374,97.64,101.73777771
you,way,97.64,101.73777771,97.98,102.2639007568
had,of,97.98,102.2639007568,98.38,102.4466781616
to,life,98.38,102.4466781616,98.78,103.4245834351
find,this,98.78,103.6383361816,99.72,104.0889282227
a,one,99.72,104.0889282227,100.98,104.4069213867
better,just,100.98,104.4069213867,101.6,104.7292709351
way,wouldnt,101.6,104.7292709351,102.24,105.2727661133
of,do,102.24,105.2727661133,102.5,106.3996353149
life,ive,102.5,108.1287307739,102.98,108.5096969604
this,waited,102.98,108.5096969604,103.98,110.0302658081
one,all,103.98,110.0302658081,104.38,110.8536987305
just,of,104.38,110.8536987305,104.82,111.171875
wouldnt,my,104.82,111.171875,105.38,111.4450073242
do,life,105.38,111.4450073242,106.0,112.4571456909
and,for,107.42,112.8104171753,108.22,113.0540313721
i,you,108.22,113.0540313721,108.46,113.391242981
waited,to,108.46,113.391242981,109.44,113.7555465698
all,take,109.44,113.7555465698,110.46,114.0722045898
of,your,110.46,114.0722045898,111.22,114.3495178223
my,time,111.22,114.3495178223,111.4,115.2348327637
life,to,111.4,115.6109008789,112.06,116.0085601807
for,find,112.06,116.0085601807,113.04,116.7381286621
you,your,113.04,116.7381286621,113.32,117.2071685791
to,place,113.32,117.2071685791,113.64,119.4347381592
take,but,113.64,120.0633621216,114.14,120.2956161499
your,i,114.14,120.2956161499,114.38,120.5014343262
time,learned,114.38,120.5014343262,114.94,120.9686050415
to,that,114.94,120.9686050415,115.88,121.1298675537
find,this,115.88,121.1298675537,116.62,121.3664627075
your,world,116.62,121.3664627075,117.16,121.6884231567
place,still,117.16,121.6884231567,118.44,122.0164260864
but,turns,119.58,122.0164260864,120.38,122.3768234253
i,without,120.38,122.3768234253,120.66,122.9137802124
learned,you,120.66,122.9137802124,120.96,123.2264404297
that,and,120.96,123.3306503296,121.18,123.477104187
this,you,121.18,123.477104187,121.34,123.6612319946
world,were,121.34,123.6612319946,121.62,123.8945999146
still,just,121.62,123.8945999146,121.94,124.1041488647
turns,a,121.94,124.1041488647,122.46,124.2624664307
without,phase,122.46,124.2624664307,122.84,124.6102600098
you,and,122.84,124.6102600098,123.26,124.782661438
and,i,123.26,124.782661438,123.62,124.9151153564
you,learned,123.62,124.9151153564,123.74,125.3853607178
were,without,123.74,125.3853607178,123.94,125.9164352417
just,you,123.94,125.9164352417,124.12,126.3653030396
a,here,124.12,126.5149307251,124.32,127.3882980347
phase,i,124.32,127.5706710815,124.76,127.695892334
and,was,124.76,127.695892334,124.94,128.022857666
i,happier,124.94,128.022857666,125.14,129.2058868408
learned,alone,125.14,129.2058868408,125.42,130.3336029053
without,then,125.42,130.6335601807,125.82,130.952331543
you,i,125.82,130.952331543,126.3,131.182144165
to,ever,126.3,131.182144165,126.88,131.8599395752
hear,wouldve,126.88,131.8599395752,126.94,132.5461425781
i,known,126.94,132.5461425781,127.86,133.7774200439
was,ive,127.86,156.1900024414,128.14,156.6738891602
happier,waited,128.14,156.6738891602,128.76,157.6230621338
alone,ive,128.76,157.6230621338,129.9,158.1288909912
than,waited,129.9,158.1288909912,130.9,159.4938812256
i,ive,130.9,162.1209259033,131.14,162.5467376709
ever,waited,131.14,162.5467376709,131.6,163.6081695557
would,ive,131.6,163.8451385498,132.34,164.1722412109
have,waited,132.34,164.1722412109,132.58,165.124710083
known,ive,132.58,165.124710083,133.24,165.4767608643
and,waited,153.94,165.4767608643,155.22,167.9118347168
i,ive,155.22,168.4270782471,156.5,168.6856536865
waited,waited,156.5,168.6856536865,157.46,170.1164245605
all,all,157.46,170.1164245605,158.06,170.8479766846
of,of,158.06,170.8479766846,158.44,171.0219116211
my,my,158.44,171.0219116211,159.26,171.396270752
life,my,159.26,171.396270752,159.34,171.430267334
and,life,159.34,171.430267334,159.34,172.467300415
i,for,159.34,172.7927246094,159.34,173.0055541992
waited,you,159.34,173.0055541992,159.34,173.4093933105
all,to,159.34,173.4093933105,160.36,173.7423553467
and,take,160.36,173.7423553467,160.42,174.0601959229
i,your,160.42,174.0601959229,160.56,174.3936920166
waited,time,160.56,174.3936920166,160.56,175.1288909912
all,but,160.56,175.4488677979,162.38,175.6424407959
and,the,162.38,175.6424407959,162.38,175.9112548828
i,time,162.38,175.9112548828,162.44,176.4105072021
waited,has,162.44,176.4105072021,163.12,176.7386016846
all,come,163.12,176.7386016846,163.22,177.0570983887
and,and,167.24,177.0570983887,168.16,177.2701873779
i,gone,168.16,177.2701873779,168.52,178.2755584717
waited,its,168.52,180.1647644043,169.44,180.5619049072
all,faded,169.44,180.5619049072,170.52,181.732208252
of,and,170.52,181.732208252,171.22,181.9976806641
my,lost,171.22,181.9976806641,171.44,182.6971435547
life,all,171.44,182.8611450195,172.34,183.1934509277
for,its,172.36,183.1934509277,173.14,183.4395446777
you,light,173.14,183.4395446777,173.34,184.4165039062
to,a,173.34,184.8490905762,173.72,184.9916229248
take,star,173.72,184.9916229248,174.18,185.3168487549
your,that,174.18,185.3168487549,174.44,185.6750640869
time,shined,174.44,185.6750640869,174.98,186.1627960205
but,so,175.58,186.1627960205,175.76,186.8586883545
the,bright,175.76,186.8586883545,175.96,187.7386627197
time,falls,175.96,188.0319824219,176.52,188.7163391113
is,from,176.52,188.7163391113,176.82,189.1310119629
coming,the,176.82,189.1310119629,177.32,189.3243103027
gone,sky,177.32,189.3243103027,178.2,190.407623291
and,on,178.42,190.6969299316,180.26,190.8529510498
this,this,180.26,190.8529510498,180.62,191.1242675781
fate,cold,180.62,191.1242675781,181.22,191.5099334717
lost,december,181.22,191.5099334717,182.62,192.529876709
all,night,182.62,192.529876709,183.28,194.9155578613
its,,183.28,,183.52,
light,,183.52,,184.04,
and,,184.86,,185.02,
i,,185.02,,185.14,
saw,,185.14,,185.42,
this,,185.42,,185.76,
charm,,185.76,,186.16,
so,,186.16,,186.66,
bright,,186.66,,187.4,
it,,187.94,,188.1,
falls,,188.1,,188.56,
from,,188.56,,189.12,
the,,189.12,,189.38,
sky,,189.38,,189.82,
on,,190.52,,190.92,
this,,190.92,,191.1,
cold,,191.1,,191.52,
december,,191.52,,192.12,
night,,192.12,,192.9,
bye,,193.22,,193.42,
