whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
league,gimmicks,80.98,79.9608535767,81.3,80.4680252075
no,pro,81.42,80.7874526978,81.5,81.0733184814
scrimmage,league,81.5,81.0733184814,82.0,81.3514251709
crunch,no,82.44,81.3514251709,82.62,81.5184249878
time,scrimmage,82.62,81.5184249878,82.84,82.107208252
and,crunch,82.84,82.3928222656,83.02,82.7125015259
i,time,83.02,82.7125015259,83.12,82.9176025391
finish,and,83.12,82.9176025391,83.44,82.9946060181
im,i,83.64,82.9946060181,83.78,83.0976867676
that,finish,83.78,83.1799621582,83.92,83.6590499878
superstar,im,83.92,83.6590499878,84.44,83.8214645386
no,that,84.6,83.8214645386,84.74,83.957901001
blemish,superstar,84.74,83.957901001,85.12,84.6331939697
i,no,85.2,84.6331939697,85.36,84.7455749512
disown,blemish,85.36,84.8293075562,85.88,85.265625
this,i,85.88,85.265625,86.08,85.442565918
no,just,86.2,85.442565918,86.34,85.6016769409
tenant,own,86.34,85.6016769409,86.64,85.9097671509
you,this,86.84,85.9097671509,86.92,86.1462860107
that,no,86.92,86.1462860107,87.12,86.3063964844
background,tenant,87.12,86.3854370117,87.62,86.7265319824
no,you,87.76,86.811630249,87.9,86.9180984497
sentence,that,87.9,86.9819412231,88.24,87.1249008179
im,background,88.32,87.1912155151,88.56,87.7757415771
the,no,88.56,87.7757415771,88.66,87.8998260498
statement,sentence,88.66,87.8998260498,89.04,88.4045410156
good,im,89.38,88.4045410156,89.48,88.5368499756
riddance,the,89.48,88.5368499756,89.76,88.6523895264
y,statement,89.84,88.6523895264,89.84,89.2821731567
all,good,89.84,89.3687438965,89.84,89.5865478516
better,riddance,89.84,89.5865478516,89.94,89.8372802734
come,yall,89.94,89.7336349487,90.18,89.8728790283
my,better,90.18,89.8728790283,90.38,90.040145874
way,come,90.38,90.040145874,90.64,90.2127838135
y,my,90.76,90.2127838135,90.94,90.3813171387
all,way,90.94,90.3813171387,91.0,90.6579589844
better,yall,91.0,90.8349533081,91.16,91.0510559082
come,better,91.16,91.0510559082,91.38,91.2609634399
my,come,91.38,91.2609634399,91.58,91.4263916016
way,way,91.58,91.5981521606,91.76,91.8054122925
oh,okay,91.86,91.8054122925,91.98,92.1556472778
peyton,and,91.98,92.2107620239,92.34,92.3464736938
say,say,92.34,92.3464736938,92.56,92.8077926636
y,yall,92.82,92.8077926636,92.94,93.0377197266
all,better,92.94,93.0377197266,93.0,93.2760620117
better,come,93.0,93.2760620117,93.16,93.4385986328
come,my,93.16,93.4385986328,93.38,93.6598358154
my,way,93.38,93.6598358154,93.58,93.8601379395
way,im,93.58,93.9866638184,93.82,94.2130813599
ima,gonna,94.06,94.2130813599,94.36,94.388923645
make,make,94.36,94.388923645,94.62,94.5899581909
a,a,94.62,94.5899581909,94.74,94.7185211182
statement,statement,94.74,94.7185211182,95.08,95.1903152466
day,day,95.08,95.1903152466,95.34,95.3984069824
by,by,95.34,95.3984069824,95.52,95.6233673096
day,day,95.52,95.6233673096,95.78,95.9991989136
y,yall,96.0,95.9991989136,96.1,96.2478408813
all,better,96.1,96.2478408813,96.18,96.408164978
better,come,96.18,96.408164978,96.34,96.6105270386
come,my,96.34,96.6105270386,96.58,96.7989196777
my,way,96.58,96.7989196777,96.76,97.0253067017
way,yall,96.76,97.2297592163,96.98,97.4492340088
y,better,97.08,97.4492340088,97.32,97.6190948486
all,come,97.32,97.6190948486,97.36,97.8220443726
better,way,97.36,98.0164031982,97.54,98.2007064819
come,okay,97.54,98.2007064819,97.76,98.5121078491
my,and,97.76,98.5691452026,97.94,98.7153244019
way,say,97.94,98.7153244019,98.12,99.2086257935
oh,yall,98.24,99.2086257935,98.4,99.4364395142
peyton,better,98.4,99.4364395142,98.68,99.5916061401
say,come,98.68,99.5916061401,98.98,99.8300704956
y,my,99.22,99.8300704956,99.32,100.0044326782
all,way,99.32,100.0044326782,99.38,100.2340164185
better,im,99.38,100.443862915,99.54,100.6154098511
come,gonna,99.54,100.6154098511,99.74,100.7839889526
my,make,99.74,100.7839889526,99.96,101.0134353638
way,a,99.96,101.0134353638,100.18,101.124206543
ima,statement,100.3,101.124206543,100.74,101.5952377319
make,day,100.74,101.5952377319,101.02,101.7976226807
a,by,101.02,101.7976226807,101.14,102.0147247314
statement,day,101.14,102.0147247314,101.46,102.401512146
day,peace,101.46,102.401512146,101.72,102.5397186279
by,signs,101.72,102.5397186279,101.92,102.7950820923
day,peace,101.92,102.7950820923,102.2,103.0082702637
peace,signs,102.4,103.0082702637,102.6,103.2608642578
out,up,102.6,103.2608642578,102.74,103.4100646973
peace,put,102.82,103.6054763794,103.02,103.7171707153
signs,em,103.02,103.7171707153,103.08,103.7958068848
up,in,103.08,103.7958068848,103.4,103.8854141235
put,the,103.52,103.8854141235,103.7,103.9550704956
them,air,103.7,103.9550704956,103.78,104.203666687
in,and,103.78,104.203666687,103.9,104.3837051392
there,go,103.9,104.3837051392,104.16,104.5817260742
aint,rise,104.16,104.5817260742,104.4,104.8789138794
gon,up,104.4,104.8789138794,104.5,105.1681976318
rise,yeah,104.6,105.1681976318,104.76,105.5818405151
up,peace,104.76,105.5818405151,104.98,105.8100357056
stand,signs,118.16,105.8100357056,118.56,106.0082015991
up,peace,118.56,106.0082015991,118.96,106.2040252686
rise,signs,119.2,106.2040252686,119.42,106.4524536133
up,up,119.42,106.4524536133,119.78,106.6514282227
peace,put,119.94,106.8424072266,120.16,106.9328918457
signs,em,120.16,106.9328918457,120.38,107.0075302124
up,in,120.38,107.0075302124,120.58,107.095161438
now,the,120.64,107.095161438,120.72,107.2150344849
whats,air,120.72,107.2150344849,121.1,107.4164505005
up,and,121.1,107.4164505005,121.34,107.5900726318
stand,go,121.4,107.5900726318,121.72,107.776550293
up,rise,121.72,107.776550293,125.34,108.0358505249
rise,up,125.6,108.0358505249,125.78,108.2753753662
up,yeah,125.78,108.4135894775,126.12,108.7677993774
peace,peace,126.56,108.7677993774,126.56,108.9907073975
signs,signs,126.56,108.9907073975,126.74,109.2417755127
up,peace,126.74,109.2417755127,126.94,109.4271240234
now,signs,127.0,109.4271240234,127.1,109.656036377
whats,up,127.1,109.656036377,127.5,109.8492507935
up,put,127.5,110.0071334839,127.7,110.1536026001
living,em,128.12,110.1536026001,128.12,110.232208252
a,in,128.12,110.232208252,128.4,110.3115692139
time,the,128.4,110.3115692139,128.56,110.4131469727
of,air,128.56,110.4131469727,128.74,110.6253585815
loss,and,128.74,110.6253585815,129.0,110.8076705933
hope,go,129.08,110.8076705933,129.2,110.9707565308
we,rise,129.2,110.9707565308,129.36,111.259223938
got,up,129.36,111.259223938,129.52,111.4601364136
no,yeah,129.52,111.6310424805,129.76,111.9961624146
ropes,peace,129.76,111.9961624146,130.06,112.2178878784
for,signs,130.06,112.2178878784,130.2,112.397644043
that,peace,130.2,112.397644043,130.34,112.6105575562
down,signs,130.34,112.6105575562,130.56,112.854385376
slope,up,130.56,112.854385376,130.8,113.0579605103
we,put,130.96,113.1831893921,130.98,113.2932510376
got,em,130.98,113.2932510376,131.14,113.4028549194
them,in,131.14,113.4028549194,131.26,113.517036438
anywhere,the,131.26,113.517036438,131.46,113.5927200317
plenty,air,131.46,113.5927200317,131.72,113.7984085083
that,and,131.72,113.7984085083,131.94,114.0209121704
say,go,131.94,114.0209121704,132.16,114.1875
nope,rise,132.16,114.1875,132.42,114.4487609863
we,up,132.42,114.4487609863,132.6,114.6536026001
got,yeah,132.6,114.7756729126,132.74,115.7188186646
refugees,stand,132.74,118.3876037598,133.24,118.7359619141
on,up,133.24,118.7359619141,133.54,119.0385513306
broke,rise,133.54,119.1850662231,133.76,119.5660934448
votes,up,133.76,119.5660934448,134.1,119.7206344604
im,peace,134.1,119.9795455933,134.22,120.2178955078
like,signs,134.22,120.2178955078,134.34,120.4542922974
real,up,134.34,120.4542922974,135.4,120.5297088623
life,now,135.4,120.6074295044,135.66,120.8018569946
for,whutsup,135.66,120.8018569946,135.78,121.287979126
no,stand,135.78,121.5211105347,135.92,121.9686737061
tv,up,135.92,121.9686737061,136.28,122.2872314453
millionaires,rise,136.28,122.3934326172,137.3,122.75440979
stay,up,137.3,122.75440979,137.52,122.9750595093
greedy,peace,137.52,123.1564254761,137.92,123.3998641968
no,signs,137.92,123.3998641968,138.56,123.6658096313
love,up,138.56,123.6658096313,138.88,123.7224502563
and,now,138.88,123.8093490601,139.0,123.9622421265
theres,whutsup,139.0,123.9622421265,139.18,124.6512451172
no,stand,139.18,124.7253875732,139.38,125.1172866821
grub,up,139.38,125.1172866821,139.66,125.3043060303
we,rise,139.66,125.5531311035,139.76,125.9437255859
got,up,139.76,125.9437255859,139.88,126.1641693115
the,peace,139.88,126.3731918335,139.98,126.5928955078
homeless,signs,139.98,126.5928955078,140.32,126.8533477783
saying,up,140.32,126.8533477783,140.64,126.911567688
y,now,140.64,126.9985580444,140.96,127.1801147461
all,whutsup,140.96,127.1801147461,141.0,127.7278900146
better,live,141.0,128.0345458984,141.18,128.2188720703
come,in,141.18,128.2188720703,141.38,128.2923278809
my,a,141.38,128.2923278809,141.58,128.4038085938
way,time,141.58,128.4038085938,141.84,128.6398162842
y,of,141.84,128.6398162842,142.14,128.7788238525
all,lost,142.14,128.7788238525,142.2,129.0874023438
better,hope,142.2,129.0874023438,142.36,129.2981414795
come,we,142.36,129.2981414795,142.56,129.381942749
my,got,142.56,129.381942749,142.8,129.5637207031
way,no,142.8,129.6263427734,142.96,129.8675079346
okay,ropes,142.96,129.8675079346,143.32,130.1200256348
and,for,143.32,130.1200256348,143.58,130.2070465088
say,that,143.58,130.2070465088,143.82,130.3292541504
y,down,143.82,130.3831939697,144.14,130.6095123291
all,slope,144.14,130.6095123291,144.2,130.9138793945
better,we,144.2,130.9138793945,144.36,131.0158081055
come,got,144.36,131.0158081055,144.58,131.2214202881
my,many,144.58,131.2214202881,144.8,131.415802002
way,with,144.8,131.415802002,145.04,131.5482940674
ima,plenty,145.04,131.5990600586,145.56,131.8253326416
make,that,145.56,131.8253326416,145.82,131.9695281982
a,say,145.82,131.9695281982,145.94,132.2996673584
statement,nope,145.94,132.2996673584,146.28,132.4299316406
day,we,146.28,132.5163116455,146.54,132.6618041992
by,got,146.54,132.6618041992,146.72,132.8171844482
day,refugees,146.72,132.8171844482,147.0,133.4490661621
y,on,147.0,133.4490661621,147.3,133.5855407715
all,broke,147.3,133.5855407715,147.38,133.8576812744
better,boats,147.38,133.8576812744,147.54,134.1298065186
come,im,147.54,134.1298065186,147.78,134.2241973877
my,like,147.78,134.2241973877,147.98,134.4362945557
way,huhhhh,147.98,134.4362945557,148.2,134.570526123
y,real,148.2,135.171585083,148.5,135.4442596436
all,life,148.5,135.4442596436,148.56,135.6696777344
better,with,148.56,135.6696777344,148.74,135.7825775146
come,no,148.74,135.7825775146,148.94,135.9567718506
my,tv,148.94,135.9567718506,149.16,136.4099731445
way,millionaires,149.16,136.7626190186,149.34,137.3149108887
okay,stay,149.34,137.3149108887,149.68,137.5478820801
and,greedy,149.68,137.5478820801,149.96,138.1841278076
say,no,149.96,138.3233184814,150.2,138.689743042
y,love,150.2,138.689743042,150.52,138.9049224854
all,and,150.52,138.9049224854,150.58,139.0122680664
better,theres,150.58,139.0122680664,150.74,139.1980743408
come,no,150.74,139.1980743408,150.94,139.467956543
my,grub,150.94,139.467956543,151.18,139.6815185547
way,we,151.18,139.6815185547,151.42,139.7830200195
ima,got,151.42,139.7830200195,151.94,139.8861541748
make,the,151.94,139.8861541748,152.22,139.9747924805
a,homeless,152.22,139.9747924805,152.34,140.3889923096
statement,saying,152.34,140.3889923096,152.68,140.7875213623
day,feed,152.68,140.7875213623,152.92,140.8540496826
by,me,152.92,140.8540496826,153.12,140.9134063721
day,yall,153.12,140.9134063721,153.5,141.0820922852
peace,better,153.5,141.0820922852,153.8,141.2682189941
out,come,153.8,141.2682189941,153.94,141.4330749512
peace,my,153.94,141.4330749512,154.16,141.6204376221
signs,way,154.16,141.6204376221,154.4,141.8416290283
up,yall,154.4,142.0147705078,154.66,142.2495574951
put,better,154.66,142.2495574951,154.9,142.427230835
them,come,154.9,142.427230835,155.0,142.6122436523
in,way,155.0,142.8223876953,155.1,143.0338592529
there,okay,155.1,143.0338592529,155.34,143.4127807617
aint,and,155.34,143.4127807617,155.6,143.5287475586
gonna,say,155.6,143.5287475586,155.7,144.0354003906
rise,yall,155.7,144.0354003906,155.98,144.2388458252
up,better,155.98,144.2388458252,156.16,144.4442596436
peace,come,156.16,144.4442596436,156.94,144.6436309814
song,my,156.94,144.6436309814,157.14,144.8005981445
peace,way,157.14,144.8005981445,157.34,145.0644836426
signs,im,157.34,145.2106018066,157.58,145.3898010254
up,gonna,157.58,145.3898010254,157.8,145.6323242188
put,make,157.8,145.6323242188,158.12,145.7866973877
them,a,158.12,145.7866973877,158.24,145.9215393066
in,statement,158.24,145.9215393066,158.32,146.3842926025
there,day,158.32,146.3842926025,158.56,146.5709533691
aint,by,158.56,146.5709533691,158.86,146.795425415
gonna,day,158.86,146.795425415,158.92,147.1792755127
rise,yall,158.92,147.1792755127,159.2,147.44190979
up,better,159.2,147.44190979,159.38,147.6173248291
peace,come,159.38,147.6173248291,160.14,147.8121337891
out,my,160.14,147.8121337891,160.38,147.9848327637
peace,way,160.38,147.9848327637,160.56,148.231842041
sign,yall,160.56,148.4269714355,160.76,148.6083374023
stop,better,160.76,148.6083374023,161.0,148.8484191895
put,come,161.0,148.8484191895,161.32,149.0155029297
them,way,161.32,149.2082366943,161.42,149.3518371582
in,okay,161.42,149.4209899902,161.52,149.7895812988
there,and,161.52,149.7895812988,161.78,149.9195251465
aint,say,161.78,149.9195251465,162.06,150.4312438965
gonna,yall,162.06,150.4312438965,162.14,150.6414337158
rise,better,162.14,150.6414337158,162.38,150.8005828857
up,come,162.38,150.8005828857,162.62,151.0197906494
peace,my,162.62,151.0197906494,163.32,151.1870117188
out,way,163.32,151.1870117188,163.58,151.438369751
peace,im,163.58,151.6211242676,163.74,151.8052368164
sound,gonna,163.74,151.8052368164,164.0,152.0043640137
up,make,164.0,152.0043640137,164.24,152.2041625977
put,a,164.24,152.2041625977,164.52,152.3197631836
them,statement,164.52,152.3197631836,164.62,152.7808532715
in,day,164.62,152.7808532715,164.74,153.0218505859
a,by,164.74,153.0218505859,164.86,153.2414093018
ring,day,164.86,153.2414093018,165.18,153.6021881104
gonna,peace,165.18,153.6021881104,165.34,153.8356323242
