whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
rotzroboter,rotzroboter,55.58,55.6524276733,56.74,56.8308372498
und,und,56.74,56.8308372498,57.04,56.9970054626
der,der,57.04,57.0949668884,57.2,57.2604064941
rasselquassel,rasselquassel,57.2,57.2604064941,58.42,58.4968719482
und,und,58.42,58.4968719482,58.66,58.6274833679
das,das,58.66,58.6971435547,58.8,58.8190460205
schlimme,schlimme,58.8,58.8190460205,59.18,59.1804084778
schlamassel,schlammassel,59.18,59.297958374,60.0,60.0794563293
der,und,60.14,60.2935142517,60.44,60.3863945007
fiese,der,60.44,60.3863945007,60.98,60.5402259827
keim,fiese,60.98,60.5402259827,61.54,61.0285720825
in,keim,61.54,61.1033096313,61.86,61.5619049072
dem,in,61.86,61.5619049072,62.08,61.9334259033
gelben,dem,62.08,61.9334259033,62.64,62.1191825867
schleim,gelben,62.64,62.1191825867,63.28,62.7221755981
und,schleim,63.28,62.8012695312,63.5,63.2344665527
die,und,63.5,63.378868103,63.64,63.5036735535
spitzenhitze,die,63.64,63.5994567871,64.92,63.6277542114
und,spitzenhitze,64.92,63.8403625488,65.2,64.8620376587
das,und,65.2,65.0623092651,65.38,65.2567825317
ganze,das,65.38,65.2567825317,65.76,65.3670730591
geschwitze,ganze,65.76,65.4483413696,66.5,65.7414932251
und,geschwitze,66.5,65.8459854126,66.8,66.5523834229
ich,und,66.8,66.6644897461,66.96,66.7707901001
zieh,ich,66.96,66.8625869751,68.12,67.065032959
den,zieh,68.12,67.065032959,69.26,68.8228607178
schnudder,den,69.26,69.0996856689,69.92,69.2546005249
hoch,schnodder,69.92,69.416053772,70.92,70.1503829956
in,hoch,72.58,70.1503829956,73.34,70.8114318848
der,in,73.34,73.1544647217,73.5,73.4156951904
nacht,der,73.5,73.4156951904,73.9,73.6072540283
da,nacht,74.02,73.6072540283,74.14,73.8880691528
kann,da,74.14,73.9816741943,74.58,74.1224517822
ich,kann,74.58,74.2341918945,74.88,74.7798614502
ganz,ich,74.88,74.7798614502,75.48,74.9322433472
schlecht,ganz,75.48,75.2094345093,75.86,75.5287094116
schlafen,schlecht,75.86,75.5287094116,76.32,75.7844924927
weil,schlafen,76.46,75.9350585938,76.64,76.3225402832
nicht,weil,76.64,76.4516983032,77.0,76.7118377686
verstopfte,mich,77.0,76.878364563,77.56,77.0757369995
nasenlöcher,verstopfte,77.56,77.0757369995,78.82,77.6765518188
strafen,nasenlöcher,78.82,77.6765518188,79.54,79.1684341431
der,strafen,79.76,79.1684341431,80.02,79.6916122437
schlafanzug,der,80.02,79.9521102905,81.2,80.0711135864
ist,schlafanzug,81.2,80.0711135864,81.58,81.146484375
vollgerotzt,ist,81.58,81.356918335,82.76,81.7632675171
auf,vollgerotzt,82.9,81.7632675171,83.12,82.7283477783
die,auf,83.12,82.9561920166,83.32,83.1528320312
decke,die,83.32,83.2319259644,83.88,83.4205932617
hab,bettdecke,83.88,83.4205932617,84.52,84.0707473755
ich,hab,84.52,84.2340164185,84.82,84.455329895
auch,ich,84.82,84.6367340088,85.14,84.9066696167
schon,auch,85.14,84.9966430664,85.32,85.2462615967
gekotzt,schon,85.32,85.2462615967,85.92,85.4175033569
und,gekotzt,85.92,85.4175033569,86.28,85.9210891724
ich,und,86.28,86.0364608765,86.48,86.3608169556
zieh,ich,86.48,86.3608169556,87.68,86.6162338257
den,zieh,87.68,86.6162338257,88.84,88.5986404419
schnudder,den,88.84,88.6973266602,89.46,88.8932418823
hoch,schnodder,89.46,88.9585494995,90.2,89.6783676147
wenns,hoch,92.24000000000001,89.6783676147,92.98,90.2907943726
dann,wenns,92.98,92.749206543,93.06,92.9146499634
schlimmer,dann,93.06,92.9146499634,93.58,93.1120147705
wird,schlimmer,93.58,93.1120147705,94.06,93.612701416
ist,wird,94.2,93.7795944214,94.28,94.0495223999
meine,ist,94.28,94.1649017334,94.6,94.3477554321
stimme,meine,94.6,94.3477554321,95.16,94.6909713745
weg,stimme,95.16,94.6909713745,95.76,95.3063049316
die,weg,95.94,95.4659423828,96.34,95.836730957
beine,und,96.34,96.1770553589,96.92,96.3279800415
schmerzen,die,96.92,96.3279800415,97.62,96.4556884766
wenn,beine,97.92,96.4556884766,98.26,97.041633606
ich,schmerzen,98.26,97.1406784058,98.4,97.8546905518
sie,wenn,98.4,98.0926971436,98.6,98.316192627
streck,ich,98.6,98.316192627,98.98,98.4613189697
wenn,sie,98.98,98.4613189697,99.34,98.5697937012
ich,streck,99.34,98.7196350098,99.58,98.9518356323
husten,wenn,99.58,99.1085739136,100.22,99.3044891357
muss,ich,100.22,99.4481658936,100.52,99.6687545776
spuck,husten,100.68,99.6687545776,101.02,100.32762146
ich,muß,101.02,100.32762146,101.24,100.5917434692
gelben,spuck,101.24,100.5917434692,101.78,101.111289978
schleim,ich,101.78,101.111289978,102.34,101.2506103516
zwei,gelben,102.52,101.3115615845,102.86,101.7600021362
wochen,schleim,102.86,101.8688430786,103.38,102.3346939087
lang,zwei,103.38,102.7337875366,104.02,102.9257125854
bleib,wochen,104.02,103.0066223145,104.5,103.6364593506
ich,lang,104.5,103.6364593506,104.94,104.2111587524
daheim,bleibe,104.94,104.2111587524,105.66,104.4865341187
und,ich,105.66,104.6175079346,105.96,104.9266204834
ich,daheim,105.96,105.0296630859,106.16,105.7059402466
zieh,und,106.16,105.7059402466,106.96,105.9677124023
den,ich,106.96,106.0549697876,108.46,106.2777328491
schnudder,zieh,108.46,106.2777328491,109.12,108.2891616821
hoch,den,109.12,108.2891616821,109.86,108.5300674438
ja,schnodder,111.74,108.5300674438,112.44,109.3246231079
der,hoch,112.56,109.3246231079,112.62,109.7730636597
schnudderdotter,ja,112.62,112.2546920776,113.94,112.5500259399
und,der,113.94,112.5500259399,114.18,112.6719284058
der,schnodderdodder,114.18,112.6719284058,114.34,114.0041732788
rotzroboter,und,114.34,114.0041732788,115.46,114.198638916
und,der,115.46,114.198638916,115.76,114.4076156616
der,rotzroboter,115.76,114.4076156616,115.94,115.646987915
rasselquassel,und,115.94,115.646987915,117.16,115.7892074585
und,der,117.16,115.7892074585,117.4,116.0272140503
das,rasselquassel,117.4,116.0272140503,117.54,117.1755065918
schlimme,und,117.54,117.2694778442,117.94,117.4465332031
schlamassel,das,117.94,117.4465332031,118.74,117.5568237305
der,schlimme,118.96,117.5568237305,119.2,117.9312438965
fiese,schlammassel,119.2,118.0560531616,119.76,118.8593215942
keim,der,119.76,119.1270751953,120.3,119.3302459717
in,fiese,120.3,119.3302459717,120.62,119.7844924927
dem,keim,120.62,119.8875274658,120.8,120.5231781006
gelben,in,120.8,120.5231781006,121.38,120.6595916748
schleim,dem,121.38,120.6595916748,121.98,120.8511581421
die,gelben,122.2,120.8511581421,122.42,121.3518371582
spitzenhitze,schleim,122.42,121.4722900391,123.7,122.0702056885
und,die,123.7,122.3546447754,123.94,122.5520172119
das,spitzenhitze,123.94,122.5520172119,124.12,123.8204116821
ganze,und,124.12,123.8204116821,124.52,123.9916534424
geschwitze,das,124.52,123.9916534424,125.28,124.1240844727
und,ganze,125.28,124.1832199097,125.58,124.6040802002
ich,geschwitze,125.58,124.6040802002,125.72,125.425491333
zieh,und,125.72,125.425491333,126.96,125.6634902954
den,ich,126.96,125.6634902954,128.06,125.8173217773
schnudder,zieh,128.06,125.8173217773,128.7,127.8302078247
hoch,den,128.7,127.8926086426,129.34,128.1219024658
wenn,schnodder,131.28000000000003,128.208984375,132.08,128.912109375
ich,hoch,132.08,128.912109375,132.28,129.3409576416
niesen,wenn,132.28,131.9589996338,132.74,132.1970062256
muss,ich,132.74,132.1970062256,133.22,132.3595428467
kriegst,niesen,133.32,132.3595428467,133.68,132.9516601562
du,muss,133.68,132.9516601562,133.86,133.2411804199
auch,kriegst,133.86,133.3376922607,134.16,133.6729278564
was,du,134.16,133.7846679688,134.58,133.8862609863
ab,auch,134.58,133.9849395752,134.98,134.3912963867
von,was,134.98,134.3912963867,135.34,134.6263885498
dem,ab,135.34,134.7976379395,135.52,134.9050292969
gelben,von,135.52,135.1227264404,136.04,135.4303894043
schleim,dem,136.04,135.4303894043,136.62,135.5958251953
dann,gelben,136.78,135.5958251953,137.14,136.0529632568
machst,schleim,137.14,136.2053527832,137.5,136.6813659668
du,dann,137.5,137.0557861328,137.78,137.2589569092
schlapp,machst,137.78,137.2589569092,138.32,137.5346984863
schon,du,138.54,137.6275787354,138.8,137.871383667
sind,schlapp,138.8,137.9526519775,139.02,138.2312927246
wir,schon,139.02,138.6927947998,139.18,138.8727416992
zu,sind,139.18,138.8727416992,139.36,138.9801330566
zweit,wir,139.36,139.0933380127,139.86,139.1891174316
und,zu,139.86,139.2471618652,140.04,139.3458557129
bohren,zweit,140.04,139.4474334717,140.44,139.7942810059
in,und,140.44,139.8712005615,140.78,139.9379577637
der,bohren,140.78,140.1092071533,141.04,140.4604034424
nase,in,141.04,140.5474853516,141.64,140.9306182861
und,der,141.64,140.9306182861,142.04,141.1657104492
rotzen,nase,142.04,141.1657104492,142.48,141.801361084
ins,und,142.48,142.0335540771,142.86,142.1728820801
händ,rotzen,142.86,142.1728820801,143.18,142.5240783691
bis,ins,143.18,142.5240783691,143.6,142.876739502
zur,hemd,143.6,142.947845459,144.06,143.248260498
ekstase,bis,144.06,143.3483886719,144.86,143.6517028809
und,zur,144.86,143.7866668701,145.12,144.0914306641
wir,ekstase,145.12,144.2307434082,145.3,145.0028076172
zieh,und,145.3,145.0028076172,146.66,145.240814209
den,wir,146.66,145.240814209,147.46,145.426574707
schnudder,ziehen,147.46,145.426574707,148.3,147.4728393555
hoch,den,148.3,147.4728393555,149.0,147.6876220703
ja,schnodder,150.98000000000002,147.7485656738,151.62,148.4321136475
der,hoch,151.74,148.5003204346,151.78,149.0793609619
schnudderdotter,ja,151.78,151.4405517578,153.14,151.7220916748
und,der,153.14,151.7220916748,153.34,151.8040771484
der,schnodderdodder,153.34,151.858505249,153.5,153.1472167969
rotzroboter,und,153.5,153.1472167969,154.66,153.3271636963
und,der,154.66,153.3271636963,154.98,153.588394165
der,rotzroboter,154.98,153.588394165,155.16,154.807434082
rasselquassel,und,155.16,154.807434082,156.38,155.0222167969
und,der,156.38,155.0222167969,156.6,155.1963653564
das,rasselquassel,156.6,155.1963653564,156.74,156.4386444092
schlimme,und,156.74,156.4386444092,157.1,156.6302032471
schlamassel,das,157.1,156.6302032471,157.94,156.8246765137
der,schlimme,158.12,156.8246765137,158.38,157.1845855713
fiese,schlammassel,158.38,157.1845855713,158.94,158.1242675781
keim,der,158.94,158.3049468994,159.5,158.4435424805
in,fiese,159.5,158.5197296143,159.82,159.0058898926
dem,keim,159.82,159.0828094482,160.02,159.5428619385
gelben,in,160.02,159.5428619385,160.54,159.8650360107
schleim,dem,160.54,159.8650360107,161.16,160.0870819092
die,gelben,161.34,160.0870819092,161.62,160.5297088623
spitzenhitze,schleim,161.62,160.6414489746,162.9,161.1827697754
und,die,162.9,161.5499267578,163.14,161.6631317139
das,spitzenhitze,163.14,161.6631317139,163.3,163.0040740967
ganze,und,163.3,163.0040740967,163.66,163.1020355225
geschwitze,das,163.66,163.1724243164,164.44,163.3523864746
und,ganze,164.44,163.3523864746,164.74,163.7297058105
ich,geschwitze,164.74,163.8022613525,164.9,164.5206298828
zieh,und,164.9,164.6352844238,165.76,164.7455749512
den,ich,165.76,164.843536377,167.24,164.9893951416
schnudder,zieh,167.24,164.9893951416,167.9,166.9623565674
hoch,den,167.9,167.0472564697,168.76,167.2199554443
ja,schnodder,170.52,167.346206665,171.22,168.0609588623
ich,hoch,171.4,168.0609588623,171.42,168.8228607178
zieh,ja,171.42,171.0236663818,172.4,171.3349609375
den,ich,172.4,171.3349609375,173.76,171.5896606445
schnudder,zieh,173.76,171.5896606445,174.42,173.5807647705
hoch,den,174.42,173.5807647705,175.36,173.7447662354
ja,schnodder,177.08,173.894241333,177.78,174.6242218018
ich,hoch,177.8,174.6242218018,178.02,175.438369751
zieh,ja,178.02,177.5107421875,179.04,177.8285675049
den,ich,179.04,177.8285675049,180.28,177.9925689697
schnudder,zieh,180.28,178.08253479,180.94,180.1259002686
hoch,den,180.94,180.1259002686,181.7,180.3871154785
ja,schnodder,183.1,180.3871154785,184.34,181.1548309326
ich,hoch,184.52,181.1548309326,184.52,182.4798126221
zieh,ja,184.52,184.0892486572,186.62,184.3787689209
den,ich,186.62,184.3787689209,186.8,184.6015472412
schnatter,zieh,186.8,184.6015472412,187.42,186.4504241943
hoch,den,187.42,186.641998291,188.2,186.7871246338
,schnodder,,186.923538208,,187.7093811035
,hoch,,187.7093811035,,188.7093811035
