whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
plays,plays,161.4,161.9566040039,162.32,162.3269805908
it,it,162.32,162.3269805908,162.48,162.4696960449
solo,solo,162.48,162.4696960449,163.2,163.9669799805
blissfully,blissfully,163.2,164.9491424561,165.98,166.3739624023
ignoring,ignoring,165.98,166.3739624023,166.98,167.9454345703
his,his,166.98,167.9454345703,168.42,168.4747161865
instinct,instinct,168.42,168.4747161865,169.38,171.2406311035
tears,tears,171.82,172.8037567139,173.22,173.3155212402
bitter,bitter,173.22,173.3155212402,173.96,174.6742858887
on,on,174.44,174.9320678711,175.14,175.2295684814
a,the,175.14,175.2295684814,175.34,175.427734375
pillow,pillow,175.34,175.427734375,176.04,176.6907958984
makes,makes,176.04,176.9745635986,177.3,177.3821716309
his,his,177.3,177.3821716309,177.58,177.6001281738
mission,mission,177.58,177.6001281738,178.42,178.9104766846
not,not,178.42,179.1509246826,179.4,179.4499206543
to,to,179.4,179.4499206543,179.68,179.626663208
know,know,179.68,179.712600708,180.06,180.1874084473
more,more,180.06,180.1874084473,180.98,181.546661377
curtains,curtains,180.98,182.1740112305,183.06,183.1985778809
flutter,flutter,183.06,183.1985778809,183.7,183.8187103271
the,the,183.7,183.8187103271,184.02,184.1094970703
old,old,184.02,184.1094970703,184.82,184.8215484619
refrain,refrain,184.82,184.8215484619,185.46,185.645111084
repeat,repeats,185.46,185.645111084,186.34,189.7244415283
hes,yeah,193.22,191.7206573486,194.62,194.0723876953
a,hes,194.62,194.1882781982,194.82,194.4576568604
whistler,a,194.82,194.4576568604,195.6,194.7400054932
hes,widow,206.0,194.7400054932,207.4,198.9485778809
a,hes,207.4,207.0895233154,207.68,207.3834075928
whistler,a,207.68,207.3834075928,209.0,207.5796203613
hes,whistler,209.0,207.5796203613,211.7,211.1999969482
a,hes,211.7,211.3781433105,211.7,211.6446838379
whistler,a,211.7,211.6446838379,211.7,211.8098144531
hes,whistler,211.7,211.8098144531,211.74,215.7257080078
a,oh,211.74,216.5143585205,211.96,224.7575531006
whistler,,211.96,,213.76,
hes,,216.02,,216.34,
a,,216.34,,216.4,
whistler,,216.4,,216.96,
hes,,216.96,,216.96,
a,,216.96,,218.36,
whistler,,218.36,,219.01999999999998,
hes,,220.62,,220.62,
a,,220.62,,220.62,
whistler,,220.62,,221.01999999999998,
hes,,222.72,,222.84,
a,,222.84,,222.84,
whistler,,222.84,,222.84,
hes,,222.84,,223.06,
a,,223.06,,223.06,
whistler,,223.06,,223.06,
hes,,223.06,,223.08,
a,,223.08,,223.08,
whistler,,223.08,,223.08,
hes,,223.08,,223.08,
a,,223.08,,223.08,
whistler,,223.08,,223.58,
hes,,223.58,,223.8,
a,,223.8,,223.8,
whistler,,223.8,,224.2,
hes,,224.2,,224.42,
a,,224.42,,224.42,
whistler,,224.42,,224.48,
hes,,224.48,,224.54,
a,,224.54,,224.64,
whistler,,224.64,,224.64,
hes,,224.64,,224.64,
a,,224.64,,224.68,
whistler,,224.68,,224.68,
hes,,224.68,,224.96,
a,,224.96,,225.04,
whistler,,225.04,,225.04,
hes,,225.04,,225.2,
a,,225.2,,225.36,
whistler,,225.36,,225.36,
hes,,225.70000000000002,,226.02,
a,,226.02,,226.04,
whistler,,226.04,,226.04,
hes,,226.5,,226.82,
a,,226.82,,226.9,
whistler,,226.9,,226.9,
hes,,226.9,,226.98,
a,,226.98,,226.98,
whistler,,226.98,,226.98,
hes,,226.98,,227.14,
a,,227.14,,227.24,
whistler,,227.24,,227.28,
hes,,227.28,,227.7,
a,,227.7,,227.7,
whistler,,227.7,,227.7,
thank,,227.7,,228.04,
you,,228.04,,229.02,
