whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
be,up,126.3,130.1933898926,126.56,130.29296875
in,without,126.56,130.405090332,126.74,130.8371887207
jail,my,126.74,130.9327545166,127.0,131.0403594971
doing,poppa,127.0,131.1127929688,127.3,131.48387146
two,and,127.3,131.48387146,127.6,131.7026062012
to,you,127.6,131.7026062012,127.74,131.8841705322
three,put,127.74,131.8841705322,128.04,132.0340423584
you,up,128.04,132.0340423584,128.52,132.2021789551
raise,with,128.52,132.2021789551,128.74,132.3843231201
me,my,128.74,132.3843231201,128.88,132.4952697754
up,shit,128.88,132.4952697754,129.14,132.73387146
all,for,129.14,132.73387146,129.32,132.8943328857
on,that,129.32,132.975479126,129.4,133.196105957
your,you,129.4,133.196105957,129.56,133.2825469971
own,know,129.56,133.358505249,129.9,133.5275421143
grew,im,129.9,133.5275421143,130.2,133.6453552246
up,grateful,130.2,133.7210693359,130.34,134.8009490967
without,blessing,130.34,134.8009490967,130.7,135.1943206787
my,with,130.7,135.1943206787,131.02,135.381362915
papa,the,131.02,135.381362915,131.36,135.4412689209
hey,family,131.36,135.5563659668,131.6,135.9501647949
you,and,131.68,135.9501647949,131.8,136.1864013672
put,friends,131.8,136.1864013672,132.04,136.5707702637
up,all,132.04,136.5707702637,132.14,136.6659851074
with,that,132.14,136.6659851074,132.32,136.83253479
my,i,132.32,136.83253479,132.48,137.0473327637
shit,have,132.48,137.0473327637,132.7,137.5129241943
for,got,132.7,137.7746887207,132.88,137.9300994873
that,a,132.88,137.9300994873,133.08,138.0614929199
you,loving,133.22,138.0614929199,133.28,138.463470459
know,cousin,133.28,138.463470459,133.44,138.8374328613
im,know,133.44,138.8374328613,133.66,139.0027313232
grateful,i,133.66,139.0027313232,133.96,139.188293457
blessed,gotchu,134.52,139.188293457,135.0,139.5674438477
with,till,135.0,139.5674438477,135.3,139.7630004883
the,the,135.3,139.7630004883,135.48,139.961227417
family,end,135.48,139.961227417,135.84,140.4045410156
and,shout,135.84,140.6132202148,136.14,140.8503570557
friends,out,136.14,140.8503570557,136.56,140.9487457275
that,to,136.56,141.0172424316,136.78,141.2160797119
i,my,136.78,141.2160797119,136.96,141.3297119141
have,crew,136.96,141.438949585,137.46,141.9065704346
got,adam,137.46,142.1656951904,137.88,142.5374603271
a,and,137.88,142.5374603271,138.08,142.6503448486
loving,dan,138.08,142.7307891846,138.34,143.0711975098
cousin,angelo,138.34,143.2640838623,138.68,143.763092041
no,amin,138.68,143.763092041,138.96,144.3271331787
i,and,139.02,144.3271331787,139.12,144.5445404053
got,mack,139.12,144.5445404053,139.32,144.7800445557
you,you,139.32,144.9196014404,139.5,145.0128326416
till,know,139.5,145.0128326416,139.72,145.2462463379
the,i,139.72,145.2462463379,139.84,145.4219818115
end,got,139.84,145.4219818115,140.28,145.6478424072
shout,your,140.28,145.6478424072,140.82,145.7269897461
out,backs,140.82,145.8501586914,141.0,146.3111114502
to,shit,141.0,146.4506530762,141.14,146.7464904785
my,we,141.14,147.0359039307,141.32,147.2190704346
crew,reppin,141.32,147.2190704346,141.7,147.5866088867
adam,ottawa,141.7,147.5866088867,142.38,148.2381744385
and,ontario,142.38,148.2381744385,142.7,148.9383392334
dan,we,142.7,148.9383392334,142.98,149.1096954346
angelo,up,142.98,149.1096954346,143.68,149.3405914307
amin,at,143.84,149.4556274414,144.18,149.5836029053
and,the,144.18,149.5836029053,144.44,149.7714385986
mac,parliment,144.44,149.7714385986,144.72,150.3374633789
you,jamming,144.72,150.3374633789,144.98,150.760635376
know,out,144.98,150.760635376,145.14,150.8686981201
i,all,145.14,150.8686981201,145.34,150.9365692139
got,on,145.34,150.9365692139,145.54,151.1093444824
your,the,145.54,151.1093444824,145.76,151.2235870361
backs,radio,145.76,151.3235321045,146.22,151.8462524414
shit,i,146.22,151.8462524414,146.7,151.9419555664
we,keep,147.06,152.007522583,147.12,152.1960144043
repping,my,147.12,152.1960144043,147.54,152.4064788818
ottawa,circle,147.54,152.4064788818,147.94,152.6532897949
ontario,small,148.06,152.6532897949,148.6,152.936050415
we,and,148.6,153.1192932129,149.02,153.2793579102
up,i,149.02,153.2793579102,149.4,153.3895721436
at,rep,149.4,153.4632873535,149.6,153.6108856201
the,my,149.6,153.712387085,149.78,153.7705230713
parliament,fam,149.78,153.8777313232,150.16,154.2344512939
jamming,too,150.16,154.2344512939,150.68,154.5396881104
out,remembering,150.68,154.7454376221,150.86,155.5011749268
on,to,150.86,155.5011749268,151.04,155.6561889648
the,watch,151.04,155.6561889648,151.24,155.8929901123
radio,our,151.24,155.8929901123,151.64,156.0090637207
yo,enemies,151.64,156.0744018555,151.8,156.7621612549
i,when,151.94,156.7621612549,151.98,156.9351348877
keep,they,151.98,156.9351348877,152.12,157.0503387451
my,coming,152.12,157.160446167,152.3,157.4058990479
circle,through,152.3,157.5350799561,152.56,158.0625915527
small,i,152.56,158.6459350586,152.92,159.0286102295
and,dont,152.92,159.0286102295,153.28,159.2163238525
i,think,153.28,159.3679046631,153.4,159.5972747803
rep,that,153.4,159.7292175293,153.58,160.0741729736
my,im,153.58,160.0741729736,153.76,160.3192749023
fan,coming,153.76,160.4235687256,154.1,161.1437530518
too,back,154.24,161.1437530518,154.42,163.0512542725
remember,boy,154.42,164.4729003906,155.12,164.8842926025
when,i,155.12,164.8842926025,155.48,165.0104370117
i,told,155.48,165.1503143311,155.6,165.4784545898
watch,you,155.6,165.5991668701,155.86,165.9622650146
our,im,155.86,165.9622650146,156.0,166.1424102783
enemies,done,156.0,166.2838134766,156.52,166.6485595703
when,with,156.52,166.6485595703,156.88,166.8861694336
they,that,156.88,167.005569458,157.04,168.3628082275
come,you,157.04,170.2784881592,157.34,170.5977325439
through,think,157.34,170.6714019775,157.68,170.9206390381
shit,you,157.68,171.0453491211,158.76,171.2544250488
i,can,158.76,171.4150543213,159.02,171.7151947021
dont,do,159.02,171.8034820557,159.28,172.1214447021
think,me,159.28,172.1214447021,159.6,172.302947998
that,so,159.6,172.3533172607,160.04,172.8046264648
im,wrong,160.04,172.8046264648,160.36,173.9065704346
coming,im,160.36,174.3115997314,160.98,174.9263916016
back,not,160.98,174.9263916016,161.66,175.2779998779
boy,the,164.02,175.4026184082,164.74,175.8539733887
i,one,164.92,175.8539733887,165.0,176.5338745117
told,no,165.0,176.5338745117,165.42,176.8308410645
you,im,165.42,177.2584381104,165.76,177.8400421143
im,not,165.76,177.8400421143,166.18,178.1913757324
done,the,166.18,178.3655548096,166.54,178.7753295898
with,one,166.54,178.7753295898,167.0,180.6113433838
that,i,167.0,182.0662994385,167.42,182.4436187744
you,dont,169.72,182.4436187744,170.44,182.6684875488
think,think,170.44,182.8457641602,170.88,183.0240325928
you,that,170.88,183.2075805664,171.22,183.5691375732
can,im,171.22,183.5691375732,171.58,183.8856201172
do,coming,171.58,183.8856201172,171.96,184.5791168213
me,back,171.96,184.5791168213,172.3,186.2682952881
so,not,172.3,184.8374328613,172.88,184.9015960693
wrong,coming,172.88,184.9015960693,173.84,184.9847564697
im,around,173.84,184.9847564697,174.92,185.2805633545
not,no,174.92,185.2805633545,175.34,185.6615905762
the,more,175.34,185.6615905762,175.64,186.0808410645
one,like,175.64,186.0808410645,176.24,186.4382781982
no,that,176.24,186.4382781982,176.76,186.6884307861
im,boy,177.24,187.9170684814,177.86,188.2954864502
not,i,177.86,188.2954864502,178.28,188.4625854492
the,told,178.28,188.6096801758,178.62,188.9947967529
one,you,178.62,188.9947967529,179.7,189.4244995117
i,im,181.44,189.4244995117,182.32,189.5771484375
dont,done,182.32,189.6983947754,182.76,190.0780944824
want,with,182.76,190.0780944824,184.26,190.3107452393
baby,that,186.2,190.4148406982,187.02,191.8519744873
i,done,187.02,190.5567169189,188.14,190.6936187744
dont,with,188.14,190.6936187744,190.08,190.8471374512
want,all,190.08,190.8471374512,191.14,191.2090148926
that,that,191.14,191.2090148926,191.36,191.53465271
shit,shit,191.36,191.53465271,191.68,191.7678070068
baby,baby,191.96,191.9426269531,192.28,192.5398712158
yeah,you,192.28,193.7693786621,192.92,194.0286560059
you,think,192.92,194.1150970459,193.86,194.3568267822
think,you,193.86,194.5068664551,194.28,194.7196350098
you,can,194.28,194.8689575195,194.66,195.2312316895
can,do,194.66,195.2312316895,195.04,195.439453125
do,me,195.04,195.5617980957,195.4,195.7587280273
me,so,195.4,195.8868408203,195.72,196.2705383301
so,wrong,195.72,196.2705383301,196.14,197.3493041992
wrong,do,196.14,196.5924072266,196.6,196.7330169678
youre,me,196.6,196.7330169678,197.04,197.004699707
so,so,197.04,197.004699707,197.18,197.3641662598
wrong,wrong,197.18,197.3641662598,197.62,197.6250305176
baby,like,197.8,197.774230957,197.94,198.1583709717
i,im,197.94,197.8125305176,198.32,198.4068145752
dont,not,198.32,198.4068145752,198.88,198.7102050781
want,the,198.88,198.885559082,199.84,199.296875
baby,one,199.94,199.296875,200.34,200.0391845703
i,no,200.34,199.4842529297,200.98,199.6455230713
dont,not,200.98,199.6455230713,201.8,199.7635040283
want,the,201.8,199.7635040283,202.78,199.8424377441
baby,one,202.82,199.8424377441,203.26,200.0103302002
you,baby,203.26,200.0103302002,205.82,200.3156433105
i,im,205.82,200.7186889648,210.68,201.2548828125
dont,not,210.68,201.2548828125,212.48,201.6580505371
want,the,212.48,201.7999572754,215.7,202.1385345459
baby,one,215.7,202.1385345459,218.18,203.6426239014
i,not,218.18,202.2858886719,219.56,202.4416809082
dont,the,219.56,202.4416809082,223.88,202.549621582
want,one,223.88,202.549621582,223.88,202.9551849365
baby,baby,223.88,202.9551849365,224.42,203.486618042
but,,224.42,,224.42,
i,,224.42,,228.22,
dont,,228.22,,228.36,
want,,228.36,,228.36,
it,,228.36,,228.36,
oh,,228.36,,228.36,
baby,,228.56,,228.84,
i,,228.84,,230.0,
dont,,230.0,,232.8,
want,,232.8,,232.8,
it,,232.8,,232.8,
this,,232.8,,233.2,
shit,,233.2,,233.2,
i,,233.2,,233.24,
dont,,233.24,,233.24,
want,,233.24,,233.24,
it,,233.24,,233.24,
oh,,233.24,,233.92,
oh,,234.22,,234.4,
oh,,234.4,,234.48,
oh,,234.48,,234.76,
oh,,235.1,,235.1,
