whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
noch,ja,38.44,27.3124713898,38.76,27.4213142395
nicht,drum,38.76,27.4213142395,39.16,27.7315196991
geschafft,kümmern,39.16,27.7315196991,39.98,28.2253055573
du,es,40.94,33.8612251282,41.76,34.0150566101
musst,ist,41.76,34.0150566101,42.2,34.3477554321
die,noch,42.2,34.3477554321,42.7,35.0563278198
welt,arbeit,42.7,35.0563278198,43.12,35.7028579712
noch,übrig,43.12,35.8334693909,43.52,37.0387306213
retten,du,43.52,37.7142868042,44.42,37.9160079956
sonst,hasts,44.9,37.9160079956,45.58,38.5306129456
wird,noch,45.58,38.5306129456,46.0,38.9572792053
sie,nicht,46.0,38.9572792053,46.5,39.2642173767
hingerafft,geschafft,46.5,39.2642173767,48.84,40.4977760315
ich,du,49.06,41.6457138062,49.66,41.8786392212
kann,mußt,49.66,41.8786392212,49.82,42.3096580505
machen,die,49.82,42.3096580505,50.08,42.8321075439
was,welt,50.1,42.8321075439,50.26,43.1608161926
ich,noch,50.26,43.1608161926,50.4,43.5330619812
will,retten,50.4,43.5330619812,50.62,44.3682556152
am,sonst,51.26,45.1199989319,51.4,45.7665290833
ende,wird,51.4,45.7665290833,51.58,46.0669403076
der,sie,51.58,46.0669403076,51.72,46.6764640808
woche,hingerafft,51.72,46.6764640808,51.9,48.8584136963
ist,ich,51.9,49.5818595886,52.08,49.6979598999
auch,kann,52.08,49.6979598999,52.3,49.9069404602
noch,machen,52.3,49.9069404602,52.42,50.146938324
arbeit,was,52.42,50.146938324,52.74,50.3016777039
übrig,ich,52.74,50.3016777039,53.06,50.4832649231
andere,will,56.4,50.4832649231,57.64,50.7755088806
hütenkinder,am,57.64,51.2767333984,58.88,51.4579582214
du,ende,59.6,51.4579582214,60.52,51.6440811157
hast,der,60.52,51.6440811157,60.9,51.7893867493
nicht,woche,60.9,51.7893867493,61.16,52.0199546814
mal,ist,61.16,52.0199546814,61.4,52.1599998474
einen,auch,61.4,52.1599998474,61.92,52.3689804077
hund,noch,61.92,52.3689804077,62.5,52.5240821838
du,arbeit,62.5,52.5240821838,64.08,52.8179588318
brauchst,übrig,64.08,52.8179588318,64.74,53.3942871094
auch,andere,64.74,56.9910202026,65.1,57.5706138611
keine,hüten,65.1,57.5706138611,65.62,58.0556907654
wohnung,kinder,65.62,58.1387748718,66.62,59.1063957214
büroschlaf,und,67.94,60.0963249207,69.08,60.1687088013
ist,du,69.08,60.4048995972,69.54,60.7297973633
ja,hast,69.54,60.7297973633,69.86,60.982131958
so,nicht,69.86,60.982131958,70.36,61.2143325806
gesund,mal,70.36,61.2143325806,71.38,61.5069389343
sonst,einen,72.34,61.5069389343,72.84,62.0881614685
ist,hund,72.84,62.0881614685,72.98,62.9957351685
ja,du,72.98,64.0116119385,73.08,64.1639938354
keiner,brauchst,73.08,64.1639938354,73.32,64.7314300537
mehr,auch,73.32,64.7996368408,73.5,65.1196365356
da,keine,73.5,65.2263031006,73.72,65.9613571167
ihr,wohnung,74.18,65.9613571167,74.62,67.1114730835
braucht,büroschlaf,74.62,67.9593658447,74.96,69.2266693115
mich,ist,74.96,69.2266693115,75.14,69.6253967285
doch,ja,75.14,69.6253967285,75.4,69.9911117554
es,so,79.41999999999999,69.9911117554,80.82,70.4761886597
ist,gesund,80.82,70.4761886597,81.14,72.0857162476
noch,sonst,81.14,72.6222229004,81.4,72.9269866943
arbeit,ist,81.4,72.9269866943,82.52,73.0133361816
übrig,ja,82.52,73.0133361816,83.32,73.0920639038
du,keiner,83.32,73.0920639038,84.66,73.391746521
hasts,mehr,84.66,73.391746521,85.24,73.5695266724
noch,da,85.24,73.5695266724,85.58,73.8742828369
nicht,ihr,85.58,74.5117492676,85.94,74.7047653198
geschafft,braucht,85.94,74.7047653198,86.82,75.004447937
du,mich,86.82,75.004447937,88.58,75.2431716919
musst,doch,88.58,75.2431716919,89.06,75.7028579712
die,es,89.06,80.654510498,89.5,80.9128341675
welt,ist,89.5,80.9128341675,89.98,81.1914749146
noch,noch,89.98,81.1914749146,90.32,81.8677520752
retten,arbeit,90.32,81.8677520752,91.28,82.5991821289
sonst,übrig,91.68,82.6717453003,92.4,83.9444885254
wird,du,92.4,84.549659729,92.82,84.8108825684
sie,hasts,92.82,84.8108825684,93.3,85.2665786743
hingerafft,noch,93.3,85.2665786743,95.1,85.6555099487
burnout,nicht,95.28,85.6555099487,96.12,85.9733352661
man,geschafft,96.12,86.0502471924,96.46,87.3665313721
am,du,98.06,88.4644012451,98.74,88.6966018677
tag,mußt,98.74,88.6966018677,99.02,89.1414031982
vor,die,99.02,89.1414031982,99.2,89.6667556763
dem,welt,99.2,89.6667556763,99.34,89.8917007446
urlaub,noch,99.34,90.0324707031,99.58,90.5229949951
ist,retten,99.58,90.5229949951,99.72,91.4808197021
auch,sonst,99.72,91.9365081787,99.9,92.503944397
noch,wird,99.9,92.5576400757,100.04,92.878364563
arbeit,sie,100.04,92.9291610718,100.38,93.426940918
übrig,hingerafft,100.38,93.5677108765,100.76,95.133605957
andere,burn,103.88,95.2816314697,104.22,95.7765045166
packen,out,104.22,95.7765045166,104.84,96.3178253174
koffer,man,104.84,96.6435317993,105.66,97.3409500122
du,am,105.66,98.7022247314,107.44,98.8357391357
stammierst,tag,107.44,98.8357391357,108.64,99.0664825439
den,vor,108.64,99.0664825439,108.8,99.2212219238
flug,dem,108.8,99.2212219238,109.54,99.4024505615
die,urlaub,109.68,99.4024505615,111.02,99.6212234497
wichtige,ist,111.02,99.6212234497,112.2,99.7630844116
bestellung,auch,112.2,99.7630844116,113.82,99.9102020264
kommt,noch,113.82,99.9102020264,115.32,100.0848999023
sonst,arbeit,115.32,100.0848999023,115.9,100.4849014282
nicht,übrig,115.9,100.4849014282,116.84,100.9719696045
mehr,andere,116.84,103.7043075562,117.16,104.2677536011
zum,packen,117.16,104.3718795776,117.6,104.9541931152
zug,koffer,117.6,104.9541931152,118.12,105.8786392212
übernimmst,du,119.22,107.214515686,120.28,107.5537414551
du,stornierst,120.28,107.5537414551,120.3,108.6403656006
übernimmt,den,120.38,108.6403656006,120.38,108.863494873
denn,flug,120.38,108.863494873,120.38,110.3063964844
hier,die,120.38,110.8832626343,120.5,111.1306991577
keiner,wichtige,120.5,111.1306991577,120.82,112.3482971191
außer,bestellung,120.82,112.4342880249,121.08,114.1246261597
mir,kommt,121.08,114.9786834717,121.26,115.3654403687
verantwortung,sonst,121.26,115.4539718628,121.78,116.1578216553
übernimmt,nicht,125.68,116.4662094116,126.74,116.8457107544
denn,mehr,126.74,116.9324264526,126.74,117.1765975952
hier,zum,126.74,117.2444458008,126.74,117.6507949829
keiner,zug,126.74,117.6507949829,126.74,119.4057159424
außer,übernimmt,126.74,119.812789917,126.74,120.2133331299
mir,denn,126.74,120.2133331299,126.74,120.4114303589
verantwortung,hier,126.74,120.4114303589,126.74,120.5550994873
es,keiner,126.74,120.5550994873,127.66,120.8076171875
ist,außer,127.66,120.8076171875,127.94,121.1733322144
noch,mir,127.94,121.1733322144,128.38,121.3692550659
arbeit,verantwortung,128.38,121.3692550659,129.28,122.3909301758
übrig,es,129.28,127.5537414551,130.06,127.7431259155
du,ist,130.76,127.7431259155,131.48,128.0174102783
hasts,noch,131.48,128.0174102783,132.02,128.7227172852
noch,arbeit,132.02,128.7227172852,132.4,129.3278961182
nicht,übrig,132.4,129.4606781006,132.74,130.6949615479
geschafft,du,132.74,131.3632659912,133.54,131.5287017822
du,hasts,134.5,131.5287017822,135.38,132.0402679443
musst,noch,135.38,132.1099395752,135.86,132.5155487061
die,nicht,135.86,132.5155487061,136.32,132.8609466553
welt,geschafft,136.32,132.8609466553,136.8,134.548034668
noch,du,136.8,135.2779998779,137.14,135.5102081299
retten,mußt,137.14,135.5102081299,138.06,135.9107513428
sonst,die,138.38,135.9618988037,139.24,136.4114227295
wird,welt,139.24,136.4970550537,139.66,136.7336120605
sie,noch,139.66,136.8798217773,140.14,137.2770996094
hingerafft,retten,140.14,137.2770996094,141.52,138.0919799805
burnout,sonst,141.56,138.7755126953,142.88,139.3371429443
man,wird,142.88,139.4285736084,143.22,139.7142791748
kurz,sie,144.34,139.8095245361,145.22,140.277557373
vor,hingerafft,145.22,140.3863983154,145.4,141.5096588135
dem,oh,145.4,141.5872955322,145.54,141.8840789795
ende,burn,145.54,142.0408172607,145.72,142.5541992188
ist,out,145.72,142.5541992188,145.9,142.9072113037
auch,man,145.9,143.0947875977,146.04,144.187210083
noch,kurz,146.04,145.0249481201,146.14,145.2734680176
arbeit,vor,146.14,145.2734680176,146.5,145.4222259521
übrig,der,146.5,145.4222259521,146.84,145.5709686279
andere,rente,150.18,145.5709686279,151.06,145.8401794434
menschen,ist,151.06,145.8401794434,151.54,145.9337921143
rasen,auch,151.54,145.9337921143,152.8,146.0752868652
aber,noch,153.22,146.0752868652,153.88,146.2331085205
du,arbeit,153.88,146.2331085205,154.28,146.5832214355
bist,übrig,154.28,146.5832214355,154.9,147.1521148682
noch,andere,154.9,150.5179138184,155.28,151.1637115479
im,mähen,155.28,151.1637115479,155.64,151.4666595459
amt,schon,155.64,151.5537414551,156.78,152.0507965088
denn,rasen,157.9,152.0507965088,158.58,152.9730682373
du,aber,158.58,153.5691680908,158.84,153.9613647461
musst,du,158.84,154.0589599609,159.18,154.4272155762
noch,bist,159.18,154.5233612061,159.36,155.0040740967
was,noch,159.36,155.0040740967,159.74,155.3487548828
schaffen,im,159.74,155.3487548828,160.36,155.6157836914
dazu,amt,160.36,155.7823181152,162.34,156.9001312256
bist,denn,162.34,158.4253997803,163.62,158.7301635742
du,du,163.62,158.7301635742,163.98,158.9297027588
verdammt,musst,163.98,158.9297027588,165.7,159.2417297363
mir,noch,166.18,159.2417297363,166.86,159.4285736084
wirds,was,166.86,159.4285736084,167.1,159.8439941406
ja,schaffen,167.1,159.8439941406,167.18,160.6312866211
auch,dazu,167.18,161.8358306885,167.32,162.8168640137
zu,bist,167.32,163.323348999,167.48,163.7180938721
viel,du,167.48,163.7732391357,167.74,164.072555542
aber,verdammt,168.12,164.072555542,168.74,165.7512969971
wir,mir,168.74,166.73777771,168.88,166.8694763184
können,wirds,168.88,166.8694763184,169.04,167.111114502
doch,ja,169.04,167.111114502,169.18,167.2203216553
nicht,auch,169.18,167.2203216553,169.28,167.4031677246
alles,zuviel,169.28,167.4031677246,169.48,167.9368743896
den,aber,169.48,168.6399993896,169.64,168.8146972656
bach,wir,169.64,168.8146972656,169.84,168.9208221436
runter,können,169.84,168.9208221436,170.08,169.1020355225
gehen,doch,170.08,169.1020355225,170.34,169.1902008057
lassen,nicht,170.34,169.1902008057,170.62,169.3142852783
es,alles,173.78,169.3142852783,174.46,169.5167388916
ist,den,174.46,169.5167388916,174.78,169.7061157227
noch,bach,174.78,169.7061157227,175.36,169.9151000977
arbeit,runter,175.36,169.9151000977,176.2,170.1583709717
übrig,gehen,176.2,170.1583709717,177.02,170.4228515625
du,lassen,177.8,170.4228515625,178.38,170.9322509766
hasts,es,178.38,174.2806396484,179.02,174.5498352051
noch,ist,179.02,174.5498352051,179.28,174.7635345459
nicht,noch,179.28,174.8368225098,179.6,175.4427185059
geschafft,arbeit,179.6,175.5225372314,180.46,176.2438049316
du,übrig,180.46,176.3301544189,182.22,177.5760498047
musst,du,182.22,178.2450866699,182.7,178.4660339355
die,hasts,182.7,178.4660339355,183.14,178.9409484863
welt,noch,183.14,178.9409484863,183.62,179.3726959229
noch,nicht,183.62,179.3726959229,183.96,179.7104797363
retten,geschafft,183.96,179.7104797363,184.94,181.4095306396
sonst,du,185.32,182.1257171631,186.1,182.3404998779
wird,mußt,186.1,182.3404998779,186.52,182.7885742188
sie,die,186.52,182.7885742188,187.0,183.2431793213
hingerafft,welt,187.0,183.3269805908,188.8,183.6582336426
burnout,noch,189.04,183.6582336426,189.84,184.0965118408
man,retten,189.84,184.0965118408,190.14,184.9955596924
am,sonst,191.28,185.6507873535,191.92,186.2222290039
ende,wird,191.92,186.2222290039,192.16,186.5457611084
des,sie,192.16,186.6536102295,192.36,187.1492004395
lebens,hingerafft,192.36,187.1492004395,192.7,188.7644500732
ist,burn,192.7,189.0122375488,192.92,189.546661377
auch,out,192.92,189.546661377,193.08,189.7955627441
noch,man,193.08,189.9073028564,193.24,190.8876190186
arbeit,am,193.24,191.7786865234,193.56,191.9655303955
übrig,ende,193.56,191.9655303955,193.86,192.2267608643
andere,des,197.42000000000002,192.2267608643,197.9,192.4009094238
dürfen,lebens,197.9,192.4009094238,198.3,192.821762085
schon,ist,198.3,192.821762085,198.8,193.004989624
modern,auch,198.8,193.004989624,199.34,193.1501159668
aber,noch,199.9,193.1501159668,200.68,193.3151855469
du,arbeit,200.68,193.3151855469,201.04,193.6344604492
bist,übrig,201.04,193.6344604492,201.68,194.3974609375
noch,andere,201.68,197.4073486328,202.06,197.9733276367
nicht,dürfen,202.06,197.9733276367,202.48,198.3894805908
tot,schon,202.48,198.3894805908,203.2,198.8538818359
die,modern,203.2,198.8538818359,204.64,199.6088867188
welt,aber,204.64,200.3439483643,205.12,200.8794555664
die,du,205.12,200.8794555664,205.46,201.332244873
braucht,bist,205.46,201.332244873,206.1,201.798828125
dich,noch,206.1,201.798828125,206.52,202.152923584
immer,nicht,206.52,202.152923584,206.98,202.6187744141
noch,tot,206.98,202.6187744141,207.64,203.8450775146
als,die,207.8,204.5812225342,208.66,204.7869415283
retter,welt,208.66,204.7869415283,209.42,205.2266693115
in,die,209.42,205.2266693115,210.36,205.659866333
der,braucht,210.36,205.659866333,210.52,206.1460266113
not,dich,210.52,206.221496582,211.08,206.5879364014
bekrab,immer,212.64,206.7047576904,213.6,207.1053009033
mich,noch,213.6,207.1053009033,213.82,207.7866668701
mit,als,213.82,208.4027252197,214.0,208.7060241699
meinem,retter,214.0,208.8010864258,214.22,209.5847625732
laptop,in,214.22,210.1485748291,214.84,210.4141540527
ich,der,215.32,210.4141540527,215.52,210.5817718506
muss,not,215.52,210.5817718506,215.7,211.1847686768
noch,begrabt,215.7,213.2005462646,215.84,213.7483825684
meine,mich,215.84,213.7483825684,216.08,213.8710174561
mails,mit,216.08,213.8710174561,216.42,214.0364685059
checken,meinem,216.42,214.0364685059,216.96,214.2911529541
es,laptop,220.32,214.2911529541,221.28,214.9964599609
ist,ich,221.28,215.4253082275,221.64,215.5994567871
noch,muss,221.64,215.5994567871,222.04,215.7627258301
arbeit,noch,222.04,215.7627258301,222.98,215.9259796143
übrig,meine,222.98,215.9259796143,223.84,216.1784973145
du,mails,224.62,216.1784973145,224.96,216.5347900391
hasts,checken,224.96,216.5347900391,225.7,217.193649292
noch,es,225.7,221.1352386475,226.06,221.3064880371
nicht,ist,226.06,221.3064880371,226.42,221.6402740479
geschafft,noch,226.42,221.7033996582,227.4,222.3477478027
du,arbeit,227.4,222.3477478027,229.0,223.0334625244
musst,übrig,229.0,223.109664917,229.5,224.4469909668
die,du,229.5,224.7619018555,229.96,225.2074432373
welt,hasts,229.96,225.2074432373,230.46,225.7436676025
noch,noch,230.46,225.7436676025,230.8,226.1420440674
retten,nicht,230.8,226.1420440674,231.82,226.4859924316
sonst,geschafft,232.2,226.4859924316,232.94,228.188293457
wird,du,232.94,228.8849029541,233.4,229.0706634521
sie,mußt,233.4,229.0706634521,233.86,229.5902099609
hingerafft,die,233.86,229.5902099609,235.2,230.1148223877
auf,welt,235.2,230.1148223877,235.64,230.4870758057
burnout,noch,235.64,230.4870758057,236.56,230.8353729248
man,retten,236.56,230.8353729248,236.94,232.1095733643
burnout,sonst,239.04,232.4810943604,240.32,233.0557861328
man,wird,240.32,233.0557861328,240.78,233.4243927002
burnout,sie,241.82,233.4998626709,242.74,233.987487793
man,hingerafft,242.74,233.987487793,243.16,235.133972168
burnout,oh,245.14,235.2217712402,246.42,235.6070709229
man,burn,246.42,235.7050323486,246.86,236.091796875
burnout,out,248.98,236.1578216553,250.26,236.4836273193
man,man,250.26,236.6171417236,250.66,239.5399475098
burnout,burn,257.53999999999996,239.6930541992,258.02,239.9949188232
man,out,258.02,239.9949188232,258.02,240.280090332
burnout,man,258.1,240.5006866455,258.58,241.2059936523
man,burn,258.58,242.2624969482,258.58,242.4946899414
burnout,out,259.06,242.4946899414,259.18,242.6804504395
man,man,259.18,242.8212280273,259.22,243.3132019043
burnout,burn,259.36,245.7505645752,259.84,246.0756530762
man,out,259.84,246.0756530762,259.84,246.3724212646
,man,,246.4936065674,,247.9600982666
,burn,,249.6885223389,,250.0440826416
,out,,250.0440826416,,250.4511566162
,man,,250.4511566162,,251.811706543
